t	tintnext	sstore	sstored	stry	sdid	snext
538.212	0.398689	0.398689	0.396993			
538.611	0.396993	0.396993	0.395462			
539.008	0.395462	0.395462	0.393875			
539.403	0.393875	0.393875	0.392102			
539.797	0.392102	0.392102	0.390284			
540.189	0.390284	0.390284	0.388692			
540.579	0.388692	0.388692	0.387386			
540.968	0.387386	0.387386	0.3861			
541.355	0.3861	0.3861	0.38454			
541.741	0.38454	0.38454	0.382767			
542.126	0.382767	0.382767	0.381173			
542.509	0.381173	0.381173	0.380018			
542.89	0.380018	0.380018	0.379058			
543.27	0.379058	0.379058	0.377787			
543.649	0.377787	0.377787	0.376059			
544.027	0.376059	0.376059	0.374346			
544.403	0.374346	0.374346	0.373213			
544.777	0.373213	0.373213	0.372586			
545.15	0.372586	0.372586	0.371739			
545.523	0.371739	0.371739	0.370142			
545.895	0.370142	0.370142	0.368202			
546.265	0.368202	0.368202	0.366881			
546.633	0.366881	0.366881	0.366518			
547	0.366518	0.366518	0.366268			
547.366	0.366268	0.366268	0.365013			
547.733	0.365013	0.365013	0.362803			
548.098	0.362803	0.362803	0.360994			
548.461	0.360994	0.360994	0.360671			
548.822	0.360671	0.360671	0.36117			
549.182	0.36117	0.36117	0.360637			
549.543	0.360637	0.360637	0.358279			
549.904	0.358279	0.358279	0.355627			
550.262	0.355627	0.355627	0.354883			
550.618	0.354883	0.354883	0.356142			
550.973	0.356142	0.356142	0.356879			
551.329	0.356879	0.356879	0.35481			
551.686	0.35481	0.35481	0.351019			
552.041	0.351019	0.351019	0.349087			
552.392	0.349087	0.349087	0.350773			
552.741	0.350773	0.350773	0.35341			
553.092	0.35341	0.35341	0.352549			
553.445	0.352549	0.352549	0.347628			
553.797	0.347628	0.347628	0.343441			
554.145	0.343441	0.343441	0.34461			
554.489	0.34461	0.34461	0.349588			
554.833	0.349588	0.349588	0.351464			
555.183	0.351464	0.351464	0.346125			
555.534	0.346125	0.346125	0.338511			
555.88	0.338511	0.338511	0.337328			
556.219	0.337328	0.337328	0.344381			
556.556	0.344381	0.344381	0.351054			
556.901	0.351054	0.351054	0.347296			
557.252	0.347296	0.347296	0.335462			
557.599	0.335462	0.335462	0.329053			
557.934	0.329053	0.329053	0.336452			
558.263	0.336452	0.336452	0.34995			
558.6	0.34995	0.34995	0.351701			
558.95	0.351701	0.351701	0.336216			
559.302	0.336216	0.336216	0.320851			
559.638	0.320851	0.320851	0.324547			
559.959	0.324547	0.324547	0.345528			
560.283	0.345528	0.345528	0.358928			
560.629	0.358928	0.358928	0.343457			
560.988	0.343457	0.343457	0.31532			
561.331	0.31532	0.31532	0.308366			
561.646	0.308366	0.308366	0.33396			
561.955	0.33396	0.33396	0.36616			
562.289	0.36616	0.36616	0.360131			
562.655	0.360131	0.31557	0.323548			
562.97	0.323548	0.323548	0.345039			
563.294	0.345039	0.345039	0.353392			
563.639	0.353392	0.353392	0.333454			
563.992	0.333454	0.333454	0.307759			
564.326	0.307759	0.307759	0.307513			
564.634	0.307513	0.307513	0.337052			
564.941	0.337052	0.337052	0.364359			
565.278	0.364359	0.364359	0.348941			
565.643	0.348941	0.303625	0.31202			
565.946	0.31202	0.31202	0.344412			
566.258	0.344412	0.344412	0.362643			
566.603	0.362643	0.362643	0.336461			
566.965	0.336461	0.294489	0.301966			
567.26	0.301966	0.301966	0.344602			
567.562	0.344602	0.344602	0.374622			
567.906	0.374622	0.374622	0.343624			
568.281	0.343624	0.283174	0.296472			
568.564	0.296472	0.296472	0.352209			
568.861	0.352209	0.352209	0.387704			
569.213	0.387704	0.341185	0.349445			
569.554	0.349445	0.349445	0.325529			
569.903	0.325529	0.325529	0.297326			
570.229	0.297326	0.297326	0.299167			
570.526	0.299167	0.299167	0.333941			
570.825	0.333941	0.333941	0.363997			
571.159	0.363997	0.363997	0.343783			
571.523	0.343783	0.29124	0.302057			
571.815	0.302057	0.302057	0.343197			
572.117	0.343197	0.343197	0.366955			
572.46	0.366955	0.366955	0.333501			
572.827	0.333501	0.279178	0.290678			
573.106	0.290678	0.290678	0.346465			
573.397	0.346465	0.346465	0.385057			
573.743	0.385057	0.341072	0.348533			
574.084	0.348533	0.348533	0.320022			
574.433	0.320022	0.320022	0.289615			
574.753	0.289615	0.289615	0.294262			
575.042	0.294262	0.294262	0.334672			
575.337	0.334672	0.334672	0.366809			
575.671	0.366809	0.366809	0.340558			
576.038	0.340558	0.28106	0.294119			
576.319	0.294119	0.294119	0.344823			
576.613	0.344823	0.344823	0.375462			
576.958	0.375462	0.333177	0.340217			
577.291	0.340217	0.340217	0.319967			
577.632	0.319967	0.319967	0.295893			
577.951	0.295893	0.295893	0.297651			
578.247	0.297651	0.297651	0.327682			
578.545	0.327682	0.327682	0.353233			
578.873	0.353233	0.353233	0.336047			
579.226	0.336047	0.29199	0.300183			
579.518	0.300183	0.300183	0.334448			
579.818	0.334448	0.334448	0.355261			
580.153	0.355261	0.355261	0.328855			
580.508	0.328855	0.283751	0.292379			
580.792	0.292379	0.292379	0.337074			
581.084	0.337074	0.337074	0.368079			
581.421	0.368079	0.368079	0.335226			
581.789	0.335226	0.272711	0.28676			
582.062	0.28676	0.28676	0.34556			
582.349	0.34556	0.34556	0.383896			
582.694	0.383896	0.334604	0.343858			
583.029	0.343858	0.343858	0.318672			
583.373	0.318672	0.318672	0.288912			
583.691	0.288912	0.288912	0.290955			
583.98	0.290955	0.290955	0.328065			
584.271	0.328065	0.328065	0.360714			
584.599	0.360714	0.360714	0.339587			
584.96	0.339587	0.283338	0.295395			
585.243	0.295395	0.295395	0.33953			
585.539	0.33953	0.33953	0.364938			
585.878	0.364938	0.364938	0.328948			
586.243	0.328948	0.271175	0.283814			
586.514	0.283814	0.283814	0.343854			
586.798	0.343854	0.343854	0.386014			
587.142	0.386014	0.33794	0.346755			
587.48	0.346755	0.346755	0.316711			
587.827	0.316711	0.283995	0.288736			
588.111	0.288736	0.288736	0.332072			
588.399	0.332072	0.332072	0.367564			
588.731	0.367564	0.367564	0.340069			
589.099	0.340069	0.275808	0.290346			
589.375	0.290346	0.290346	0.344657			
589.665	0.344657	0.344657	0.377309			
590.01	0.377309	0.331018	0.339361			
590.341	0.339361	0.339361	0.319175			
590.68	0.319175	0.319175	0.294035			
590.999	0.294035	0.294035	0.295064			
591.293	0.295064	0.295064	0.325875			
591.589	0.325875	0.325875	0.353537			
591.914	0.353537	0.353537	0.337276			
592.268	0.337276	0.291427	0.300175			
592.559	0.300175	0.300175	0.334519			
592.86	0.334519	0.334519	0.354928			
593.194	0.354928	0.354928	0.328412			
593.549	0.328412	0.284022	0.292411			
593.833	0.292411	0.292411	0.337167			
594.125	0.337167	0.337167	0.368903			
594.463	0.368903	0.368903	0.336803			
594.831	0.336803	0.27417	0.288217			
595.106	0.288217	0.288217	0.346564			
595.394	0.346564	0.346564	0.384703			
595.74	0.384703	0.336438	0.345314			
596.077	0.345314	0.345314	0.320011			
596.422	0.320011	0.320011	0.290794			
596.742	0.290794	0.290794	0.293667			
597.033	0.293667	0.293667	0.331272			
597.327	0.331272	0.331272	0.363539			
597.658	0.363539	0.363539	0.341747			
598.021	0.341747	0.285787	0.297695			
598.307	0.297695	0.297695	0.342612			
598.605	0.342612	0.342612	0.369388			
598.948	0.369388	0.369388	0.333623			
599.317	0.333623	0.274579	0.287526			
599.592	0.287526	0.287526	0.34812			
599.879	0.34812	0.34812	0.390728			
600.227	0.390728	0.342623	0.35134			
600.57	0.35134	0.35134	0.320933			
600.921	0.320933	0.288354	0.292957			
601.209	0.292957	0.292957	0.336837			
601.502	0.336837	0.336837	0.373413			
601.839	0.373413	0.373413	0.346331			
602.213	0.346331	0.281216	0.295906			
602.494	0.295906	0.295906	0.35038			
602.79	0.35038	0.35038	0.383306			
603.14	0.383306	0.337532	0.34557			
603.478	0.34557	0.34557	0.324919			
603.823	0.324919	0.324919	0.299963			
604.148	0.299963	0.299963	0.301881			
604.448	0.301881	0.301881	0.333669			
604.75	0.333669	0.333669	0.361379			
605.084	0.361379	0.361379	0.344149			
605.445	0.344149	0.297826	0.306585			
605.743	0.306585	0.306585	0.342347			
606.05	0.342347	0.342347	0.364498			
606.392	0.364498	0.364498	0.337716			
606.756	0.337716	0.291221	0.300113			
607.048	0.300113	0.300113	0.346254			
607.348	0.346254	0.346254	0.379041			
607.694	0.379041	0.379041	0.346183			
608.073	0.346183	0.281935	0.296315			
608.355	0.296315	0.296315	0.356369			
608.651	0.356369	0.356369	0.396211			
609.008	0.396211	0.347256	0.356127			
609.355	0.356127	0.356127	0.329275			
609.711	0.329275	0.329275	0.299141			
610.04	0.299141	0.299141	0.303076			
610.339	0.303076	0.303076	0.343198			
610.642	0.343198	0.343198	0.376878			
610.986	0.376878	0.376878	0.353109			
611.363	0.353109	0.294185	0.306816			
611.657	0.306816	0.306816	0.355322			
611.964	0.355322	0.355322	0.385134			
612.319	0.385134	0.385134	0.347097			
612.704	0.347097	0.282975	0.297266			
612.987	0.297266	0.297266	0.362523			
613.284	0.362523	0.362523	0.408704			
613.647	0.408704	0.356539	0.366259			
614.003	0.366259	0.366259	0.333865			
614.37	0.333865	0.298787	0.303959			
614.668	0.303959	0.303959	0.351241			
614.972	0.351241	0.351241	0.39098			
615.324	0.39098	0.39098	0.362034			
615.715	0.362034	0.291875	0.307855			
616.006	0.307855	0.307855	0.366675			
616.314	0.366675	0.366675	0.40271			
616.681	0.40271	0.353289	0.362162			
617.034	0.362162	0.362162	0.339808			
617.396	0.339808	0.339808	0.31291			
617.736	0.31291	0.31291	0.31528			
618.049	0.31528	0.31528	0.350172			
618.364	0.350172	0.350172	0.380745			
618.715	0.380745	0.380745	0.362047			
619.095	0.362047	0.311232	0.321107			
619.407	0.321107	0.321107	0.360661			
619.728	0.360661	0.360661	0.385389			
620.088	0.385389	0.385389	0.355982			
620.474	0.355982	0.304581	0.314708			
620.778	0.314708	0.314708	0.366006			
621.093	0.366006	0.366006	0.402825			
621.459	0.402825	0.402825	0.366409			
621.862	0.366409	0.29496	0.311218			
622.157	0.311218	0.311218	0.378219			
622.468	0.378219	0.378219	0.423358			
622.846	0.423358	0.36833	0.3787			
623.215	0.3787	0.3787	0.348856			
623.593	0.348856	0.348856	0.31523			
623.942	0.31523	0.31523	0.319622			
624.257	0.319622	0.319622	0.364758			
624.577	0.364758	0.364758	0.403442			
624.942	0.403442	0.403442	0.377242			
625.345	0.377242	0.310516	0.325176			
625.656	0.325176	0.325176	0.379937			
625.981	0.379937	0.379937	0.413719			
626.361	0.413719	0.370282	0.376901			
626.731	0.376901	0.376901	0.353955			
627.108	0.353955	0.353955	0.3292			
627.462	0.3292	0.3292	0.334384			
627.791	0.334384	0.334384	0.369925			
628.126	0.369925	0.369925	0.397448			
628.495	0.397448	0.397448	0.375945			
628.893	0.375945	0.327474	0.3363			
629.22	0.3363	0.3363	0.377938			
629.557	0.377938	0.377938	0.40659			
629.935	0.40659	0.40659	0.377846			
630.341	0.377846	0.322351	0.333397			
630.664	0.333397	0.333397	0.385984			
630.997	0.385984	0.385984	0.423006			
631.383	0.423006	0.423006	0.385643			
631.806	0.385643	0.313479	0.329633			
632.119	0.329633	0.329633	0.398282			
632.449	0.398282	0.398282	0.445548			
632.847	0.445548	0.391093	0.400827			
633.238	0.400827	0.400827	0.36813			
633.639	0.36813	0.36813	0.33333			
634.007	0.33333	0.33333	0.340053			
634.341	0.340053	0.340053	0.389453			
634.681	0.389453	0.389453	0.429504			
635.07	0.429504	0.429504	0.399155			
635.5	0.399155	0.328181	0.343773			
635.828	0.343773	0.343773	0.404937			
636.172	0.404937	0.404937	0.444513			
636.577	0.444513	0.39701	0.404394			
636.974	0.404394	0.404394	0.376821			
637.378	0.376821	0.376821	0.348156			
637.755	0.348156	0.348156	0.355261			
638.103	0.355261	0.355261	0.39788			
638.458	0.39788	0.39788	0.430245			
638.856	0.430245	0.430245	0.403686			
639.286	0.403686	0.345654	0.357048			
639.632	0.357048	0.357048	0.40858			
639.989	0.40858	0.40858	0.444114			
640.398	0.444114	0.444114	0.407969			
640.842	0.407969	0.338915	0.353713			
641.181	0.353713	0.353713	0.420152			
641.534	0.420152	0.420152	0.466923			
641.955	0.466923	0.417951	0.425399			
642.372	0.425399	0.425399	0.390358			
642.798	0.390358	0.390358	0.356516			
643.188	0.356516	0.356516	0.367073			
643.545	0.367073	0.367073	0.419804			
643.912	0.419804	0.419804	0.457887			
644.332	0.457887	0.457887	0.422461			
644.79	0.422461	0.35103	0.366328			
645.141	0.366328	0.366328	0.433156			
645.507	0.433156	0.433156	0.479519			
645.94	0.479519	0.430637	0.437795			
646.371	0.437795	0.437795	0.40318			
646.808	0.40318	0.40318	0.370097			
647.212	0.370097	0.370097	0.381235			
647.582	0.381235	0.381235	0.433821			
647.963	0.433821	0.433821	0.470942			
648.397	0.470942	0.470942	0.435567			
648.868	0.435567	0.365823	0.38035			
649.234	0.38035	0.38035	0.446475			
649.614	0.446475	0.446475	0.493145			
650.06	0.493145	0.493145	0.446425			
650.554	0.446425	0.357217	0.377588			
650.911	0.377588	0.377588	0.46329			
651.288	0.46329	0.46329	0.523206			
651.752	0.523206	0.455468	0.468131			
652.207	0.468131	0.468131	0.42797			
652.675	0.42797	0.42797	0.385725			
653.103	0.385725	0.385725	0.39496			
653.489	0.39496	0.39496	0.456691			
653.884	0.456691	0.256333	0.54763			
654.14	0.54763	0.194421	0.855188			
654.335	0.855188	0.186775	0.186656			
654.521	0.186656	0.186656	0.406013			
654.708	0.406013	0.406013	0.506004			
655.114	0.506004	0.506004	0.54143			
655.62	0.54143	0.435533	0.460069			
656.056	0.460069	0.460069	0.466971			
656.516	0.466971	0.466971	0.446026			
656.983	0.446026	0.446026	0.424131			
657.429	0.424131	0.424131	0.431784			
657.853	0.431784	0.431784	0.467807			
658.285	0.467807	0.467807	0.493705			
658.752	0.493705	0.493705	0.473412			
659.246	0.473412	0.473412	0.431209			
659.72	0.431209	0.431209	0.421528			
660.151	0.421528	0.421528	0.46439			
660.572	0.46439	0.46439	0.52124			
661.037	0.52124	0.52124	0.517761			
661.558	0.517761	0.447837	0.461033			
662.006	0.461033	0.461033	0.49337			
662.467	0.49337	0.49337	0.509101			
662.96	0.509101	0.509101	0.485944			
663.469	0.485944	0.485944	0.453002			
663.955	0.453002	0.453002	0.454369			
664.408	0.454369	0.454369	0.498531			
664.863	0.498531	0.498531	0.542512			
665.361	0.542512	0.542512	0.526936			
665.904	0.526936	0.46593	0.475947			
666.37	0.475947	0.475947	0.517982			
666.845	0.517982	0.517982	0.548271			
667.363	0.548271	0.548271	0.524688			
667.912	0.524688	0.524688	0.475412			
668.436	0.475412	0.475412	0.464343			
668.912	0.464343	0.263699	0.554793			
669.176	0.554793	0.160683	0.803416			
669.336	0.803416	0.320989	0.2906			
669.657	0.2906	0.2906	1.453			
669.948	1.453	0.830422	1.05447			
670.778	1.05447	0.468858	0.612176			
671.247	0.612176	0.612176	0.672765			
671.859	0.672765	0.530128	0.564095			
672.389	0.564095	0.564095	0.562056			
672.953	0.562056	0.562056	0.526586			
673.516	0.526586	0.526586	0.505781			
674.042	0.505781	0.505781	0.532211			
674.548	0.532211	0.532211	0.585446			
675.08	0.585446	0.585446	0.602937			
675.666	0.602937	0.602937	0.559877			
676.268	0.559877	0.559877	0.514609			
676.828	0.514609	0.514609	0.528251			
677.343	0.528251	0.528251	0.598076			
677.871	0.598076	0.598076	0.647233			
678.469	0.647233	0.647233	0.607587			
679.117	0.607587	0.530821	0.54439			
679.647	0.54439	0.54439	0.616352			
680.192	0.616352	0.616352	0.667136			
680.808	0.667136	0.667136	0.627441			
681.475	0.627441	0.550728	0.5639			
682.026	0.5639	0.5639	0.635459			
682.59	0.635459	0.635459	0.685851			
683.225	0.685851	0.685851	0.647991			
683.911	0.647991	0.575588	0.586954			
684.487	0.586954	0.586954	0.654396			
685.074	0.654396	0.654396	0.702991			
685.728	0.702991	0.702991	0.670461			
686.431	0.670461	0.670461	0.606445			
687.102	0.606445	0.606445	0.598756			
687.708	0.598756	0.598756	0.668644			
688.307	0.668644	0.668644	0.741269			
688.975	0.741269	0.741269	0.724286			
689.717	0.724286	0.64892	0.659878			
690.366	0.659878	0.659878	0.706441			
691.025	0.706441	0.706441	0.73847			
691.732	0.73847	0.73847	0.722075			
692.47	0.722075	0.722075	0.689502			
693.192	0.689502	0.689502	0.692921			
693.882	0.692921	0.692921	0.739123			
694.575	0.739123	0.739123	0.778824			
695.314	0.778824	0.778824	0.770271			
696.093	0.770271	0.770271	0.739045			
696.863	0.739045	0.739045	0.738428			
697.602	0.738428	0.738428	0.780431			
698.341	0.780431	0.780431	0.820884			
699.121	0.820884	0.820884	0.819645			
699.942	0.819645	0.819645	0.796801			
700.762	0.796801	0.796801	0.79822			
701.558	0.79822	0.79822	0.834066			
702.357	0.834066	0.834066	0.868411			
703.191	0.868411	0.868411	0.872498			
704.059	0.872498	0.872498	0.863232			
704.932	0.863232	0.863232	0.871911			
705.795	0.871911	0.871911	0.901094			
706.667	0.901094	0.901094	0.926426			
707.568	0.926426	0.926426	0.935492			
708.494	0.935492	0.935492	0.941423			
709.43	0.941423	0.941423	0.958149			
710.371	0.958149	0.958149	0.981998			
711.329	0.981998	0.981998	1.00253			
712.311	1.00253	1.00253	1.01932			
713.314	1.01932	1.01932	1.03886			
714.333	1.03886	1.03886	1.06355			
715.372	1.06355	1.06355	1.09188			
716.436	1.09188	1.09188	1.12592			
717.527	1.12592	1.12592	1.18774			
718.653	1.18774	1.18774	1.28341			
719.841	1.28341	1.11182	1.14584			
720.953	1.14584	1.14584	1.07168			
722.099	1.07168	1.07168	0.9761			
723.17	0.9761	0.9761	0.972162			
724.147	0.972162	0.972162	1.07063			
725.119	1.07063	1.07063	1.15423			
726.189	1.15423	1.15423	1.09697			
727.344	1.09697	0.956787	0.982654			
728.3	0.982654	0.2865	1.25294			
728.587	1.25294	0.148666	0.743331			
728.735	0.743331	0.26286	1.3143			
728.998	1.3143	0.0443693	0.0405146			
729.043	0.0405146	0.0405146	0.202573			
729.083	0.202573	0.202573	1.01287			
729.286	1.01287	0.355732	1.62144			
729.642	1.62144	0.294069	1.47035			
729.936	1.47035	0.0559767	0.279883			
729.992	0.279883	0.0506673	0.0460704			
730.042	0.0460704	0.0460704	0.230352			
730.088	0.230352	0.230352	1.15176			
730.319	1.15176	1.15176	1.35924			
731.47	1.35924	1.35924	1.37386			
732.83	1.37386	0.869281	1.0002			
733.699	1.0002	1.0002	1.18362			
734.699	1.18362	1.18362	1.16178			
735.883	1.16178	0.923455	0.979979			
736.806	0.979979	0.979979	1.08821			
737.786	1.08821	1.08821	1.10417			
738.874	1.10417	0.99037	1.00752			
739.865	1.00752	1.00752	1.02174			
740.872	1.02174	1.02174	1.01055			
741.894	1.01055	1.01055	0.983175			
742.905	0.983175	0.983175	0.971106			
743.888	0.971106	0.971106	0.98917			
744.859	0.98917	0.98917	1.01519			
745.848	1.01519	1.01519	1.01287			
746.863	1.01287	1.01287	0.97972			
747.876	0.97972	0.97972	0.954297			
748.856	0.954297	0.954297	0.968228			
749.81	0.968228	0.968228	1.00676			
750.778	1.00676	1.00676	1.02003			
751.785	1.02003	1.02003	0.985067			
752.805	0.985067	0.985067	0.942292			
753.79	0.942292	0.942292	0.944585			
754.732	0.944585	0.944585	0.993415			
755.677	0.993415	0.993415	1.02985			
756.67	1.02985	1.02985	1.00098			
757.7	1.00098	1.00098	0.938506			
758.701	0.938506	0.938506	0.919501			
759.64	0.919501	0.919501	0.972008			
760.559	0.972008	0.972008	1.03813			
761.531	1.03813	1.03813	1.02825			
762.569	1.02825	1.02825	0.947445			
763.598	0.947445	0.947445	0.89623			
764.545	0.89623	0.89623	0.940369			
765.441	0.940369	0.940369	1.03831			
766.382	1.03831	1.03831	1.06533			
767.42	1.06533	1.06533	0.974317			
768.485	0.974317	0.974317	0.880515			
769.46	0.880515	0.880515	0.898857			
770.34	0.898857	0.898857	1.02227			
771.239	1.02227	1.02227	1.10613			
772.261	1.10613	1.10613	1.02395			
773.367	1.02395	0.870777	0.901805			
774.238	0.901805	0.901805	1.03987			
775.14	1.03987	1.03987	1.12063			
776.18	1.12063	1.12063	1.019			
777.301	1.019	0.855981	0.890135			
778.157	0.890135	0.890135	1.05166			
779.047	1.05166	1.05166	1.1504			
780.098	1.1504	1.03179	1.04985			
781.13	1.04985	1.04985	0.98355			
782.18	0.98355	0.98355	0.916328			
783.164	0.916328	0.916328	0.933671			
784.08	0.933671	0.933671	1.02699			
785.014	1.02699	1.02699	1.08632			
786.041	1.08632	1.08632	1.02431			
787.127	1.02431	0.917323	0.933186			
788.044	0.933186	0.933186	1.03203			
788.977	1.03203	1.03203	1.09819			
790.009	1.09819	1.09819	1.03427			
791.108	1.03427	0.917153	0.936216			
792.025	0.936216	0.936216	1.04095			
792.961	1.04095	1.04095	1.10765			
794.002	1.10765	1.10765	1.03659			
795.11	1.03659	0.912758	0.934006			
796.022	0.934006	0.934006	1.048			
796.956	1.048	1.048	1.11872			
798.004	1.11872	1.11872	1.03828			
799.123	1.03828	0.904137	0.928767			
800.027	0.928767	0.928767	1.05369			
800.956	1.05369	1.05369	1.12817			
802.01	1.12817	1.12817	1.03893			
803.138	1.03893	0.893455	0.921707			
804.031	0.921707	0.921707	1.0633			
804.953	1.0633	1.0633	1.15187			
806.016	1.15187	1.15187	1.05389			
807.168	1.05389	0.88635	0.921256			
808.054	0.921256	0.921256	1.08504			
808.976	1.08504	1.08504	1.19184			
810.061	1.19184	1.19184	1.0786			
811.253	1.0786	0.879194	0.923456			
812.132	0.923456	0.923456	1.11847			
813.055	1.11847	1.11847	1.24746			
814.174	1.24746	1.10544	1.12923			
815.279	1.12923	1.12923	1.04423			
816.408	1.04423	1.04423	0.962265			
817.453	0.962265	0.962265	0.992137			
818.415	0.992137	0.992137	1.12255			
819.407	1.12255	1.12255	1.20717			
820.53	1.20717	1.20717	1.12396			
821.737	1.12396	0.977129	1.00389			
822.714	1.00389	1.00389	1.14741			
823.718	1.14741	1.14741	1.22604			
824.865	1.22604	1.06646	1.09647			
825.932	1.09647	1.09647	1.06457			
827.028	1.06457	1.06457	1.00008			
828.093	1.00008	1.00008	0.97834			
829.093	0.97834	0.97834	1.03414			
830.071	1.03414	1.03414	1.08701			
831.105	1.08701	1.08701	1.05761			
832.192	1.05761	1.05761	0.969571			
833.25	0.969571	0.969571	0.926346			
834.219	0.926346	0.926346	0.982901			
835.146	0.982901	0.982901	1.08435			
836.129	1.08435	1.08435	1.09612			
837.213	1.09612	0.979627	0.997667			
838.193	0.997667	0.997667	1.01725			
839.19	1.01725	1.01725	1.00872			
840.208	1.00872	1.00872	0.975123			
841.216	0.975123	0.975123	0.953451			
842.191	0.953451	0.953451	0.970083			
843.145	0.970083	0.970083	1.0072			
844.115	1.0072	1.0072	1.01562			
845.122	1.01562	1.01562	0.975288			
846.138	0.975288	0.975288	0.930001			
847.113	0.930001	0.930001	0.934178			
848.043	0.934178	0.934178	0.988632			
848.977	0.988632	0.988632	1.0293			
849.966	1.0293	0.513266	0.471673			
850.479	0.471673	0.471673	1.6105			
850.951	1.6105	0.663602	0.600222			
851.614	0.600222	0.600222	2.82448			
852.215	2.82448	2.38551	2.50832			
854.6	2.50832	0.696034	1.06427			
855.296	1.06427	1.06427	1.42038			
856.36	1.42038	1.15447	1.21753			
857.515	1.21753	0.89614	0.977055			
858.411	0.977055	0.977055	1.04423			
859.388	1.04423	1.04423	0.997653			
860.432	0.997653	0.880292	0.900166			
861.313	0.900166	0.900166	0.988559			
862.213	0.988559	0.822995	0.860591			
863.036	0.860591	0.672248	0.714861			
863.708	0.714861	0.626506	0.640231			
864.335	0.640231	0.640231	0.607135			
864.975	0.607135	0.607135	0.608539			
865.582	0.608539	0.608539	0.619027			
866.19	0.619027	0.619027	0.630092			
866.809	0.630092	0.630092	0.636405			
867.44	0.636405	0.636405	0.637459			
868.076	0.637459	0.637459	0.634696			
868.713	0.634696	0.634696	0.62956			
869.348	0.62956	0.62956	0.620148			
869.978	0.620148	0.620148	0.618363			
870.598	0.618363	0.618363	0.611801			
871.216	0.611801	0.611801	0.606271			
871.828	0.606271	0.606271	0.600916			
872.434	0.600916	0.600916	0.595312			
873.035	0.595312	0.595312	0.58956			
873.63	0.58956	0.58956	0.58377			
874.22	0.58377	0.58377	0.577968			
874.804	0.577968	0.577968	0.572157			
875.382	0.572157	0.572157	0.566343			
875.954	0.566343	0.566343	0.560537			
876.52	0.560537	0.560537	0.554747			
877.081	0.554747	0.554747	0.548982			
877.636	0.548982	0.548982	0.543251			
878.185	0.543251	0.543251	0.537563			
878.728	0.537563	0.537563	0.531931			
879.265	0.531931	0.531931	0.526363			
879.797	0.526363	0.526363	0.52087			
880.324	0.52087	0.52087	0.515463			
880.845	0.515463	0.515463	0.510148			
881.36	0.510148	0.510148	0.504933			
881.87	0.504933	0.504933	0.499825			
882.375	0.499825	0.499825	0.494829			
882.875	0.494829	0.494829	0.489948			
883.37	0.489948	0.489948	0.485185			
883.86	0.485185	0.485185	0.480542			
884.345	0.480542	0.480542	0.47602			
884.825	0.47602	0.47602	0.471618			
885.301	0.471618	0.471618	0.467337			
885.773	0.467337	0.467337	0.463175			
886.24	0.463175	0.463175	0.45913			
886.704	0.45913	0.45913	0.455201			
887.163	0.455201	0.455201	0.451386			
887.618	0.451386	0.451386	0.447681			
888.069	0.447681	0.447681	0.444085			
888.517	0.444085	0.444085	0.440594			
888.961	0.440594	0.440594	0.437205			
889.402	0.437205	0.437205	0.433916			
889.839	0.433916	0.433916	0.430723			
890.273	0.430723	0.430723	0.427623			
890.703	0.427623	0.427623	0.424614			
891.131	0.424614	0.424614	0.421692			
891.556	0.421692	0.421692	0.418855			
891.977	0.418855	0.418855	0.4161			
892.396	0.4161	0.4161	0.413423			
892.812	0.413423	0.413423	0.410822			
893.226	0.410822	0.410822	0.408295			
893.637	0.408295	0.408295	0.405839			
894.045	0.405839	0.405839	0.403451			
894.451	0.403451	0.403451	0.40113			
894.854	0.40113	0.40113	0.398872			
895.255	0.398872	0.398872	0.396676			
895.654	0.396676	0.396676	0.394539			
896.051	0.394539	0.394539	0.392461			
896.445	0.392461	0.392461	0.390439			
896.838	0.390439	0.390439	0.388471			
897.228	0.388471	0.388471	0.386557			
897.617	0.386557	0.386557	0.384694			
898.003	0.384694	0.384694	0.382881			
898.388	0.382881	0.382881	0.381115			
898.771	0.381115	0.381115	0.379394			
899.152	0.379394	0.379394	0.377715			
899.531	0.377715	0.377715	0.376076			
899.909	0.376076	0.376076	0.374476			
900.285	0.374476	0.374476	0.372913			
900.66	0.372913	0.372913	0.371386			
901.033	0.371386	0.371386	0.369895			
901.404	0.369895	0.369895	0.368439			
901.774	0.368439	0.368439	0.367016			
902.142	0.367016	0.367016	0.365627			
902.509	0.365627	0.365627	0.36427			
902.875	0.36427	0.36427	0.362945			
903.239	0.362945	0.362945	0.361651			
903.602	0.361651	0.361651	0.360386			
903.964	0.360386	0.360386	0.35915			
904.324	0.35915	0.35915	0.357943			
904.683	0.357943	0.357943	0.356763			
905.041	0.356763	0.356763	0.35561			
905.398	0.35561	0.35561	0.354481			
905.754	0.354481	0.354481	0.353378			
906.108	0.353378	0.353378	0.3523			
906.462	0.3523	0.3523	0.351247			
906.814	0.351247	0.351247	0.350215			
907.165	0.350215	0.350215	0.349206			
907.515	0.349206	0.349206	0.348218			
907.865	0.348218	0.348218	0.347252			
908.213	0.347252	0.347252	0.346308			
908.56	0.346308	0.346308	0.345384			
908.906	0.345384	0.345384	0.344478			
909.252	0.344478	0.344478	0.343591			
909.596	0.343591	0.343591	0.342723			
909.94	0.342723	0.342723	0.341874			
910.282	0.341874	0.341874	0.341044			
910.624	0.341044	0.341044	0.340231			
