t	tintnext	sstore	sstored	stry	sdid	snext
606.886	0.499712	0.499712	0.596535			
607.386	0.596535	0.596535	0.659589			
607.982	0.659589	0.578332	0.592952			
608.561	0.592952	0.592952	0.550892			
609.154	0.550892	0.550892	0.501894			
609.705	0.501894	0.501894	0.506665			
610.206	0.506665	0.506665	0.570948			
610.713	0.570948	0.570948	0.628375			
611.284	0.628375	0.628375	0.592553			
611.912	0.592553	0.493484	0.514736			
612.406	0.514736	0.514736	0.593291			
612.921	0.593291	0.593291	0.641849			
613.514	0.641849	0.641849	0.579162			
614.156	0.579162	0.472272	0.496066			
614.628	0.496066	0.496066	0.606088			
615.124	0.606088	0.606088	0.688354			
615.73	0.688354	0.600273	0.616623			
616.331	0.616623	0.616623	0.555761			
616.947	0.555761	0.490203	0.501147			
617.437	0.501147	0.501147	0.591923			
617.939	0.591923	0.591923	0.671535			
618.53	0.671535	0.671535	0.614552			
619.202	0.614552	0.472457	0.506486			
619.674	0.506486	0.506486	0.626368			
620.181	0.626368	0.626368	0.704595			
620.807	0.704595	0.59515	0.618174			
621.402	0.618174	0.618174	0.573276			
622.021	0.573276	0.512765	0.521739			
622.533	0.521739	0.521739	0.593328			
623.055	0.593328	0.593328	0.653995			
623.648	0.653995	0.653995	0.610821			
624.302	0.610821	0.50206	0.52598			
624.804	0.52598	0.52598	0.617921			
625.33	0.617921	0.617921	0.679034			
625.948	0.679034	0.605676	0.61716			
626.554	0.61716	0.61716	0.573019			
627.171	0.573019	0.573019	0.526133			
627.744	0.526133	0.526133	0.535949			
628.27	0.535949	0.535949	0.604759			
628.806	0.604759	0.604759	0.661662			
629.411	0.661662	0.661662	0.619903			
630.073	0.619903	0.517253	0.539067			
630.59	0.539067	0.539067	0.627255			
631.129	0.627255	0.627255	0.688012			
631.756	0.688012	0.688012	0.621346			
632.444	0.621346	0.496299	0.524944			
632.941	0.524944	0.524944	0.648969			
633.466	0.648969	0.648969	0.744046			
634.115	0.744046	0.642869	0.662373			
634.757	0.662373	0.592129	0.602753			
635.35	0.602753	0.602753	0.605947			
635.952	0.605947	0.605947	0.597906			
636.558	0.597906	0.597906	0.589319			
637.156	0.589319	0.589319	0.593743			
637.745	0.593743	0.593743	0.610782			
638.339	0.610782	0.610782	0.623227			
638.95	0.623227	0.623227	0.615406			
639.573	0.615406	0.615406	0.596151			
640.189	0.596151	0.596151	0.591244			
640.785	0.591244	0.591244	0.612816			
641.376	0.612816	0.612816	0.641993			
641.989	0.641993	0.641993	0.643466			
642.631	0.643466	0.643466	0.611614			
643.274	0.611614	0.611614	0.585975			
643.886	0.585975	0.585975	0.60323			
644.472	0.60323	0.60323	0.655031			
645.075	0.655031	0.655031	0.684497			
645.73	0.684497	0.684497	0.646257			
646.415	0.646257	0.646257	0.584828			
647.061	0.584828	0.584828	0.577959			
647.646	0.577959	0.577959	0.648147			
648.224	0.648147	0.648147	0.732832			
648.872	0.732832	0.732832	0.715887			
649.605	0.715887	0.595556	0.621319			
650.2	0.621319	0.621319	0.691788			
650.822	0.691788	0.691788	0.728557			
651.513	0.728557	0.728557	0.672042			
652.242	0.672042	0.587632	0.602466			
652.83	0.602466	0.602466	0.69962			
653.432	0.69962	0.69962	0.782856			
654.132	0.782856	0.356927	0.501428			
654.489	0.501428	0.187312	0.748968			
654.676	0.748968	0.226892	0.218975			
654.903	0.218975	0.218975	0.47009			
655.122	0.47009	0.47009	0.557655			
655.592	0.557655	0.557655	0.795096			
656.149	0.795096	0.795096	0.916144			
656.945	0.916144	0.687003	0.744475			
657.632	0.744475	0.744475	0.722385			
658.376	0.722385	0.647641	0.658486			
659.024	0.658486	0.658486	0.711071			
659.682	0.711071	0.711071	0.749997			
660.393	0.749997	0.749997	0.724123			
661.143	0.724123	0.724123	0.666518			
661.867	0.666518	0.666518	0.653637			
662.534	0.653637	0.653637	0.714412			
663.188	0.714412	0.714412	0.794701			
663.902	0.794701	0.794701	0.792683			
664.697	0.792683	0.701146	0.716179			
665.398	0.716179	0.716179	0.755969			
666.114	0.755969	0.755969	0.780094			
666.87	0.780094	0.780094	0.759105			
667.65	0.759105	0.759105	0.721361			
668.409	0.721361	0.721361	0.720642			
669.13	0.720642	0.368179	0.842249			
669.499	0.842249	0.182146	0.910732			
669.681	0.910732	0.333935	0.30066			
670.015	0.30066	0.30066	0.905486			
670.315	0.905486	0.905486	1.05013			
671.221	1.05013	0.803597	0.863928			
672.024	0.863928	0.863928	0.82101			
672.888	0.82101	0.728865	0.743371			
673.617	0.743371	0.743371	0.827427			
674.361	0.827427	0.827427	0.892589			
675.188	0.892589	0.892589	0.850558			
676.081	0.850558	0.756482	0.771052			
676.837	0.771052	0.771052	0.854304			
677.608	0.854304	0.854304	0.917611			
678.462	0.917611	0.917611	0.877721			
679.38	0.877721	0.877721	0.79171			
680.258	0.79171	0.79171	0.776433			
681.05	0.776433	0.776433	0.867775			
681.826	0.867775	0.867775	0.974167			
682.694	0.974167	0.974167	0.958455			
683.668	0.958455	0.845034	0.864023			
684.513	0.864023	0.864023	0.926359			
685.377	0.926359	0.926359	0.965261			
686.303	0.965261	0.965261	0.939019			
687.269	0.939019	0.939019	0.894663			
688.208	0.894663	0.894663	0.902402			
689.102	0.902402	0.902402	0.968424			
690.005	0.968424	0.968424	1.02198			
690.973	1.02198	1.02198	1.00553			
691.995	1.00553	1.00553	0.959104			
693.001	0.959104	0.959104	0.959532			
693.96	0.959532	0.959532	1.02162			
694.919	1.02162	1.02162	1.07848			
695.941	1.07848	1.07848	1.0723			
697.019	1.0723	1.0723	1.03648			
698.092	1.03648	1.03648	1.03926			
699.128	1.03926	1.03926	1.09268			
700.167	1.09268	1.09268	1.14057			
701.26	1.14057	1.14057	1.14219			
702.401	1.14219	1.14219	1.12649			
703.543	1.12649	1.12649	1.13975			
704.669	1.13975	1.13975	1.18225			
705.809	1.18225	1.18225	1.21607			
706.991	1.21607	1.21607	1.2254			
708.207	1.2254	1.2254	1.23204			
709.433	1.23204	1.23204	1.25552			
710.665	1.25552	1.25552	1.28815			
711.92	1.28815	1.28815	1.31404			
713.208	1.31404	1.31404	1.33345			
714.523	1.33345	1.33345	1.35588			
715.856	1.35588	1.35588	1.33506			
717.212	1.33506	1.11428	1.15812			
718.326	1.15812	1.15812	1.26655			
719.484	1.26655	1.26655	1.31305			
720.751	1.31305	1.31305	1.22565			
722.064	1.22565	1.22565	1.11517			
723.29	1.11517	1.11517	1.12189			
724.405	1.12189	1.12189	1.26087			
725.527	1.26087	1.26087	1.38726			
726.787	1.38726	1.38726	1.3196			
728.175	1.3196	0.359731	1.3231			
728.534	1.3231	0.437643	1.61549			
728.972	1.61549	0.0277182	0.138591			
729	0.138591	0.0448348	0.0408256			
729.045	0.0408256	0.0408256	0.204128			
729.085	0.204128	0.204128	1.02064			
729.29	1.02064	0.358434	1.62042			
729.648	1.62042	0.29321	1.46605			
729.941	1.46605	0.0559089	0.279545			
729.997	0.279545	0.0506579	0.0460637			
730.048	0.0460637	0.0460637	0.230318			
730.094	0.230318	0.230318	1.15159			
730.324	1.15159	1.15159	1.57156			
731.476	1.57156	1.57156	1.76109			
733.047	1.76109	1.76109	1.80659			
734.808	1.80659	1.80659	1.66305			
736.615	1.66305	0.952577	1.11748			
737.568	1.11748	1.11748	1.50768			
738.685	1.50768	1.50768	1.67923			
740.193	1.67923	1.25373	1.35641			
741.446	1.35641	1.35641	1.3556			
742.803	1.3556	1.3556	1.23838			
744.158	1.23838	1.23838	1.15121			
745.397	1.15121	1.15121	1.20554			
746.548	1.20554	1.20554	1.36345			
747.754	1.36345	1.36345	1.43774			
749.117	1.43774	1.43774	1.30344			
750.555	1.30344	1.11835	1.15264			
751.673	1.15264	1.15264	1.36037			
752.826	1.36037	1.36037	1.51487			
754.186	1.51487	1.51487	1.36922			
755.701	1.36922	1.07932	1.14454			
756.78	1.14454	1.14454	1.40432			
757.925	1.40432	1.40432	1.56882			
759.329	1.56882	1.34371	1.38826			
760.673	1.38826	1.38826	1.28963			
762.061	1.28963	1.28963	1.16521			
763.351	1.16521	1.16521	1.16564			
764.516	1.16564	1.16564	1.30891			
765.682	1.30891	1.30891	1.44132			
766.991	1.44132	1.44132	1.36452			
768.432	1.36452	1.14378	1.18924			
769.576	1.18924	1.18924	1.35033			
770.765	1.35033	1.35033	1.43618			
772.115	1.43618	1.43618	1.30029			
773.551	1.30029	1.09377	1.13556			
774.645	1.13556	1.13556	1.35086			
775.781	1.35086	1.35086	1.49912			
777.132	1.49912	1.32911	1.35714			
778.461	1.35714	1.35714	1.24599			
779.818	1.24599	1.24599	1.12752			
781.064	1.12752	1.12752	1.14279			
782.191	1.14279	1.14279	1.29269			
783.334	1.29269	1.29269	1.40955			
784.627	1.40955	1.40955	1.30928			
786.036	1.30928	1.08935	1.13539			
787.126	1.13539	1.13539	1.31981			
788.261	1.31981	1.31981	1.42868			
789.581	1.42868	1.2752	1.29873			
790.856	1.29873	1.29873	1.22482			
792.155	1.22482	1.22482	1.13881			
793.38	1.13881	1.13881	1.14588			
794.519	1.14588	1.14588	1.25187			
795.664	1.25187	1.25187	1.33899			
796.916	1.33899	1.33899	1.2787			
798.255	1.2787	1.13432	1.15625			
799.39	1.15625	1.15625	1.26883			
800.546	1.26883	1.26883	1.34415			
801.815	1.34415	1.34415	1.26828			
803.159	1.26828	1.12812	1.14847			
804.287	1.14847	1.14847	1.27461			
805.435	1.27461	1.27461	1.36277			
806.71	1.36277	1.36277	1.27654			
808.073	1.27654	1.10712	1.13645			
809.18	1.13645	1.13645	1.28156			
810.316	1.28156	1.28156	1.37111			
811.598	1.37111	1.37111	1.24403			
812.969	1.24403	1.03891	1.07827			
814.008	1.07827	1.07827	1.2643			
815.086	1.2643	1.2643	1.37669			
816.35	1.37669	1.37669	1.30209			
817.727	1.30209	1.30209	1.20068			
819.029	1.20068	1.20068	1.25646			
820.23	1.25646	1.25646	1.4888			
821.486	1.4888	1.4888	1.5025			
822.975	1.5025	1.5025	1.46151			
824.478	1.46151	1.46151	1.45807			
825.939	1.45807	1.45807	1.47096			
827.397	1.47096	1.47096	1.48465			
828.868	1.48465	1.48465	1.51436			
830.353	1.51436	1.51436	1.39289			
831.867	1.39289	1.10807	1.18153			
832.975	1.18153	1.18153	1.40189			
834.157	1.40189	1.40189	1.48737			
835.559	1.48737	1.20831	1.27766			
836.767	1.27766	1.27766	1.27033			
838.045	1.27033	1.27033	1.15844			
839.315	1.15844	1.15844	1.05718			
840.473	1.05718	1.05718	1.07675			
841.531	1.07675	1.07675	1.20564			
842.607	1.20564	1.20564	1.2892			
843.813	1.2892	1.2892	1.17869			
845.102	1.17869	0.976992	1.02338			
846.079	1.02338	1.02338	1.21227			
847.103	1.21227	1.21227	1.32723			
848.315	1.32723	1.15718	1.19053			
849.472	1.19053	0.4579	1.26736			
849.93	1.26736	0.751188	0.690873			
850.681	0.690873	0.272092	1.36046			
850.953	1.36046	0.857014	0.785633			
851.81	0.785633	0.785633	1.88216			
852.596	1.88216	1.45731	1.56859			
854.053	1.56859	1.22	1.30526			
855.273	1.30526	1.12186	1.15768			
856.395	1.15768	1.04087	1.057			
857.436	1.057	1.057	0.982493			
858.493	0.982493	0.982493	0.939165			
859.475	0.939165	0.939165	0.907707			
860.415	0.907707	0.907707	0.882913			
861.322	0.882913	0.882913	0.862364			
862.205	0.862364	0.862364	0.845045			
863.068	0.845045	0.845045	0.830514			
863.913	0.830514	0.830514	0.818497			
864.743	0.818497	0.818497	0.808731			
865.562	0.808731	0.808731	0.800931			
866.37	0.800931	0.800931	0.794787			
867.171	0.794787	0.794787	0.78999			
867.966	0.78999	0.78999	0.786239			
868.756	0.786239	0.786239	0.78325			
869.542	0.78325	0.78325	0.78076			
870.326	0.78076	0.78076	0.778528			
871.106	0.778528	0.778528	0.776339			
871.885	0.776339	0.776339	0.774006			
872.661	0.774006	0.774006	0.771381			
873.435	0.771381	0.771381	0.768359			
874.207	0.768359	0.768359	0.764883			
874.975	0.764883	0.764883	0.760941			
875.74	0.760941	0.760941	0.756099			
876.501	0.756099	0.756099	0.754076			
877.257	0.754076	0.754076	0.748851			
878.011	0.748851	0.748851	0.741641			
878.76	0.741641	0.741641	0.735411			
879.501	0.735411	0.735411	0.731313			
880.237	0.731313	0.731313	0.727661			
880.968	0.727661	0.727661	0.722209			
881.696	0.722209	0.722209	0.714965			
882.418	0.714965	0.714965	0.70827			
883.133	0.70827	0.70827	0.704024			
883.841	0.704024	0.704024	0.701318			
884.545	0.701318	0.701318	0.697335			
885.247	0.697335	0.697335	0.690756			
885.944	0.690756	0.690756	0.683676			
886.635	0.683676	0.683676	0.679364			
887.318	0.679364	0.679364	0.678215			
887.998	0.678215	0.678215	0.676761			
888.676	0.676761	0.676761	0.6715			
889.353	0.6715	0.6715	0.66354			
890.024	0.66354	0.66354	0.657965			
890.688	0.657965	0.657965	0.657864			
891.346	0.657864	0.657864	0.659927			
892.004	0.659927	0.659927	0.657425			
892.663	0.657425	0.657425	0.648485			
893.321	0.648485	0.648485	0.639645			
893.969	0.639645	0.639645	0.63871			
894.609	0.63871	0.63871	0.644857			
895.248	0.644857	0.644857	0.647821			
895.893	0.647821	0.647821	0.63933			
896.54	0.63933	0.63933	0.62502			
897.18	0.62502	0.62502	0.619435			
897.805	0.619435	0.619435	0.628623			
898.424	0.628623	0.628623	0.640812			
899.053	0.640812	0.640812	0.637181			
899.694	0.637181	0.637181	0.616349			
900.331	0.616349	0.616349	0.600063			
900.947	0.600063	0.600063	0.607737			
901.547	0.607737	0.607737	0.63231			
902.155	0.63231	0.63231	0.642332			
902.787	0.642332	0.642332	0.61791			
903.43	0.61791	0.61791	0.583472			
904.048	0.583472	0.583472	0.579601			
904.631	0.579601	0.579601	0.61537			
905.211	0.61537	0.61537	0.651956			
905.826	0.651956	0.651956	0.635663			
906.478	0.635663	0.635663	0.576924			
907.114	0.576924	0.576924	0.544994			
907.691	0.544994	0.544994	0.58114			
908.236	0.58114	0.58114	0.655861			
908.817	0.655861	0.655861	0.674782			
909.473	0.674782	0.590722	0.605952			
910.063	0.605952	0.605952	0.612721			
910.669	0.612721	0.612721	0.598162			
911.282	0.598162	0.598162	0.576195			
911.88	0.576195	0.576195	0.572672			
912.456	0.572672	0.572672	0.594392			
913.029	0.594392	0.594392	0.617169			
913.623	0.617169	0.617169	0.608225			
914.24	0.608225	0.608225	0.57211			
914.849	0.57211	0.57211	0.55082			
915.421	0.55082	0.55082	0.572462			
915.972	0.572462	0.572462	0.618128			
916.544	0.618128	0.618128	0.630134			
917.162	0.630134	0.630134	0.582206			
917.792	0.582206	0.582206	0.529784			
918.375	0.529784	0.529784	0.536139			
918.904	0.536139	0.536139	0.604405			
919.44	0.604405	0.604405	0.66131			
920.045	0.66131	0.66131	0.61792			
920.706	0.61792	0.512238	0.535249			
921.218	0.535249	0.535249	0.622521			
921.754	0.622521	0.622521	0.675184			
922.376	0.675184	0.600912	0.612945			
922.977	0.612945	0.612945	0.577097			
923.59	0.577097	0.577097	0.533803			
924.167	0.533803	0.533803	0.535837			
924.701	0.535837	0.535837	0.588788			
925.237	0.588788	0.588788	0.635608			
925.826	0.635608	0.635608	0.605844			
926.461	0.605844	0.524544	0.539941			
926.986	0.539941	0.539941	0.601491			
927.526	0.601491	0.601491	0.638195			
928.127	0.638195	0.638195	0.589035			
928.765	0.589035	0.505976	0.522172			
929.271	0.522172	0.522172	0.605625			
929.794	0.605625	0.605625	0.664515			
930.399	0.664515	0.664515	0.601998			
931.064	0.601998	0.481702	0.509418			
931.545	0.509418	0.509418	0.622492			
932.055	0.622492	0.622492	0.697605			
932.677	0.697605	0.598789	0.61868			
933.276	0.61868	0.61868	0.570738			
933.895	0.570738	0.51067	0.519617			
934.405	0.519617	0.519617	0.591643			
934.925	0.591643	0.591643	0.648954			
935.517	0.648954	0.648954	0.601516			
936.166	0.601516	0.493991	0.517805			
936.66	0.517805	0.517805	0.610317			
937.177	0.610317	0.610317	0.667635			
937.788	0.667635	0.589583	0.603042			
938.377	0.603042	0.603042	0.565025			
938.98	0.565025	0.565025	0.519518			
939.545	0.519518	0.519518	0.522421			
940.065	0.522421	0.522421	0.579219			
940.587	0.579219	0.579219	0.629199			
941.167	0.629199	0.629199	0.597402			
941.796	0.597402	0.511357	0.528426			
942.307	0.528426	0.528426	0.594848			
942.836	0.594848	0.594848	0.63452			
943.43	0.63452	0.63452	0.581868			
944.065	0.581868	0.49339	0.511426			
944.558	0.511426	0.511426	0.601254			
945.07	0.601254	0.601254	0.66484			
945.671	0.66484	0.597341	0.607289			
946.268	0.607289	0.607289	0.557063			
946.876	0.557063	0.557063	0.506953			
947.433	0.506953	0.506953	0.518556			
947.94	0.518556	0.518556	0.590235			
948.458	0.590235	0.590235	0.643739			
949.048	0.643739	0.643739	0.59448			
949.692	0.59448	0.491247	0.513781			
950.183	0.513781	0.513781	0.606703			
950.697	0.606703	0.606703	0.667035			
951.304	0.667035	0.59158	0.604159			
951.895	0.604159	0.604159	0.561942			
952.5	0.561942	0.561942	0.514872			
953.062	0.514872	0.514872	0.521192			
953.576	0.521192	0.521192	0.583888			
954.098	0.583888	0.583888	0.635804			
954.682	0.635804	0.635804	0.597948			
955.317	0.597948	0.505264	0.524415			
955.823	0.524415	0.524415	0.600933			
956.347	0.600933	0.600933	0.648781			
956.948	0.648781	0.648781	0.588976			
957.597	0.588976	0.485514	0.508136			
958.082	0.508136	0.508136	0.612328			
958.59	0.612328	0.612328	0.686224			
959.203	0.686224	0.60333	0.618057			
959.806	0.618057	0.618057	0.564298			
960.424	0.564298	0.506973	0.515072			
960.931	0.515072	0.515072	0.593231			
961.446	0.593231	0.593231	0.659894			
962.039	0.659894	0.659894	0.612044			
962.699	0.612044	0.493246	0.520342			
963.192	0.520342	0.520342	0.619365			
963.713	0.619365	0.619365	0.680418			
964.332	0.680418	0.595647	0.611049			
964.928	0.611049	0.611049	0.572994			
965.539	0.572994	0.572994	0.526127			
966.112	0.526127	0.526127	0.528848			
966.638	0.528848	0.528848	0.588297			
967.167	0.588297	0.588297	0.64284			
967.755	0.64284	0.64284	0.612117			
968.398	0.612117	0.521535	0.53975			
968.92	0.53975	0.53975	0.608357			
969.459	0.608357	0.608357	0.650244			
970.068	0.650244	0.650244	0.597127			
970.718	0.597127	0.506094	0.524616			
971.224	0.524616	0.524616	0.617607			
971.749	0.617607	0.617607	0.686213			
972.366	0.686213	0.686213	0.61877			
973.052	0.61877	0.484507	0.516085			
973.537	0.516085	0.516085	0.641967			
974.053	0.641967	0.641967	0.730031			
974.695	0.730031	0.620662	0.643286			
975.316	0.643286	0.643286	0.586964			
975.959	0.586964	0.517917	0.529437			
976.477	0.529437	0.529437	0.616612			
977.006	0.616612	0.616612	0.690058			
977.623	0.690058	0.690058	0.634915			
978.313	0.634915	0.502207	0.53313			
978.815	0.53313	0.53313	0.64714			
979.348	0.64714	0.64714	0.721858			
979.995	0.721858	0.623004	0.642238			
980.618	0.642238	0.642238	0.595576			
981.261	0.595576	0.595576	0.53864			
981.856	0.53864	0.53864	0.54227			
982.395	0.54227	0.54227	0.61593			
982.937	0.61593	0.61593	0.68654			
983.553	0.68654	0.68654	0.649405			
984.24	0.649405	0.532343	0.558261			
984.772	0.558261	0.558261	0.647369			
985.33	0.647369	0.647369	0.701567			
985.978	0.701567	0.629112	0.639832			
986.607	0.639832	0.639832	0.603086			
987.247	0.603086	0.603086	0.562595			
987.85	0.562595	0.562595	0.570673			
988.412	0.570673	0.570673	0.629939			
988.983	0.629939	0.629939	0.678791			
989.613	0.678791	0.678791	0.644829			
990.292	0.644829	0.559796	0.575513			
990.851	0.575513	0.575513	0.646723			
991.427	0.646723	0.646723	0.697508			
992.074	0.697508	0.697508	0.648489			
992.771	0.648489	0.549135	0.569353			
993.32	0.569353	0.569353	0.663954			
993.89	0.663954	0.663954	0.734767			
994.554	0.734767	0.734767	0.667635			
995.288	0.667635	0.529631	0.561525			
995.818	0.561525	0.561525	0.692297			
996.38	0.692297	0.692297	0.789978			
997.072	0.789978	0.681807	0.702721			
997.754	0.702721	0.702721	0.633439			
998.456	0.633439	0.556816	0.569841			
999.013	0.569841	0.569841	0.676598			
999.583	0.676598	0.676598	0.774886			
1000.26	0.774886	0.774886	0.711403			
1001.03	0.711403	0.540476	0.581618			
1001.57	0.581618	0.581618	0.723914			
1002.16	0.723914	0.723914	0.82143			
1002.88	0.82143	0.692653	0.719644			
1003.57	0.719644	0.719644	0.661586			
1004.29	0.661586	0.587143	0.59893			
1004.88	0.59893	0.59893	0.693071			
1005.48	0.693071	0.693071	0.777983			
1006.17	0.777983	0.777983	0.724412			
1006.95	0.724412	0.577327	0.611135			
1007.53	0.611135	0.611135	0.733823			
1008.14	0.733823	0.733823	0.818177			
1008.87	0.818177	0.717471	0.735268			
1009.59	0.735268	0.735268	0.677677			
1010.32	0.677677	0.677677	0.615388			
1011	0.615388	0.615388	0.628343			
1011.62	0.628343	0.628343	0.722189			
1012.25	0.722189	0.722189	0.805127			
1012.97	0.805127	0.805127	0.752024			
1013.77	0.752024	0.608963	0.641055			
1014.38	0.641055	0.641055	0.761865			
1015.02	0.761865	0.761865	0.846495			
1015.79	0.846495	0.753293	0.768013			
1016.54	0.768013	0.768013	0.706528			
1017.31	0.706528	0.706528	0.645571			
1018.01	0.645571	0.645571	0.664906			
1018.66	0.664906	0.664906	0.764796			
1019.32	0.764796	0.241984	0.478906			
1019.57	0.478906	0.127549	0.601445			
1019.69	0.601445	0.196503	0.193817			
1019.89	0.193817	0.193817	0.406981			
1020.08	0.406981	0.406981	0.465319			
1020.49	0.465319	0.465319	0.689771			
1020.96	0.689771	0.689771	0.951983			
1021.65	0.951983	0.951983	0.92169			
1022.6	0.92169	0.614425	0.692145			
1023.21	0.692145	0.692145	0.852965			
1023.9	0.852965	0.852965	0.903285			
1024.76	0.903285	0.742954	0.778495			
1025.5	0.778495	0.778495	0.794957			
1026.28	0.794957	0.794957	0.774647			
1027.07	0.774647	0.774647	0.746852			
1027.85	0.746852	0.746852	0.754223			
1028.6	0.754223	0.754223	0.803222			
1029.35	0.803222	0.803222	0.848943			
1030.15	0.848943	0.848943	0.835252			
1031	0.835252	0.835252	0.776633			
1031.84	0.776633	0.776633	0.750057			
1032.61	0.750057	0.750057	0.802197			
1033.36	0.802197	0.802197	0.897464			
1034.17	0.897464	0.470612	1.00836			
1034.64	1.00836	0.337299	0.303846			
1034.97	0.303846	0.303846	0.783154			
1035.28	0.783154	0.783154	0.920201			
1036.06	0.920201	0.920201	0.977891			
1036.98	0.977891	0.856574	0.878051			
1037.84	0.878051	0.878051	0.865568			
1038.72	0.865568	0.865568	0.840099			
1039.58	0.840099	0.840099	0.84258			
1040.42	0.84258	0.84258	0.8838			
1041.26	0.8838	0.8838	0.926008			
1042.15	0.926008	0.926008	0.921646			
1043.07	0.921646	0.921646	0.881217			
1044	0.881217	0.881217	0.864938			
1044.88	0.864938	0.864938	0.907217			
1045.74	0.907217	0.907217	0.972794			
1046.65	0.972794	0.972794	0.98705			
1047.62	0.98705	0.98705	0.937209			
1048.61	0.937209	0.937209	0.897709			
1049.55	0.897709	0.897709	0.931614			
1050.44	0.931614	0.931614	1.01573			
1051.37	1.01573	1.01573	1.05477			
1052.39	1.05477	1.05477	1.00597			
1053.45	1.00597	1.00597	0.947113			
1054.45	0.947113	0.947113	0.966702			
1055.4	0.966702	0.966702	1.05836			
1056.37	1.05836	1.05836	1.1182			
1057.42	1.1182	1.1182	1.08025			
1058.54	1.08025	1.08025	1.01494			
1059.62	1.01494	1.01494	1.02267			
1060.64	1.02267	1.02267	1.10987			
1061.66	1.10987	1.10987	1.17694			
1062.77	1.17694	1.17694	1.15357			
1063.95	1.15357	1.15357	1.09854			
1065.1	1.09854	1.09854	1.10436			
1066.2	1.10436	1.10436	1.1787			
1067.3	1.1787	1.1787	1.23749			
1068.48	1.23749	1.23749	1.2272			
1069.72	1.2272	1.2272	1.19539			
1070.95	1.19539	1.19539	1.20914			
1072.14	1.20914	1.20914	1.26686			
1073.35	1.26686	1.26686	1.30928			
1074.62	1.30928	1.30928	1.31036			
1075.93	1.31036	1.31036	1.30433			
1077.24	1.30433	1.30433	1.30949			
1078.54	1.30949	1.1429	1.17009			
1079.68	1.17009	1.17009	1.22604			
1080.85	1.22604	1.22604	1.24773			
1082.08	1.24773	1.24773	1.20598			
1083.33	1.20598	1.20598	1.15493			
1084.53	1.15493	1.15493	1.16487			
1085.69	1.16487	1.16487	1.2389			
1086.85	1.2389	1.2389	1.298			
1088.09	1.298	1.298	1.26321			
1089.39	1.26321	1.26321	1.17576			
1090.65	1.17576	1.17576	1.14879			
1091.83	1.14879	1.14879	1.22916			
1092.98	1.22916	0.340467	1.55593			
1093.32	1.55593	0.512341	1.8378			
1093.83	1.8378	0.0794221	0.397111			
1093.91	0.397111	0.0525188	0.262594			
1093.96	0.262594	0.0339089	0.169544			
1094	0.169544	0.0471815	0.0425356			
1094.04	0.0425356	0.0425356	0.212678			
1094.09	0.212678	0.212678	1.06339			
1094.3	1.06339	0.372811	1.54009			
1094.67	1.54009	0.282111	1.41055			
1094.95	1.41055	0.0338991	0.169496			
1094.99	0.169496	0.0489081	0.044323			
1095.04	0.044323	0.044323	0.221615			
1095.08	0.221615	0.221615	1.10807			
1095.3	1.10807	1.10807	1.5006			
1096.41	1.5006	1.5006	1.7998			
1097.91	1.7998	1.7998	1.84261			
1099.71	1.84261	1.84261	1.81584			
1101.55	1.81584	1.06924	1.24528			
1102.62	1.24528	1.24528	1.50551			
1103.87	1.50551	1.50551	1.49867			
1105.37	1.49867	1.16495	1.2403			
1106.54	1.2403	1.2403	1.38193			
1107.78	1.38193	1.38193	1.4134			
1109.16	1.4134	1.4134	1.27239			
1110.58	1.27239	1.13605	1.15473			
1111.71	1.15473	1.15473	1.34941			
1112.87	1.34941	1.34941	1.51438			
1114.22	1.51438	1.51438	1.39646			
1115.73	1.39646	1.1142	1.17576			
1116.84	1.17576	1.17576	1.40551			
1118.02	1.40551	1.40551	1.54316			
1119.43	1.54316	1.34919	1.3833			
1120.77	1.3833	1.3833	1.29968			
1122.16	1.29968	1.29968	1.198			
1123.46	1.198	1.198	1.20347			
1124.66	1.20347	1.20347	1.32631			
1125.86	1.32631	1.32631	1.43143			
1127.19	1.43143	1.43143	1.36219			
1128.62	1.36219	1.18466	1.21593			
1129.8	1.21593	1.21593	1.34969			
1131.02	1.34969	1.34969	1.42912			
1132.37	1.42912	1.42912	1.32497			
1133.8	1.32497	1.15176	1.1823			
1134.95	1.1823	1.1823	1.35071			
1136.13	1.35071	1.35071	1.46495			
1137.48	1.46495	1.46495	1.33959			
1138.95	1.33959	1.10665	1.15562			
1140.05	1.15562	1.15562	1.37017			
1141.21	1.37017	1.37017	1.5055			
1142.58	1.5055	1.32621	1.35693			
1143.9	1.35693	1.35693	1.2645			
1145.26	1.2645	1.2645	1.15579			
1146.53	1.15579	1.15579	1.16041			
1147.68	1.16041	1.16041	1.28726			
1148.84	1.28726	1.28726	1.39446			
1150.13	1.39446	1.39446	1.31736			
1151.52	1.31736	1.12645	1.16318			
1152.65	1.16318	1.16318	1.30985			
1153.81	1.30985	1.30985	1.39236			
1155.12	1.39236	1.39236	1.27126			
1156.52	1.27126	1.07936	1.11676			
1157.59	1.11676	1.11676	1.31029			
1158.71	1.31029	1.31029	1.44188			
1160.02	1.44188	1.29383	1.31515			
1161.32	1.31515	1.31515	1.21403			
1162.63	1.21403	1.21403	1.11209			
1163.85	1.11209	1.11209	1.13377			
1164.96	1.13377	1.13377	1.27332			
1166.09	1.27332	1.27332	1.37413			
1167.36	1.37413	1.37413	1.28098			
1168.74	1.28098	1.09448	1.12911			
1169.83	1.12911	1.12911	1.29391			
