dTime	dValue	-1
349	0	-1
350	0	-1
351	0	-1
352	0	-1
353	0	-1
354	0	-1
355	0	-1
356	0	-1
357	0	-1
358	0	-1
359	0	-1
360	0	-1
361	0	-1
362	0	-1
363	0	-1
364	0	-1
365	0.12	-1
366	0.08	-1
367	0.08	-1
368	0.08	-1
369	0.04	-1
370	0.08	-1
371	0.04	-1
372	0.12	-1
373	0.12	-1
374	0.04	-1
375	0	-1
376	0.08	-1
377	0.12	-1
378	0.2	-1
379	0.16	-1
380	0.04	-1
381	0.12	-1
382	0	-1
383	0.08	-1
384	0.08	-1
385	0.12	-1
386	0.16	-1
387	0.16	-1
388	0.04	-1
389	0.16	-1
390	0.04	-1
391	0.12	-1
392	0.04	-1
393	0.24	-1
394	0.2	-1
395	0.12	-1
396	0.186667	-1
397	0.093333	-1
398	0.466667	-1
399	0.373333	-1
400	0.28	-1
401	0.56	-1
402	0.466667	-1
403	0.186667	-1
404	0.186667	-1
405	0.28	-1
406	0.186667	-1
407	0.186667	-1
408	0.186667	-1
409	0.186667	-1
410	0.933333	-1
411	0.84	-1
412	0.746667	-1
413	0.373333	-1
414	0.653333	-1
415	0.466667	-1
416	0.28	-1
417	0.466667	-1
418	0.466667	-1
419	0.373333	-1
420	0.186667	-1
421	0.373333	-1
422	0.56	-1
423	0.653333	-1
424	1.14	-1
425	0.633333	-1
426	0.633333	-1
427	0.633333	-1
428	1.14	-1
429	0.506667	-1
430	0.633333	-1
431	1.773333	-1
432	0.38	-1
433	1.393333	-1
434	2.406667	-1
435	2.406667	-1
436	1.9	-1
437	1.9	-1
438	2.153333	-1
439	1.646667	-1
440	1.013333	-1
441	1.266667	-1
442	1.266667	-1
443	2.026667	-1
444	1.393333	-1
445	0.886667	-1
446	1.9	-1
447	2.153333	-1
448	2.913333	-1
449	2.913333	-1
450	3.04	-1
451	3.04	-1
452	2.406667	-1
453	2.533333	-1
454	2.913333	-1
455	3.25	-1
456	2.99	-1
457	2.21	-1
458	3.12	-1
459	3.38	-1
460	2.73	-1
461	3.12	-1
462	2.99	-1
463	1.43	-1
464	2.34	-1
465	1.56	-1
466	3.51	-1
467	2.6	-1
468	4.42	-1
469	4.81	-1
470	4.42	-1
471	2.86	-1
472	3.25	-1
473	3.77	-1
474	1.43	-1
475	3.9	-1
476	4.29	-1
477	3.51	-1
478	3.12	-1
479	3.77	-1
480	5.2	-1
481	5.07	-1
482	4.81	-1
483	4.94	-1
484	4.81	-1
485	4.94	-1
486	5.07	-1
487	4.94	-1
488	5.07	-1
489	4.81	-1
490	3.9	-1
491	1.56	-1
492	2.73	-1
493	3.64	-1
494	3.77	-1
495	1.3	-1
496	2.6	-1
497	3.25	-1
498	3.25	-1
499	4.29	-1
500	1.17	-1
501	3.9	-1
502	4.29	-1
503	5.33	-1
504	4.16	-1
505	4.55	-1
506	2.73	-1
507	5.46	-1
508	5.98	-1
509	3.38	-1
510	2.08	-1
511	2.08	-1
512	2.47	-1
513	1.04	-1
514	5.85	-1
515	2.08	-1
516	5.109	-1
517	6.026	-1
518	4.192	-1
519	3.406	-1
520	5.109	-1
521	4.978	-1
522	5.502	-1
523	6.812	-1
524	4.716	-1
525	5.633	-1
526	7.074	-1
527	3.275	-1
528	2.751	-1
529	3.537	-1
530	1.965	-1
531	3.537	-1
532	2.882	-1
533	2.489	-1
534	5.502	-1
535	4.061	-1
536	2.227	-1
537	3.93	-1
538	2.882	-1
539	3.406	-1
540	2.489	-1
541	1.703	-1
542	3.275	-1
543	4.716	-1
544	1.703	-1
545	4.192	-1
546	3.04	-1
547	2.913333	-1
548	2.66	-1
549	2.28	-1
550	3.926667	-1
551	2.786667	-1
552	3.673333	-1
553	5.826667	-1
554	3.166667	-1
555	3.293333	-1
556	1.14	-1
557	2.786667	-1
558	3.546667	-1
559	5.193333	-1
560	3.546667	-1
561	4.686667	-1
562	4.94	-1
563	4.56	-1
564	5.573333	-1
565	2.533333	-1
566	4.813333	-1
567	4.18	-1
568	3.42	-1
569	2.533333	-1
570	4.686667	-1
571	2.28	-1
572	3.42	-1
573	3.293333	-1
574	1.773333	-1
575	3.293333	-1
576	2.913333	-1
577	5.131333	-1
578	2.744667	-1
579	4.057333	-1
580	5.37	-1
581	5.489333	-1
582	5.489333	-1
583	1.670667	-1
584	0.477333	-1
585	1.79	-1
586	1.909333	-1
587	3.938	-1
588	4.534667	-1
589	2.983333	-1
590	3.818667	-1
591	2.864	-1
592	2.386667	-1
593	1.670667	-1
594	3.341333	-1
595	3.102667	-1
596	3.102667	-1
597	1.074	-1
598	3.102667	-1
599	3.699333	-1
600	3.460667	-1
601	4.057333	-1
602	3.341333	-1
603	1.432	-1
604	3.699333	-1
605	2.625333	-1
606	1.312667	-1
607	1.193333	-1
608	2.808	-1
609	1.755	-1
610	2.691	-1
611	2.574	-1
612	1.287	-1
613	2.925	-1
614	3.159	-1
615	1.17	-1
616	1.17	-1
617	2.106	-1
618	2.106	-1
619	1.287	-1
620	1.521	-1
621	1.053	-1
622	2.691	-1
623	2.808	-1
624	0.585	-1
625	2.34	-1
626	2.106	-1
627	0.585	-1
628	0.819	-1
629	2.106	-1
630	2.574	-1
631	1.872	-1
632	1.638	-1
633	1.755	-1
634	1.872	-1
635	0.234	-1
636	0.351	-1
637	0.702	-1
638	0.9	-1
639	1.71	-1
640	0.45	-1
641	0.72	-1
642	1.26	-1
643	0.36	-1
644	1.44	-1
645	0.81	-1
646	0.72	-1
647	0.72	-1
648	1.26	-1
649	0.72	-1
650	0.81	-1
651	1.26	-1
652	1.26	-1
653	1.08	-1
654	0.09	-1
655	0.99	-1
656	0.72	-1
657	0.63	-1
658	0.54	-1
659	0.9	-1
660	0.99	-1
661	0.36	-1
662	0.18	-1
663	0.27	-1
664	0.18	-1
665	0.45	-1
666	0.09	-1
667	0.81	-1
668	0.36	-1
669	0.14	-1
670	0.14	-1
671	0.28	-1
672	0.28	-1
673	0.21	-1
674	0.35	-1
675	0.21	-1
676	0.21	-1
677	0.28	-1
678	0.35	-1
679	0.28	-1
680	0.07	-1
681	0.14	-1
682	0.35	-1
683	0.21	-1
684	0.21	-1
685	0.07	-1
686	0.21	-1
687	0.14	-1
688	0.21	-1
689	0.14	-1
690	0.42	-1
691	0.21	-1
692	0.28	-1
693	0.14	-1
694	0.14	-1
695	0.21	-1
696	0.07	-1
697	0.07	-1
698	0.07	-1
699	0	-1
700	0	-1
701	0	-1
702	0	-1
703	0	-1
704	0	-1
705	0	-1
706	0	-1
707	0	-1
708	0	-1
709	0	-1
710	0	-1
711	0	-1
712	0	-1
713	0	-1
714	0	-1
715	0	-1
716	0	-1
717	0	-1
718	0	-1
719	0	-1
720	0	-1
721	0	-1
722	0	-1
723	0	-1
724	0	-1
725	0	-1
726	0	-1
727	0	-1
728	0	-1
729	0	-1
730	0.08	-1
731	0.04	-1
732	0.04	-1
733	0.04	-1
734	0.08	-1
735	0.12	-1
736	0.08	-1
737	0.04	-1
738	0.08	-1
739	0.12	-1
740	0.08	-1
741	0.08	-1
742	0.08	-1
743	0.12	-1
744	0.04	-1
745	0.16	-1
746	0.04	-1
747	0.08	-1
748	0.04	-1
749	0	-1
750	0	-1
751	0.2	-1
752	0.04	-1
753	0.04	-1
754	0.12	-1
755	0.16	-1
756	0.08	-1
757	0.08	-1
758	0.04	-1
759	0.08	-1
760	0.08	-1
761	0.28	-1
762	0.373333	-1
763	0.466667	-1
764	0.186667	-1
765	0.093333	-1
766	0.28	-1
767	0.56	-1
768	0.653333	-1
769	0.746667	-1
770	0.84	-1
771	0.84	-1
772	0.186667	-1
773	0.373333	-1
774	0.093333	-1
775	0.84	-1
776	0.84	-1
777	0.933333	-1
778	0.373333	-1
779	0.56	-1
780	0.466667	-1
781	0.373333	-1
782	0.28	-1
783	0.653333	-1
784	0.466667	-1
785	1.213333	-1
786	0.186667	-1
787	0.933333	-1
788	0.746667	-1
789	0.746667	-1
790	0.76	-1
791	0.886667	-1
792	1.14	-1
793	1.52	-1
794	1.773333	-1
795	0.38	-1
796	0.506667	-1
797	1.393333	-1
798	0.76	-1
799	1.14	-1
800	0.633333	-1
801	0.76	-1
802	1.52	-1
803	1.646667	-1
804	1.14	-1
805	0.633333	-1
806	1.266667	-1
807	1.646667	-1
808	2.28	-1
809	0.886667	-1
810	0.886667	-1
811	0.506667	-1
812	2.026667	-1
813	1.646667	-1
814	1.52	-1
815	2.28	-1
816	2.153333	-1
817	1.14	-1
818	1.9	-1
819	1.266667	-1
820	2.153333	-1
821	1.3	-1
822	1.95	-1
823	1.17	-1
824	0.78	-1
825	2.6	-1
826	2.08	-1
827	3.25	-1
828	2.34	-1
829	2.99	-1
830	2.99	-1
831	1.04	-1
832	2.6	-1
833	2.34	-1
834	1.82	-1
835	1.82	-1
836	2.73	-1
837	2.6	-1
838	1.82	-1
839	3.25	-1
840	2.47	-1
841	4.42	-1
842	4.42	-1
843	4.03	-1
844	2.08	-1
845	3.51	-1
846	2.47	-1
847	3.9	-1
848	0.91	-1
849	2.6	-1
850	2.99	-1
851	2.99	-1
852	4.03	-1
853	4.16	-1
854	5.2	-1
855	5.2	-1
856	5.33	-1
857	5.46	-1
858	5.33	-1
859	5.98	-1
860	6.11	-1
861	5.85	-1
862	4.94	-1
863	5.07	-1
864	5.59	-1
865	5.33	-1
866	3.51	-1
867	1.04	-1
868	5.07	-1
869	5.07	-1
870	3.51	-1
871	4.94	-1
872	5.72	-1
873	5.59	-1
874	6.24	-1
875	1.82	-1
876	2.73	-1
877	2.73	-1
878	3.77	-1
879	2.99	-1
880	5.85	-1
881	5.46	-1
882	4.716	-1
883	5.371	-1
884	3.144	-1
885	1.441	-1
886	5.895	-1
887	5.764	-1
888	4.716	-1
889	6.812	-1
890	6.55	-1
891	4.716	-1
892	4.192	-1
893	3.799	-1
894	3.537	-1
895	5.24	-1
896	3.799	-1
897	3.406	-1
898	5.633	-1
899	4.192	-1
900	3.013	-1
901	4.978	-1
902	3.537	-1
903	4.454	-1
904	3.275	-1
905	5.895	-1
906	5.502	-1
907	5.502	-1
908	3.537	-1
909	2.882	-1
910	4.061	-1
911	6.157	-1
912	6.46	-1
913	6.586667	-1
914	3.166667	-1
915	3.293333	-1
916	5.826667	-1
917	4.94	-1
918	3.673333	-1
919	2.66	-1
920	2.913333	-1
921	1.9	-1
922	3.42	-1
923	3.8	-1
924	3.673333	-1
925	5.193333	-1
926	2.153333	-1
927	3.546667	-1
928	2.153333	-1
929	2.153333	-1
930	1.393333	-1
931	3.04	-1
932	2.786667	-1
933	2.786667	-1
934	1.9	-1
935	6.08	-1
936	4.433333	-1
937	4.56	-1
938	4.94	-1
939	6.08	-1
940	3.293333	-1
941	5.573333	-1
942	5.7	-1
943	2.625333	-1
944	3.222	-1
945	2.625333	-1
946	3.58	-1
947	4.176667	-1
948	3.938	-1
949	2.983333	-1
950	2.506	-1
951	4.176667	-1
952	2.506	-1
953	2.506	-1
954	2.267333	-1
955	3.102667	-1
956	3.58	-1
957	3.699333	-1
958	4.057333	-1
959	3.699333	-1
960	1.432	-1
961	2.506	-1
962	2.267333	-1
963	1.670667	-1
