Type Id Name Set0 Set1 Set2 Set3 Rel0-1 Rel0-2 Rel0-3 Dif0-1 Dif0-2 Dif0-3
Parameter 315 _cNDLemnMax_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Parameter 316 _fRootNympSum_ 0.75 0.75 0.75 0.75 0 0 0 0 0 0
Parameter 317 _fRootNympWin_ 0.95 0.95 0.95 0.95 0 0 0 0 0 0
Parameter 318 _fFloatNymp_ 1 1 1 1 0 0 0 0 0 0
Parameter 319 _fEmergNymp_ 0 0 0 0 0 0 0 0 0 0
Parameter 320 _fDepth1Nymp_ 0 0 0 0 0 0 0 0 0 0
Parameter 321 _fDepth2Nymp_ 0 0 0 0 0 0 0 0 0 0
Parameter 322 _cDLayerNymp_ 100 100 100 100 0 0 0 0 0 0
Parameter 323 _cCovSpNymp_ 0.5 0.5 0.5 0.5 0 0 0 0 0 0
Parameter 324 _kMigrNymp_ 1e-005 1e-005 1e-005 1e-005 0 0 0 0 0 0
Parameter 325 _cDNympIn_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Parameter 326 _cTmInitNymp_ 10 10 10 10 0 0 0 0 0 0
Parameter 327 _cDCarrNymp_ 500 500 500 500 0 0 0 0 0 0
Parameter 328 _cMuMaxNymp_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Parameter 329 _cQ10ProdNymp_ 1.5 1.5 1.5 1.5 0 0 0 0 0 0
Parameter 330 _hLRefNymp_ 25 25 25 25 0 0 0 0 0 0
Parameter 331 _cExtSpNymp_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 332 _kDRespNymp_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 333 _cQ10RespNymp_ 2 2 2 2 0 0 0 0 0 0
Parameter 334 _cDayWinNymp_ 259 259 259 259 0 0 0 0 0 0
Parameter 335 _kMortNympSum_ 0.005 0.005 0.005 0.005 0 0 0 0 0 0
Parameter 336 _fWinNymp_ 0.333 0.333 0.333 0.333 0 0 0 0 0 0
Parameter 337 _fDetWMortNymp_ 0.25 0.25 0.25 0.25 0 0 0 0 0 0
Parameter 338 _cPrefNympBird_ 0 0 0 0 0 0 0 0 0 0
Parameter 339 _cVPUptMaxNymp_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 340 _cAffPUptNymp_ 0.2 0.2 0.2 0.2 0 0 0 0 0 0
Parameter 341 _cPDNympMin_ 0.001 0.001 0.001 0.001 0 0 0 0 0 0
Parameter 342 _cPDNympMax_ 0.0075 0.0075 0.0075 0.0075 0 0 0 0 0 0
Parameter 343 _cVNUptMaxNymp_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Parameter 344 _cAffNUptNymp_ 0.2 0.2 0.2 0.2 0 0 0 0 0 0
Parameter 345 _cNDNympMin_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 346 _cNDNympMax_ 0.03 0.03 0.03 0.03 0 0 0 0 0 0
Parameter 347 _fRootHeloSum_ 0.5 0.5 0.5 0.5 0 0 0 0 0 0
Parameter 348 _fRootHeloWin_ 0.8 0.8 0.8 0.8 0 0 0 0 0 0
Parameter 349 _fFloatHelo_ 0 0 0 0 0 0 0 0 0 0
Parameter 350 _fEmergHelo_ 1 1 1 1 0 0 0 0 0 0
Parameter 351 _fDepth1Helo_ 0 0 0 0 0 0 0 0 0 0
Parameter 352 _fDepth2Helo_ 0 0 0 0 0 0 0 0 0 0
Parameter 353 _cDLayerHelo_ 0 0 0 0 0 0 0 0 0 0
Parameter 354 _cCovSpHelo_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
Parameter 355 _kMigrHelo_ 1e-005 1e-005 1e-005 1e-005 0 0 0 0 0 0
Parameter 356 _cDHeloIn_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Parameter 357 _cTmInitHelo_ 10 10 10 10 0 0 0 0 0 0
Parameter 358 _cDCarrHelo_ 2000 2000 2000 2000 0 0 0 0 0 0
Parameter 359 _cMuMaxHelo_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Parameter 360 _cQ10ProdHelo_ 1.5 1.5 1.5 1.5 0 0 0 0 0 0
Parameter 361 _hLRefHelo_ 25 25 25 25 0 0 0 0 0 0
Parameter 362 _cExtSpHelo_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 363 _kDRespHelo_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 364 _cQ10RespHelo_ 2 2 2 2 0 0 0 0 0 0
Parameter 365 _cDayWinHelo_ 259 259 259 259 0 0 0 0 0 0
Parameter 366 _kMortHeloSum_ 0.005 0.005 0.005 0.005 0 0 0 0 0 0
Parameter 367 _fWinHelo_ 0.333 0.333 0.333 0.333 0 0 0 0 0 0
Parameter 368 _fDetWMortHelo_ 0.25 0.25 0.25 0.25 0 0 0 0 0 0
Parameter 369 _cPrefHeloBird_ 0 0 0 0 0 0 0 0 0 0
Parameter 370 _cVPUptMaxHelo_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 371 _cAffPUptHelo_ 0.2 0.2 0.2 0.2 0 0 0 0 0 0
Parameter 372 _cPDHeloMin_ 0.001 0.001 0.001 0.001 0 0 0 0 0 0
Parameter 373 _cPDHeloMax_ 0.0075 0.0075 0.0075 0.0075 0 0 0 0 0 0
Parameter 374 _cVNUptMaxHelo_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Parameter 375 _cAffNUptHelo_ 0.2 0.2 0.2 0.2 0 0 0 0 0 0
Parameter 376 _cNDHeloMin_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 377 _cNDHeloMax_ 0.03 0.03 0.03 0.03 0 0 0 0 0 0
Parameter 378 _cPACoefMin_ 1.5 1.5 1.5 1.5 0 0 0 0 0 0
Parameter 379 _cPACoefMax_ 2.5 2.5 2.5 2.5 0 0 0 0 0 0
Parameter 380 _hPACoef_ 3 3 3 3 0 0 0 0 0 0
Parameter 381 _cSecchiPlus_ 0 0 0 0 0 0 0 0 0 0
Parameter 382 _cEuph_ 1.7 1.7 1.7 1.7 0 0 0 0 0 0
Parameter 383 _cCovSpPhyt_ 2 2 2 2 0 0 0 0 0 0
Parameter 384 _cTmOptLoss_ 25 25 25 25 0 0 0 0 0 0
Parameter 385 _cSigTmLoss_ 13 13 13 13 0 0 0 0 0 0
Parameter 386 _fDissMortPhyt_ 0.2 0.2 0.2 0.2 0 0 0 0 0 0
Parameter 387 _fDissLoss_ 0.25 0.25 0.25 0.25 0 0 0 0 0 0
Parameter 388 _cMuMaxPhyt_ 1.9 1.9 1.9 1.9 0 0 0 0 0 0
Parameter 389 _cTmOptPhyt_ 25 25 25 25 0 0 0 0 0 0
Parameter 390 _cSigTmPhyt_ 15 15 15 15 0 0 0 0 0 0
Parameter 391 _UseSteelePhyt_ 0 0 0 0 0 0 0 0 0 0
Parameter 392 _hLRefPhyt_ 10.2 10.2 10.2 10.2 0 0 0 0 0 0
Parameter 393 _cLOptRefPhyt_ 1000 1000 1000 1000 0 0 0 0 0 0
Parameter 394 _cChDPhytMin_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 395 _cChDPhytMax_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
Parameter 396 _kDRespPhyt_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Parameter 397 _kLossPhyt_ 0 0 0 0 0 0 0 0 0 0
Parameter 398 _kMortPhytW_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 399 _cVSetPhyt_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Parameter 400 _kMortPhytS_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
Parameter 401 _cVPUptMaxPhyt_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 402 _cAffPUptPhyt_ 0.2 0.2 0.2 0.2 0 0 0 0 0 0
Parameter 403 _cPDPhytMin_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
Parameter 404 _cPDPhytMax_ 0.015 0.015 0.015 0.015 0 0 0 0 0 0
Parameter 405 _cVNUptMaxPhyt_ 0.07 0.07 0.07 0.07 0 0 0 0 0 0
Parameter 406 _cAffNUptPhyt_ 0.2 0.2 0.2 0.2 0 0 0 0 0 0
Parameter 407 _cNDPhytMin_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
Parameter 408 _cNDPhytMax_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Parameter 409 _O2PerNO3_ 1.5 1.5 1.5 1.5 0 0 0 0 0 0
Parameter 410 _cDayApril1_ 91 91 91 91 0 0 0 0 0 0
Parameter 411 _cDayOct1_ 273 273 273 273 0 0 0 0 0 0
Parameter 412 _cLengChange_ 10 10 10 10 0 0 0 0 0 0
Parameter 413 _DaysPerYear_ 365 365 365 365 0 0 0 0 0 0
Parameter 414 _TenDays_ 10 10 10 10 0 0 0 0 0 0
Parameter 415 _SecsPerDay_ 86400 86400 86400 86400 0 0 0 0 0 0
Parameter 416 _mmPerm_ 1000 1000 1000 1000 0 0 0 0 0 0
Parameter 417 _m2Perha_ 10000 10000 10000 10000 0 0 0 0 0 0
Parameter 418 _mgPerg_ 1000 1000 1000 1000 0 0 0 0 0 0
Parameter 419 _PerCent_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Parameter 420 _NearZero_ 1e-028 1e-028 1e-028 1e-028 0 0 0 0 0 0
Parameter 421 _molO2molC_ 2.6667 2.6667 2.6667 2.6667 0 0 0 0 0 0
Parameter 422 _molO2molN_ 2.2857 2.2857 2.2857 2.2857 0 0 0 0 0 0
Parameter 423 _molNmolC_ 1.1667 1.1667 1.1667 1.1667 0 0 0 0 0 0
Parameter 424 _cRhoWat_ 1e+006 1e+006 1e+006 1e+006 0 0 0 0 0 0
Parameter 425 _Pi_ 3.14159 3.14159 3.14159 3.14159 0 0 0 0 0 0
InitState 0 _cDDetS0_ 363.406 363.406 363.406 363.406 0 0 0 0 0 0
InitState 1 _cDDetW0_ 2 2 2 2 0 0 0 0 0 0
InitState 2 _cDepthW0_ 0.5 0.5 0.5 0.5 0 0 0 0 0 0
InitState 3 _cDHumS0_ 3270.65 3270.65 3270.65 3270.65 0 0 0 0 0 0
InitState 4 _cDIMS0_ 32706.5 32706.5 32706.5 32706.5 0 0 0 0 0 0
InitState 5 _cDIMW0_ 5 5 5 5 0 0 0 0 0 0
InitState 6 _cNDetS0_ 9.08515 9.08515 9.08515 9.08515 0 0 0 0 0 0
InitState 7 _cNDetW0_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
InitState 8 _cNH4S0_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitState 9 _cNH4W0_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
InitState 10 _cNHumS0_ 163.533 163.533 163.533 163.533 0 0 0 0 0 0
InitState 11 _cNO3S0_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitState 12 _cNO3W0_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
InitState 13 _cO2W0_ 10 10 10 10 0 0 0 0 0 0
InitState 14 _cPAIMS0_ 17.9886 17.9886 17.9886 17.9886 0 0 0 0 0 0
InitState 15 _cPAIMW0_ 0 0 0 0 0 0 0 0 0 0
InitState 16 _cPDetS0_ 0.908515 0.908515 0.908515 0.908515 0 0 0 0 0 0
InitState 17 _cPDetW0_ 0.005 0.005 0.005 0.005 0 0 0 0 0 0
InitState 18 _cPHumS0_ 16.3533 16.3533 16.3533 16.3533 0 0 0 0 0 0
InitState 19 _cPO4S0_ 0.181703 0.181703 0.181703 0.181703 0 0 0 0 0 0
InitState 20 _cPO4W0_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
InitState 21 _cDPhytW0_ 1 1 1 1 0 0 0 0 0 0
InitState 22 _cPPhytW0_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
InitState 23 _cNPhytW0_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
InitState 24 _cDPhytS0_ 0.001 0.001 0.001 0.001 0 0 0 0 0 0
InitState 25 _cPPhytS0_ 1e-005 1e-005 1e-005 1e-005 0 0 0 0 0 0
InitState 26 _cNPhytS0_ 0.0001 0.0001 0.0001 0.0001 0 0 0 0 0 0
InitState 27 _cDElod0_ 1 1 1 1 0 0 0 0 0 0
InitState 28 _cDChar0_ 1 1 1 1 0 0 0 0 0 0
InitState 29 _cDCera0_ 1 1 1 1 0 0 0 0 0 0
InitState 30 _cDLemn0_ 1 1 1 1 0 0 0 0 0 0
InitState 31 _cDNymp0_ 1 1 1 1 0 0 0 0 0 0
InitState 32 _cDHelo0_ 1 1 1 1 0 0 0 0 0 0
InitState 33 _cPElod0_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitState 34 _cPChar0_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitState 35 _cPCera0_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitState 36 _cPLemn0_ 0.005 0.005 0.005 0.005 0 0 0 0 0 0
InitState 37 _cPNymp0_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitState 38 _cPHelo0_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitState 39 _cNElod0_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitState 40 _cNChar0_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitState 41 _cNCera0_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitState 42 _cNLemn0_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
InitState 43 _cNNymp0_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitState 44 _cNHelo0_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitState 45 _cDExtTotT0_ 0 0 0 0 0 0 0 0 0 0
InitState 46 _cNExtTotT0_ 0 0 0 0 0 0 0 0 0 0
InitState 47 _cPExtTotT0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 0 _bRhoSolidS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 1 _bPorS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 2 _bRhoTotS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 3 _bDTotS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 4 _sDepthW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 5 _sDIMW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 6 _sDDetW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 7 _sPDetW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 8 _sNDetW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 9 _sNH4W0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 10 _sNO3W0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 11 _sO2W0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 12 _sPO4W0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 13 _sPAIMW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 14 _sNH4S0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 15 _sNO3S0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 16 _sDHumS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 17 _sDDetS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 18 _sDIMS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 19 _sPHumS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 20 _sNHumS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 21 _sPDetS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 22 _sNDetS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 23 _sPAIMS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 24 _sPO4S0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 25 _sDPhytW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 26 _sPPhytW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 27 _sNPhytW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 28 _sDPhytS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 29 _sPPhytS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 30 _sNPhytS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 31 _sDChar0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 32 _sPChar0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 33 _sNChar0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 34 _sDElod0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 35 _sPElod0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 36 _sNElod0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 37 _sDCera0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 38 _sPCera0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 39 _sNCera0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 40 _sDLemn0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 41 _sPLemn0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 42 _sNLemn0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 43 _sDNymp0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 44 _sPNymp0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 45 _sNNymp0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 46 _sDHelo0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 47 _sPHelo0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 48 _sNHelo0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 49 _uDPhytW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 50 _uPPhytW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 51 _uNPhytW0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 52 _uDPhytS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 53 _uPPhytS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 54 _uNPhytS0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 55 _uDVeg0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 56 _uPVeg0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 57 _uNVeg0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 58 _uDTotT0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 59 _uPTotT0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 60 _uNTotT0_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 61 _sDDetS_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 62 _sDDetW_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 63 _sDepthW_ 0 0 0 0 0 0 0 0 0 0
InitAuxil 64  363.406 363.406 363.406 363.406 0 0 0 0 0 0
InitAuxil 65  2 2 2 2 0 0 0 0 0 0
InitAuxil 66  0.5 0.5 0.5 0.5 0 0 0 0 0 0
InitAuxil 67  3270.65 3270.65 3270.65 3270.65 0 0 0 0 0 0
InitAuxil 68  32706.5 32706.5 32706.5 32706.5 0 0 0 0 0 0
InitAuxil 69  5 5 5 5 0 0 0 0 0 0
InitAuxil 70  9.08515 9.08515 9.08515 9.08515 0 0 0 0 0 0
InitAuxil 71  0.05 0.05 0.05 0.05 0 0 0 0 0 0
InitAuxil 72  0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitAuxil 73  0.1 0.1 0.1 0.1 0 0 0 0 0 0
InitAuxil 74  163.533 163.533 163.533 163.533 0 0 0 0 0 0
InitAuxil 75  0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitAuxil 76  0.1 0.1 0.1 0.1 0 0 0 0 0 0
InitAuxil 77  10 10 10 10 0 0 0 0 0 0
InitAuxil 78  17.9886 17.9886 17.9886 17.9886 0 0 0 0 0 0
InitAuxil 79  0 0 0 0 0 0 0 0 0 0
InitAuxil 80  0.908515 0.908515 0.908515 0.908515 0 0 0 0 0 0
InitAuxil 81  0.005 0.005 0.005 0.005 0 0 0 0 0 0
InitAuxil 82  16.3533 16.3533 16.3533 16.3533 0 0 0 0 0 0
InitAuxil 83  0.181703 0.181703 0.181703 0.181703 0 0 0 0 0 0
InitAuxil 84  0.01 0.01 0.01 0.01 0 0 0 0 0 0
InitAuxil 85  1 1 1 1 0 0 0 0 0 0
InitAuxil 86  0.01 0.01 0.01 0.01 0 0 0 0 0 0
InitAuxil 87  0.1 0.1 0.1 0.1 0 0 0 0 0 0
InitAuxil 88  0.001 0.001 0.001 0.001 0 0 0 0 0 0
InitAuxil 89  1e-005 1e-005 1e-005 1e-005 0 0 0 0 0 0
InitAuxil 90  0.0001 0.0001 0.0001 0.0001 0 0 0 0 0 0
InitAuxil 91  1 1 1 1 0 0 0 0 0 0
InitAuxil 92  1 1 1 1 0 0 0 0 0 0
InitAuxil 93  1 1 1 1 0 0 0 0 0 0
InitAuxil 94  1 1 1 1 0 0 0 0 0 0
InitAuxil 95  1 1 1 1 0 0 0 0 0 0
InitAuxil 96  1 1 1 1 0 0 0 0 0 0
InitAuxil 97  0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitAuxil 98  0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitAuxil 99  0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitAuxil 100  0.005 0.005 0.005 0.005 0 0 0 0 0 0
InitAuxil 101  0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitAuxil 102  0.002 0.002 0.002 0.002 0 0 0 0 0 0
InitAuxil 103  0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitAuxil 104  0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitAuxil 105  0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitAuxil 106  0.05 0.05 0.05 0.05 0 0 0 0 0 0
InitAuxil 107  0.02 0.02 0.02 0.02 0 0 0 0 0 0
InitAuxil 108  0.02 0.02 0.02 0.02 0 0 0 0 0 0
State 0 _sDDetS_ 363.406 363.406 363.406 363.406 0 0 0 0 0 0
State 1 _sDDetW_ 2 2 2 2 0 0 0 0 0 0
State 2 _sDepthW_ 0.5 0.5 0.5 0.5 0 0 0 0 0 0
State 3 _sDHumS_ 3270.65 3270.65 3270.65 3270.65 0 0 0 0 0 0
State 4 _sDIMS_ 32706.5 32706.5 32706.5 32706.5 0 0 0 0 0 0
State 5 _sDIMW_ 5 5 5 5 0 0 0 0 0 0
State 6 _sNDetS_ 9.08515 9.08515 9.08515 9.08515 0 0 0 0 0 0
State 7 _sNDetW_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
State 8 _sNH4S_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
State 9 _sNH4W_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
State 10 _sNHumS_ 163.533 163.533 163.533 163.533 0 0 0 0 0 0
State 11 _sNO3S_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
State 12 _sNO3W_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
State 13 _sO2W_ 10 10 10 10 0 0 0 0 0 0
State 14 _sPAIMS_ 17.9886 17.9886 17.9886 17.9886 0 0 0 0 0 0
State 15 _sPAIMW_ 0 0 0 0 0 0 0 0 0 0
State 16 _sPDetS_ 0.908515 0.908515 0.908515 0.908515 0 0 0 0 0 0
State 17 _sPDetW_ 0.005 0.005 0.005 0.005 0 0 0 0 0 0
State 18 _sPHumS_ 16.3533 16.3533 16.3533 16.3533 0 0 0 0 0 0
State 19 _sPO4S_ 0.181703 0.181703 0.181703 0.181703 0 0 0 0 0 0
State 20 _sPO4W_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
State 21 _sDPhytW_ 1 1 1 1 0 0 0 0 0 0
State 22 _sPPhytW_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
State 23 _sNPhytW_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
State 24 _sDPhytS_ 0.001 0.001 0.001 0.001 0 0 0 0 0 0
State 25 _sPPhytS_ 1e-005 1e-005 1e-005 1e-005 0 0 0 0 0 0
State 26 _sNPhytS_ 0.0001 0.0001 0.0001 0.0001 0 0 0 0 0 0
State 27 _sDElod_ 1 1 1 1 0 0 0 0 0 0
State 28 _sDChar_ 1 1 1 1 0 0 0 0 0 0
State 29 _sDCera_ 1 1 1 1 0 0 0 0 0 0
State 30 _sDLemn_ 1 1 1 1 0 0 0 0 0 0
State 31 _sDNymp_ 1 1 1 1 0 0 0 0 0 0
State 32 _sDHelo_ 1 1 1 1 0 0 0 0 0 0
State 33 _sPElod_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
State 34 _sPChar_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
State 35 _sPCera_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
State 36 _sPLemn_ 0.005 0.005 0.005 0.005 0 0 0 0 0 0
State 37 _sPNymp_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
State 38 _sPHelo_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
State 39 _sNElod_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
State 40 _sNChar_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
State 41 _sNCera_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
State 42 _sNLemn_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
State 43 _sNNymp_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
State 44 _sNHelo_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
State 45 _sDExtTotT_ 36350.6 36350.6 36350.6 36350.6 0 0 0 0 0 0
State 46 _sNExtTotT_ 172.965 172.965 172.965 172.965 0 0 0 0 0 0
State 47 _sPExtTotT_ 35.4596 35.4596 35.4596 35.4596 0 0 0 0 0 0
Auxiliary 0 _bPorS_ 0.847947 0.847947 0.847947 0.847947 0 0 0 0 0 0
Auxiliary 1 _bPorCorS_ 0.737275 0.737275 0.737275 0.737275 0 0 0 0 0 0
Auxiliary 2 _sTime_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 3 _TimeYears_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 4 _Day_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 5 _uTm_ 3.30411 3.2204 3.30411 3.2204 0.0253342 0 0.0253342 1 0 1
Auxiliary 6 _uVWind_ 5 5 5 5 0 0 0 0 0 0
Auxiliary 7 _ufDay_ 0.302956 0.302956 0.302956 0.302956 0 0 0 0 0 0
Auxiliary 8 _uLDay_ 2.11824e+006 0 2.11824e+006 0 1 0 1 1 0 1
Auxiliary 9 _uLOut_ 80.9248 81.8706 80.9248 81.8706 0.0116871 0 0.0116871 1 0 1
Auxiliary 10 _uLPAR0_ 31.0751 31.4383 31.0751 31.4383 0.0116871 0 0.0116871 1 0 1
Auxiliary 11 _aExtPhyt_ 0.25 0.25 0.25 0.25 0 0 0 0 0 0
Auxiliary 12 _aExtDet_ 0.3 0.3 0.3 0.3 0 0 0 0 0 0
Auxiliary 13 _aExtIM_ 0.25 0.25 0.25 0.25 0 0 0 0 0 0
Auxiliary 14 _aExtCoefOpen_ 1.3 1.3 1.3 1.3 0 0 0 0 0 0
Auxiliary 15 _uQInSeason_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 16 _uQEvSinus_ 0.369534 0.369534 0.369534 0.369534 0 0 0 0 0 0
Auxiliary 17 _uQEv_ 0.369534 0.04 0.369534 0.04 0.891756 0 0.891756 1 0 1
Auxiliary 18 _uQInExtra_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 19 _uQOutExtra_ 0 0 0 0 0 0 0 0 0 0
