RunId	Time	_sO2W_	_sDPhytW_	_sDPhytS_	_sDElod_	_sDChar_	_sDCera_	_sDLemn_	_sDNymp_	_sDHelo_	_sPLemn_	_sNLemn_	_oDPhytW_	_oPPhytW_	_oNH4S_	_oO2W_	_wPOutflTot_	_wNOutflTot_	_rPDLemn_	_rNDLemn_	_tDMigrLemn_	_tPMigrLemn_	_tNMigrLemn_	_oChla_	_aSecchi_	-1
0	10585	13.607	6.00334	6.96743	7.28537E-05	4.60617E-05	8.69513E-05	0.0926796	0.000103437	161.906	8.38E-04	7.11E-03	6.01E+00	6.12E-02	1.70E+01	13.6038	0.00225523	0.078689	0.00904428	7.67E-02	0.000732121	-3.38213E-05	-0.000211033	76.9621	0.828996	-1
0	10586	13.6284	5.92438	6.85381	7.33455E-05	4.63353E-05	8.78085E-05	0.0926903	0.000103717	160.933	8.41E-04	7.10E-03	5.93E+00	6.02E-02	1.67E+01	13.6282	0.00308303	0.10699	0.00907074	7.66E-02	0.000731015	-3.40765E-05	-0.000210057	75.5894	0.838194	-1
0	10587	13.6339	5.88554	6.80401	7.35725E-05	4.64608E-05	8.82003E-05	0.0926941	0.000103844	160.494	8.42E-04	7.10E-03	5.89E+00	5.97E-02	1.66E+01	13.6331	0.00297518	0.102949	0.00908102	7.66E-02	0.000730635	-3.41753E-05	-0.000209628	74.9223	0.8429	-1
0	10588	13.6758	5.82325	6.69818	7.40835E-05	4.67415E-05	0.000089074	0.0927004	0.000104126	159.53	8.44E-04	7.09E-03	5.83E+00	5.89E-02	1.64E+01	13.6728	0.00228508	0.0785383	0.00910127	7.64E-02	0.000729994	-3.43689E-05	-0.000208681	73.7609	0.850999	-1
0	10589	13.7318	5.78431	6.60122	7.45992E-05	4.70219E-05	8.99459E-05	0.0927044	0.000104403	158.588	8.45E-04	7.08E-03	5.79E+00	5.84E-02	1.62E+01	13.7287	0.0020395	0.069618	0.00911865	7.63E-02	0.000729585	-3.45337E-05	-0.000207764	72.9549	0.856047	-1
0	10590	13.7615	5.76092	6.54243	7.49396E-05	4.72054E-05	9.05166E-05	0.0927061	0.000104583	157.981	8.46E-04	7.07E-03	5.76E+00	5.80E-02	1.61E+01	13.758	0.0020546	0.0698252	0.00912854	7.63E-02	0.000729409	-0.000034627	-0.000207196	72.4787	0.858883	-1
0	10591	13.7942	5.73357	6.47281	7.53744E-05	4.74379E-05	9.12401E-05	0.0927077	0.000104809	157.224	8.47E-04	7.06E-03	5.74E+00	5.76E-02	1.60E+01	13.7903	0.00207808	0.0702286	0.00913984	7.62E-02	0.000729247	-3.47332E-05	-0.000206492	71.9077	0.862222	-1
0	10592	13.8309	5.69916	6.38587	7.59746E-05	4.77557E-05	9.22287E-05	0.0927094	0.000105115	156.21	8.49E-04	7.05E-03	5.70E+00	5.71E-02	1.58E+01	13.8264	0.0021417	0.0718317	0.00915309	7.61E-02	0.000729084	-3.48575E-05	-0.000205573	71.1785	0.86644	-1
0	10593	13.8745	5.66449	6.29006	7.67277E-05	4.81493E-05	9.34535E-05	0.0927116	0.000105487	154.987	8.50E-04	7.04E-03	5.67E+00	5.66E-02	1.55E+01	13.8691	0.00216162	0.0718186	0.00916668	7.60E-02	0.000728872	-3.49854E-05	-0.000204483	70.3779	0.870846	-1
0	10594	13.9121	5.63701	6.20806	7.74726E-05	4.85334E-05	9.46489E-05	0.0927151	0.000105844	153.827	8.51E-04	7.03E-03	5.64E+00	5.61E-02	1.53E+01	13.9073	0.00222687	0.0733127	0.00917742	7.59E-02	0.000728542	-3.50881E-05	-0.000203459	69.6761	0.874497	-1
0	10595	13.9121	5.63701	6.20806	7.74726E-05	4.85334E-05	9.46489E-05	0.0927151	0.000105844	153.827	8.51E-04	7.03E-03	5.64E+00	5.61E-02	1.53E+01	13.9073	0.00222687	0.0733127	0.00917742	7.59E-02	0.000728542	-3.50881E-05	-0.000203459	69.6761	0.874497	-1
0	10596	13.9595	5.61648	6.12476	7.83617E-05	4.89851E-05	9.60557E-05	0.0927221	0.000106255	152.506	8.52E-04	7.02E-03	5.62E+00	5.56E-02	1.51E+01	13.9536	0.00222848	0.0725956	0.00918678	7.58E-02	0.000727896	-3.51808E-05	-0.000202375	69.0352	0.87732	-1
0	10597	13.9595	5.61648	6.12476	7.83617E-05	4.89851E-05	9.60557E-05	0.0927221	0.000106255	152.506	8.52E-04	7.02E-03	5.62E+00	5.56E-02	1.51E+01	13.9536	0.00222848	0.0725956	0.00918678	7.58E-02	0.000727896	-3.51808E-05	-0.000202375	69.0352	0.87732	-1
0	10598	13.9805	5.60915	6.08766	7.88161E-05	4.92132E-05	9.67671E-05	0.0927272	0.000106459	151.854	8.52E-04	7.02E-03	5.61E+00	5.54E-02	1.50E+01	13.9779	0.0022893	0.0742817	0.00919097	7.57E-02	0.00072735	-3.52246E-05	-0.000201794	68.7244	0.878471	-1
0	10599	14.0097	5.60542	6.04523	7.93964E-05	4.95019E-05	9.76682E-05	0.0927354	0.000106714	151.046	8.53E-04	7.01E-03	5.61E+00	5.52E-02	1.48E+01	14.0061	0.00226022	0.0731348	0.00919465	7.56E-02	0.000726576	-3.52659E-05	-0.000201203	68.4588	0.879088	-1
0	10600	14.0298	5.60437	6.01561	7.98507E-05	4.97261E-05	9.83686E-05	0.0927432	0.00010691	150.429	8.53E-04	7.01E-03	5.60E+00	5.51E-02	1.47E+01	14.0272	0.00232567	0.0749214	0.00919707	7.56E-02	0.000725787	-3.52956E-05	-0.000200747	68.2739	0.879311	-1
0	10601	14.0501	5.6049	5.98593	8.03583E-05	4.99744E-05	9.91457E-05	0.0927534	0.000107125	149.758	8.53E-04	7.00E-03	5.60E+00	5.50E-02	1.46E+01	14.0474	0.0023975	0.076812	0.00919906	7.55E-02	0.000724793	-3.53232E-05	-0.000200297	68.1049	0.879357	-1
0	10602	14.047	5.57939	5.94437	8.11421E-05	5.03545E-05	0.000100334	0.0927725	0.000107448	148.756	8.54E-04	7.00E-03	5.58E+00	5.45E-02	1.44E+01	14.0453	0.00277266	0.0880529	0.00920062	7.54E-02	0.00072285	-3.53555E-05	-0.000199641	67.4998	0.882678	-1
0	10603	14.0368	5.55409	5.91507	8.17548E-05	5.06489E-05	0.000101252	0.0927901	0.000107692	148.002	8.54E-04	6.99E-03	5.56E+00	5.41E-02	1.43E+01	14.0382	0.004152	0.130996	0.0092006	7.54E-02	0.000721096	-3.53715E-05	-0.000199199	66.9978	0.885669	-1
0	10604	14.0423	5.53389	5.88667	8.23775E-05	0.000050946	0.000102176	0.0928104	0.000107934	147.261	8.54E-04	6.99E-03	5.53E+00	5.38E-02	1.42E+01	14.041	0.00345496	0.108293	0.0091994	7.53E-02	0.000719098	-3.53788E-05	-0.000198801	66.5225	0.888864	-1
0	10605	14.069	5.53884	5.87167	8.27353E-05	5.11157E-05	0.000102704	0.0928231	0.000108071	146.845	8.54E-04	6.99E-03	5.54E+00	5.37E-02	1.42E+01	14.0658	0.00285769	0.0892442	0.00919845	7.53E-02	0.000717856	-3.53813E-05	-0.000198596	66.4671	0.88868	-1
0	10606	14.1184	5.55799	5.84674	8.34275E-05	5.14413E-05	0.000103718	0.09285	0.000108329	146.061	8.54E-04	6.98E-03	5.56E+00	5.37E-02	1.40E+01	14.1162	0.00293631	0.0910616	0.00919651	7.52E-02	0.000715189	-3.53879E-05	-0.000198242	66.5268	0.88642	-1
0	10607	14.1282	5.55859	5.82476	8.41544E-05	5.17798E-05	0.000104775	0.0928814	0.000108594	145.264	8.54E-04	6.98E-03	5.56E+00	5.36E-02	1.39E+01	14.1276	0.0036193	0.111453	0.0091941	7.51E-02	0.000712068	-3.53942E-05	-0.000197934	66.3587	0.88619	-1
0	10608	14.1383	5.56213	5.81424	8.45455E-05	5.19607E-05	0.00010534	0.0928997	0.000108733	144.846	8.54E-04	6.98E-03	5.56E+00	5.35E-02	1.39E+01	14.1369	0.00348926	0.107052	0.00919258	7.51E-02	0.000710265	-3.53966E-05	-0.000197794	66.3003	0.885926	-1
0	10609	14.1521	5.56979	5.79811	8.52396E-05	5.22794E-05	0.000106337	0.0929344	0.000108975	144.122	8.54E-04	6.98E-03	5.57E+00	5.34E-02	1.38E+01	14.1523	0.00405161	0.123519	0.00918957	7.51E-02	0.000706778	-3.54007E-05	-0.000197584	66.2408	0.884992	-1
0	10610	14.1368	5.55591	5.78314	8.59351E-05	5.25964E-05	0.000107328	0.092972	0.000109212	143.421	8.54E-04	6.97E-03	5.56E+00	5.31E-02	1.37E+01	14.1363	0.00418658	0.126975	0.00918589	7.50E-02	0.000703036	-3.54008E-05	-0.000197425	65.8973	0.886977	-1
0	10611	14.1701	5.57491	5.76878	8.67231E-05	5.29525E-05	0.000108442	0.0930179	0.000109472	142.652	8.54E-04	6.97E-03	5.57E+00	5.31E-02	1.36E+01	14.1682	0.0037133	0.112069	0.00918129	7.50E-02	0.000698504	-3.53997E-05	-0.000197307	65.9546	0.885189	-1
0	10612	14.1907	5.59146	5.76135	8.72459E-05	5.31867E-05	0.000109177	0.0930502	0.000109642	142.155	8.54E-04	6.97E-03	5.59E+00	5.31E-02	1.35E+01	14.1882	0.00371381	0.111604	0.0091783	7.49E-02	0.000695394	-3.54005E-05	-0.000197265	66.0554	0.883153	-1
0	10613	14.2455	5.64067	5.75271	8.81579E-05	5.35915E-05	0.000110453	0.0931103	0.00010993	141.313	8.54E-04	6.97E-03	5.64E+00	5.34E-02	1.34E+01	14.2419	0.00251695	0.0748367	0.00917309	7.49E-02	0.000689202	-3.54088E-05	-0.000197252	66.5046	0.876404	-1
0	10614	14.2928	5.69884	5.75147	8.89354E-05	5.39317E-05	0.000111537	0.0931655	0.00011017	140.616	8.54E-04	6.97E-03	5.70E+00	5.38E-02	1.33E+01	14.2908	0.00335073	0.098516	0.00916989	7.48E-02	0.000683824	-3.54283E-05	-0.000197308	67.128	0.867788	-1
0	10615	14.3041	5.72488	5.75278	8.93611E-05	5.41163E-05	0.00011213	0.0931973	0.000110299	140.242	8.54E-04	6.97E-03	5.72E+00	5.39E-02	1.33E+01	14.3026	0.00360527	0.10523	0.00916851	7.48E-02	0.000680674	-3.54443E-05	-0.000197361	67.4009	0.863571	-1
0	10616	14.3435	5.79007	5.7589	0.000090185	5.44697E-05	0.000113276	0.093262	0.000110545	139.534	8.55E-04	6.98E-03	5.79E+00	5.44E-02	1.32E+01	14.3404	0.00291944	0.0840475	0.00916649	7.48E-02	0.000674162	-3.54852E-05	-0.000197513	68.1018	0.85447	-1
0	10617	14.4073	5.88517	5.77204	9.10289E-05	5.48263E-05	0.000114449	0.0933329	0.000110792	138.826	8.55E-04	6.98E-03	5.88E+00	5.51E-02	1.31E+01	14.4041	0.00283735	0.0806053	0.00916562	7.48E-02	0.000667177	-3.55411E-05	-0.000197731	69.1889	0.842374	-1
0	10618	14.4483	5.98602	5.79492	9.19869E-05	5.52244E-05	0.000115781	0.093419	0.000111067	138.043	8.56E-04	6.98E-03	5.98E+00	5.59E-02	1.30E+01	14.4458	0.00321789	0.0900451	0.00916565	7.47E-02	0.000658663	-3.56194E-05	-0.000198053	70.3506	0.829913	-1
0	10619	14.4222	6.02551	5.81582	9.27123E-05	5.55217E-05	0.000116789	0.0934881	0.00011127	137.465	8.57E-04	6.98E-03	6.02E+00	5.62E-02	1.29E+01	14.4243	0.00525673	0.145475	0.00916583	7.47E-02	0.00065167	-3.56852E-05	-0.000198352	70.8171	0.824271	-1
0	10620	14.4554	6.09976	5.83919	9.34633E-05	5.58262E-05	0.000117831	0.093563	0.000111477	136.882	8.58E-04	6.99E-03	6.09E+00	5.67E-02	1.29E+01	14.4518	0.00320482	0.0877404	0.0091657	7.47E-02	0.000644171	-3.57527E-05	-0.000198697	71.6236	0.816586	-1
0	10621	14.5327	6.22204	5.87066	9.42835E-05	5.61539E-05	0.000118971	0.0936487	0.000111699	136.258	8.58E-04	6.99E-03	6.21E+00	5.77E-02	1.28E+01	14.5279	0.00265048	0.0717719	0.009166	7.47E-02	0.000635704	-3.58331E-05	-0.000199123	73.0693	0.803651	-1
0	10622	14.5713	6.29823	5.89288	0.000094772	5.63463E-05	0.000119651	0.093702	0.000111829	135.892	8.59E-04	6.99E-03	6.29E+00	5.83E-02	1.28E+01	14.5666	0.00277054	0.0745564	0.00916645	7.46E-02	0.000630478	-3.58853E-05	-0.000199403	73.9846	0.795628	-1
0	10623	14.639	6.46021	5.94621	9.57771E-05	5.67354E-05	0.000121058	0.0938166	0.000112094	135.151	8.60E-04	7.00E-03	6.45E+00	5.96E-02	1.27E+01	14.6342	0.00276817	0.0735363	0.00916782	7.46E-02	0.000619122	-3.60022E-05	-0.000200048	75.9567	0.778894	-1
0	10624	14.7241	6.66805	6.01823	9.68885E-05	5.71546E-05	0.000122625	0.0939517	0.000112382	134.35	8.62E-04	7.01E-03	6.65E+00	6.14E-02	1.26E+01	14.7191	0.00264111	0.0692396	0.00917009	7.46E-02	0.000605702	-3.61465E-05	-0.000200865	78.5325	0.758525	-1
0	10625	14.7793	6.81992	6.0753	9.76426E-05	5.74319E-05	0.000123697	0.0940485	0.000112575	133.815	8.63E-04	7.02E-03	6.80E+00	6.26E-02	1.26E+01	14.7725	0.00261501	0.0681256	0.00917181	7.46E-02	0.000596386	-3.62482E-05	-0.000201462	80.3732	0.744972	-1
0	10626	14.8376	6.99699	6.14611	0.000098473	5.77298E-05	0.000124889	0.0941604	0.000112786	133.233	8.64E-04	7.02E-03	6.97E+00	6.41E-02	1.26E+01	14.8303	0.00267165	0.0684555	0.00917446	7.46E-02	0.000585393	-3.63739E-05	-0.000202193	82.6288	0.726909	-1
0	10627	14.8893	7.16758	6.2184	9.92305E-05	5.79932E-05	0.00012599	0.094268	0.000112977	132.706	8.65E-04	7.03E-03	7.15E+00	6.56E-02	1.25E+01	14.8828	0.00277626	0.0688831	0.00917908	7.46E-02	0.000574576	-3.65168E-05	-0.000202934	84.9395	0.706495	-1
0	10628	14.9422	7.3504	6.29965	0.000100001	5.82523E-05	0.000127125	0.0943835	0.000113172	132.173	8.67E-04	7.04E-03	7.33E+00	6.72E-02	1.25E+01	14.9354	0.00286571	0.0692023	0.00918636	7.46E-02	0.000563124	-3.66906E-05	-0.000203735	87.3632	0.688406	-1
0	10629	14.9952	7.53204	6.38276	0.000100722	0.000058488	0.0001282	0.0944972	0.000113353	131.678	8.69E-04	7.05E-03	7.51E+00	6.88E-02	1.24E+01	14.9884	0.00287368	0.0687315	0.00919396	7.46E-02	0.000551726	-0.000036867	-0.000204546	89.7333	0.675229	-1
0	10630	15.0613	7.74615	6.48188	0.000101513	5.87395E-05	0.000129391	0.0946277	0.00011355	131.141	8.71E-04	7.06E-03	7.72E+00	7.06E-02	1.24E+01	15.0529	0.00278798	0.0664269	0.00920119	7.46E-02	0.000538891	-3.70534E-05	-0.000205475	92.4736	0.661651	-1
0	10631	15.1465	8.0333	6.61879	0.000102505	5.90434E-05	0.000130904	0.0948001	0.000113794	130.475	8.73E-04	7.07E-03	8.00E+00	7.31E-02	1.24E+01	15.1356	0.00281145	0.0667367	0.00920844	7.46E-02	0.000522199	-3.72758E-05	-0.000206709	96.1491	0.644016	-1
0	10632	15.2047	8.24602	6.72405	0.000103203	5.92491E-05	0.000131984	0.0949274	0.000113966	130.009	8.75E-04	7.08E-03	8.22E+00	7.50E-02	1.24E+01	15.1972	0.0029275	0.0693183	0.00921275	7.46E-02	0.000508877	-3.74393E-05	-0.000207711	99.1376	0.630201	-1
0	10633	15.2783	8.5193	6.86255	0.000104052	5.94896E-05	0.000133319	0.0950894	0.000114174	129.446	8.76E-04	7.09E-03	8.48E+00	7.74E-02	1.23E+01	15.2688	0.00298305	0.0704633	0.00921635	7.46E-02	0.000493122	-3.76187E-05	-0.000208916	102.746	0.614212	-1
0	10634	15.3437	8.76104	6.98748	0.000104762	5.96814E-05	0.000134453	0.0952308	0.000114347	128.978	8.78E-04	7.10E-03	8.73E+00	7.95E-02	1.23E+01	15.3353	0.00301515	0.0710998	0.00921837	7.46E-02	0.00047871	-3.77707E-05	-0.000210034	106.135	0.599903	-1
0	10635	15.4356	9.12835	7.18712	0.000105804	5.99473E-05	0.000136154	0.0954496	0.000114602	128.29	8.80E-04	7.12E-03	9.10E+00	8.29E-02	1.23E+01	15.4294	0.00338725	0.0797343	0.00921919	7.46E-02	0.00045652	-3.79832E-05	-0.000211783	111.354	0.579164	-1
0	10636	15.487	9.32397	7.29427	0.000106326	6.00726E-05	0.000137021	0.095564	0.00011473	127.947	8.81E-04	7.13E-03	9.30E+00	8.46E-02	1.23E+01	15.4804	0.00329447	0.0775789	0.00921855	7.46E-02	0.000445043	-3.80828E-05	-0.000212699	114.125	0.568795	-1
0	10637	15.5598	9.59967	7.44653	0.000107025	0.000060232	0.000138204	0.0957232	0.000114902	127.486	8.82E-04	7.14E-03	9.56E+00	8.70E-02	1.23E+01	15.5505	0.00329236	0.0776489	0.0092166	7.46E-02	0.000429694	-3.82056E-05	-0.000213938	117.926	0.555232	-1
0	10638	15.6589	9.98794	7.66756	0.000107966	6.04292E-05	0.000139835	0.0959483	0.000115134	126.863	8.84E-04	7.16E-03	9.96E+00	9.05E-02	1.23E+01	15.6514	0.00343915	0.0809407	0.00921158	7.46E-02	0.000406836	-3.83682E-05	-0.000215807	123.684	0.535613	-1
0	10639	15.7365	10.2804	7.83424	0.000108621	6.05532E-05	0.000141005	0.0961138	0.000115297	126.426	8.85E-04	7.17E-03	1.02E+01	9.31E-02	1.23E+01	15.7267	0.00338537	0.0789088	0.00920744	7.46E-02	0.000390712	-3.84769E-05	-0.000217138	127.952	0.521294	-1
0	10640	15.8751	10.7902	8.12391	0.000109661	6.07229E-05	0.000142927	0.096394	0.000115561	125.721	8.87E-04	7.20E-03	1.08E+01	9.78E-02	1.23E+01	15.866	0.00316264	0.0723756	0.009201	7.47E-02	0.000362428	-3.86753E-05	-0.000219492	135.791	0.497386	-1
0	10641	15.909	10.962	8.23292	0.000110026	6.07743E-05	0.000143619	0.0964975	0.000115654	125.471	8.88E-04	7.21E-03	1.09E+01	9.95E-02	1.23E+01	15.9045	0.00402926	0.0919739	0.00919818	7.47E-02	0.00035155	-3.87482E-05	-0.000220403	138.605	0.489826	-1
0	10642	15.9844	11.3443	8.48488	0.000110829	6.08744E-05	0.000145184	0.0967358	0.000115862	124.916	8.89E-04	7.23E-03	1.13E+01	1.03E-01	1.23E+01	15.9789	0.00430688	0.0980644	0.00918977	7.47E-02	0.00032797	-3.88837E-05	-0.000222383	144.445	0.475263	-1
0	10643	16.1158	11.7872	8.74445	0.000111601	0.000060951	0.000146736	0.0969781	0.000116064	124.377	8.90E-04	7.25E-03	1.18E+01	1.07E-01	1.24E+01	16.107	0.00288215	0.0658252	0.00917716	7.47E-02	0.000303624	-3.89852E-05	-0.000224442	151.311	0.45985	-1
0	10644	16.1903	12.0231	8.87544	0.000111963	0.000060979	0.000147487	0.0970974	0.000116161	124.12	8.90E-04	7.26E-03	1.20E+01	1.09E-01	1.24E+01	16.1812	0.00272846	0.0625178	0.00916935	7.47E-02	0.000291757	-3.90183E-05	-0.000225455	155.005	0.452078	-1
0	10645	16.3692	12.6505	9.23371	0.000112873	6.10232E-05	0.000149443	0.0974139	0.000116408	123.461	8.90E-04	7.28E-03	1.26E+01	1.15E-01	1.24E+01	16.3572	0.00271905	0.0628929	0.00914322	7.48E-02	0.000260827	-3.90474E-05	-0.000228127	164.85	0.43267	-1
0	10646	16.4892	13.1062	9.50182	0.000113486	6.10297E-05	0.000150825	0.0976421	0.00011658	123.003	8.90E-04	7.30E-03	1.30E+01	1.19E-01	1.25E+01	16.4744	0.00267631	0.0625389	0.00911836	7.48E-02	0.000238666	-3.90073E-05	-0.00023007	172.066	0.419763	-1
0	10647	16.5941	13.5887	9.81094	0.000114136	6.10146E-05	0.000152354	0.0978973	0.000116766	122.505	8.88E-04	7.33E-03	1.36E+01	1.24E-01	1.25E+01	16.588	0.0033857	0.0806008	0.00907857	7.48E-02	0.000211923	-3.88617E-05	-0.000232452	180.477	0.406049	-1
0	10648	16.6337	13.8264	9.98158	0.000114477	0.000060998	0.00015318	0.0980357	0.000116866	122.239	8.87E-04	7.34E-03	1.38E+01	1.26E-01	1.25E+01	16.6284	0.00386811	0.0930449	0.00905255	7.49E-02	0.000198165	-3.87316E-05	-0.000233694	184.454	0.399919	-1
0	10649	16.6466	14.1486	10.2763	0.000115047	6.09582E-05	0.000154602	0.0982726	0.000117034	121.789	8.84E-04	7.36E-03	1.41E+01	1.29E-01	1.26E+01	16.6476	0.00622644	0.152542	0.00899545	7.49E-02	0.000174062	-3.83887E-05	-0.000235899	190.143	0.391476	-1
0	10650	16.7163	14.5954	10.6827	0.000115835	6.08869E-05	0.000156623	0.0986005	0.000117268	121.164	8.76E-04	7.39E-03	1.46E+01	1.33E-01	1.27E+01	16.7079	0.00372203	0.0935499	0.00888652	7.50E-02	0.000141296	-3.76096E-05	-0.000238969	197.557	0.381176	-1
0	10651	16.8506	15.0471	10.9927	0.0001164	6.08146E-05	0.000158139	0.0988354	0.000117439	120.706	8.67E-04	7.41E-03	1.50E+01	1.36E-01	1.28E+01	16.8424	0.00390252	0.100329	0.00877895	7.50E-02	0.00011802	-3.67534E-05	-0.000241264	205.293	0.370935	-1
0	10652	16.9297	15.3073	11.1636	0.000116695	6.07682E-05	0.000158959	0.0989564	0.00011753	120.46	8.61E-04	7.43E-03	1.53E+01	1.38E-01	1.28E+01	16.92	0.00336117	0.0875482	0.0087078	7.50E-02	0.000105843	-3.61563E-05	-0.000242524	209.801	0.365229	-1
0	10653	17.0613	15.7999	11.5001	0.000117238	6.06634E-05	0.000160533	0.0991713	0.000117703	119.995	8.46E-04	7.45E-03	1.58E+01	1.41E-01	1.29E+01	17.057	0.004124	0.110075	0.00854043	7.51E-02	8.39768E-05	-3.46871E-05	-0.000244958	218.699	0.354388	-1
0	10654	17.1526	16.2052	11.8128	0.000117718	0.000060552	0.000161985	0.0993415	0.00011786	119.573	8.29E-04	7.47E-03	1.62E+01	1.43E-01	1.30E+01	17.1438	0.00317979	0.0857594	0.0083544	7.52E-02	0.000066843	-3.29856E-05	-0.000247121	225.938	0.345717	-1
0	10655	17.3446	16.7667	12.1329	0.000118164	6.04233E-05	0.000163417	0.0994765	0.000118012	119.161	8.10E-04	7.49E-03	1.67E+01	1.46E-01	1.31E+01	17.3341	0.00202456	0.0543752	0.00815071	7.53E-02	5.30596E-05	-3.10746E-05	-0.000249212	236.22	0.333966	-1
0	10656	17.5573	17.519	12.5948	0.000118723	6.02145E-05	0.000165368	0.0996011	0.000118218	118.603	7.81E-04	7.52E-03	1.75E+01	1.49E-01	1.32E+01	17.5437	0.00205529	0.0550933	0.00786509	7.55E-02	0.0000405	-2.83323E-05	-0.00025185	249.876	0.319871	-1
0	10657	17.6356	17.8465	12.8149	0.000118963	6.01078E-05	0.000166264	0.0996312	0.000118311	118.349	7.67E-04	7.53E-03	1.78E+01	1.49E-01	1.33E+01	17.6258	0.00227385	0.0616038	0.00771297	7.56E-02	3.71434E-05	-2.68432E-05	-0.000253045	256.122	0.314197	-1
0	10658	17.7523	18.4263	13.2395	0.000119393	5.98916E-05	0.000167961	0.099627	0.000118485	117.872	7.35E-04	7.55E-03	1.84E+01	1.46E-01	1.35E+01	17.7459	0.00208039	0.058327	0.00739741	7.58E-02	3.70046E-05	-2.37004E-05	-0.00025507	266.909	0.305266	-1
0	10659	17.8386	19.0146	13.7013	0.000119821	5.96424E-05	0.000169777	0.0995198	0.000118668	117.369	7.01E-04	7.57E-03	1.90E+01	1.41E-01	1.36E+01	17.8359	0.00176659	0.0512813	0.00705855	7.60E-02	4.70796E-05	-2.02531E-05	-0.000256878	277.95	0.296627	-1
0	10660	17.8528	19.2767	13.9387	0.00012003	5.95085E-05	0.000170713	0.0994239	0.00011876	117.113	6.84E-04	7.58E-03	1.92E+01	1.37E-01	1.37E+01	17.852	0.00169317	0.0499536	0.00689846	7.62E-02	5.62735E-05	-1.85964E-05	-0.000257632	282.898	0.292911	-1
0	10661	17.8158	19.7053	14.4172	0.000120442	5.92249E-05	0.000172641	0.0991495	0.000118947	116.594	6.53E-04	7.59E-03	1.97E+01	1.31E-01	1.39E+01	17.8201	0.00189659	0.0576651	0.00660054	7.65E-02	8.31391E-05	-1.54566E-05	-0.00025879	291.225	0.286887	-1
0	10662	17.7794	19.8768	14.6457	0.000120639	5.90817E-05	0.000173603	0.0989799	0.000119038	116.34	6.39E-04	7.59E-03	1.99E+01	1.28E-01	1.41E+01	17.7843	0.0017801	0.0548354	0.00647011	7.67E-02	9.97865E-05	-1.40555E-05	-0.000259151	294.538	0.284576	-1
0	10663	17.6974	20.1886	15.0944	0.000121036	5.87839E-05	0.000175598	0.0985741	0.00011922	115.825	6.13E-04	7.59E-03	2.02E+01	1.23E-01	1.43E+01	17.7034	0.00156235	0.0492675	0.00623296	7.70E-02	0.000139798	-1.14582E-05	-0.000259473	300.616	0.280436	-1
0	10664	17.625	20.3567	15.385	0.000121305	5.85768E-05	0.000176992	0.0982582	0.000119344	115.474	5.97E-04	7.59E-03	2.03E+01	1.20E-01	1.45E+01	17.6344	0.001549	0.0494956	0.00609523	7.73E-02	0.000170117	-9.91539E-06	-0.000259391	303.879	0.278274	-1
0	10665	17.5798	20.4513	15.5601	0.000121474	5.84452E-05	0.000177882	0.0980473	0.00011942	115.255	5.89E-04	7.59E-03	2.04E+01	1.19E-01	1.46E+01	17.5829	0.00151059	0.0478731	0.00600913	7.74E-02	0.000193669	-8.92757E-06	-0.00025919	306.093	0.276561	-1
0	10666	17.5142	20.6335	15.8873	0.000121804	5.81824E-05	0.000179665	0.0976238	0.00011957	114.823	5.75E-04	7.59E-03	2.06E+01	1.19E-01	1.49E+01	17.5164	0.00167508	0.0516063	0.00589372	7.77E-02	0.000235878	-0.000007547	-0.000258586	309.928	0.273537	-1
0	10667	17.4749	20.7544	16.1116	0.000122043	5.79883E-05	0.000180993	0.097312	0.000119677	114.51	5.65E-04	7.58E-03	2.07E+01	1.19E-01	1.51E+01	17.4774	0.00177226	0.0545939	0.00581145	7.79E-02	0.000266947	-6.56316E-06	-0.00025798	312.372	0.271999	-1
0	10668	17.3996	20.8857	16.4059	0.000122386	5.77131E-05	0.000182917	0.0968609	0.000119827	114.069	5.51E-04	7.57E-03	2.09E+01	1.15E-01	1.54E+01	17.4037	0.00181795	0.0568092	0.00569421	7.81E-02	0.000311795	-5.16663E-06	-0.000256942	315.01	0.270632	-1
0	10669	17.3645	20.9386	16.5253	0.000122537	5.75933E-05	0.000183773	0.0966608	0.000119891	113.878	5.45E-04	7.56E-03	2.09E+01	1.14E-01	1.55E+01	17.3691	0.00169383	0.0532131	0.0056477	7.82E-02	0.000331419	-4.60524E-06	-0.000256438	316.05	0.270099	-1
0	10670	17.2801	21.0717	16.7944	0.000122909	0.000057302	0.000185897	0.0961715	0.000120044	113.417	5.33E-04	7.55E-03	2.11E+01	1.10E-01	1.58E+01	17.2858	0.00150862	0.0479013	0.00554538	7.85E-02	0.000379968	-3.34674E-06	-0.000255087	318.74	0.268679	-1
0	10671	17.227	21.135	16.9312	0.000123118	5.71401E-05	0.000187107	0.0959007	0.000120127	113.162	5.26E-04	7.54E-03	2.11E+01	1.09E-01	1.60E+01	17.2338	0.00144593	0.0461159	0.00549577	7.86E-02	0.000406566	-2.72326E-06	-0.000254289	320.038	0.268003	-1
0	10672	17.1378	21.2544	17.1563	0.000123502	5.68477E-05	0.000189346	0.0954206	0.000120275	112.705	5.16E-04	7.53E-03	2.12E+01	1.06E-01	1.64E+01	17.1433	0.00130083	0.0417349	0.00541459	7.89E-02	0.00045513	-1.68153E-06	-0.000252748	322.551	0.26667	-1
