dTime	dValue	-1
342	2.425925	-1
343	1.062101	-1
344	9.226135	-1
345	3.89127	-1
346	1.398923	-1
347	1.056384	-1
348	1.045582	-1
349	8.059223	-1
350	5.506935	-1
351	1.266331	-1
352	1.049342	-1
353	1.038729	-1
354	1.236277	-1
355	1.022607	-1
356	1.013476	-1
357	1.004543	-1
358	0.995804	-1
359	0.987252	-1
360	0.979771	-1
361	6.529246	-1
362	1.004335	-1
363	9.452127	-1
364	9.610985	-1
365	7.482543	-1
366	15.684519	-1
367	4.150914	-1
368	12.108002	-1
369	3.356128	-1
370	12.064373	-1
371	1.63646	-1
372	9.770572	-1
373	1.760685	-1
374	13.139702	-1
375	30.316476	-1
376	2.355313	-1
377	1.599747	-1
378	2.631381	-1
379	0.883571	-1
380	8.585897	-1
381	23.437357	-1
382	33.216711	-1
383	23.106425	-1
384	10.015172	-1
385	32.389204	-1
386	6.191549	-1
387	0.899739	-1
388	1.32174	-1
389	0.879754	-1
390	4.132356	-1
391	2.123158	-1
392	6.072435	-1
393	0.9057	-1
394	0.933874	-1
395	4.050781	-1
396	0.845103	-1
397	0.931489	-1
398	0.535878	-1
399	0.620017	-1
400	1.222905	-1
401	0.823736	-1
402	0.497067	-1
403	2.996492	-1
404	2.263769	-1
405	1.382265	-1
406	10.834547	-1
407	15.533441	-1
408	7.862394	-1
409	13.759244	-1
410	0.45	-1
411	0.45	-1
412	0.45	-1
413	0.45	-1
414	0.45	-1
415	0.45	-1
416	2.574534	-1
417	0.505876	-1
418	7.60915	-1
419	8.783625	-1
420	33.216711	-1
421	7.380717	-1
422	14.223203	-1
423	17.660271	-1
424	0.45	-1
425	0.45	-1
426	0.45	-1
427	0.45	-1
428	0.45	-1
429	0.45	-1
430	0.45	-1
431	0.45	-1
432	0.45	-1
433	0.45	-1
434	0.45	-1
435	0.45	-1
436	0.45	-1
437	0.45	-1
438	0.45	-1
439	0.45	-1
440	0.45	-1
441	0.45	-1
442	0.45	-1
443	0.45	-1
444	0.45	-1
445	0.45	-1
446	0.45	-1
447	0.45	-1
448	0.45	-1
449	0.45	-1
450	0.45	-1
451	0.45	-1
452	0.45	-1
453	0.45	-1
454	0.45	-1
455	0.45	-1
456	0.45	-1
457	0.45	-1
458	0.45	-1
459	0.45	-1
460	0.45	-1
461	0.45	-1
462	0.45	-1
463	0.45	-1
464	0.45	-1
465	0.45	-1
466	0.45	-1
467	0.45	-1
468	0.45	-1
469	0.45	-1
470	0.45	-1
471	0.45	-1
472	0.45	-1
473	0.45	-1
474	0.45	-1
475	0.45	-1
476	0.45	-1
477	0.45	-1
478	0.45	-1
479	0.45	-1
480	0.45	-1
481	0.45	-1
482	0.45	-1
483	0.45	-1
484	0.45	-1
485	0.45	-1
486	0.45	-1
487	0.45	-1
488	0.45	-1
489	0.45	-1
490	0.45	-1
491	0.45	-1
492	0.45	-1
493	0.45	-1
494	0.45	-1
495	0.45	-1
496	0.45	-1
497	0.45	-1
498	0.45	-1
499	0.45	-1
500	0.45	-1
501	0.45	-1
502	0.45	-1
503	0.45	-1
504	0.45	-1
505	0.45	-1
506	0.45	-1
507	0.45	-1
508	0.45	-1
509	0.45	-1
510	0.45	-1
511	0.45	-1
512	0.45	-1
513	0.45	-1
514	0.45	-1
515	0.45	-1
516	0.45	-1
517	0.45	-1
518	0.45	-1
519	0.45	-1
520	0.45	-1
521	0.45	-1
522	0.45	-1
523	0.45	-1
524	0.45	-1
525	0.45	-1
526	0.45	-1
527	0.45	-1
528	0.45	-1
529	0.45	-1
530	0.45	-1
531	0.45	-1
532	0.45	-1
533	0.45	-1
