0	0	0	0	0
1	0.0010002	0.0010002	0	0
2	0.0060002	0.0060002	0	0
3	0.0310002	0.0125895	0	0
4	0.156	0.0187557	0	0
5	0.781	0.0243822	0	0
6	1.33079	0.0297451	0	0
7	1.92536	0.0349683	0	0
8	2.57316	0.040129	0	0
9	3.39151	0.0452637	0	0
10	4.4596	0.0503949	0	0
11	5.83334	0.0555433	0	0
12	7.57363	0.0607422	0	0
13	9.33326	0.0660568	0	0
14	10.3454	0.0716133	0	0
15	11.5634	0.0776233	0	0
16	13.0391	0.0843888	0	0
17	14.0904	0.0923081	0	0
18	15.2321	0.101938	0	0
19	16.5869	0.114158	0	0
20	17.8048	0.130521	0	0
21	19.0675	0.153905	0	0
22	20.3256	0.178186	0	0
23	21.5302	0.199747	0	0
24	22.6979	0.222259	0	0
25	23.8972	0.244804	0	0
26	25.1709	0.26642	0	0
27	26.4721	0.287352	0	0
28	27.7071	0.308783	0	0
29	28.8592	0.331464	0	0
30	30.0155	0.354631	0	0
31	31.2736	0.37678	0	0
32	32.6204	0.397643	0	0
33	33.7659	0.418585	0	0
34	34.9353	0.441113	0	0
35	36.2124	0.464967	0	0
36	37.5561	0.487997	0	0
37	38.6786	0.508927	0	0
38	39.8236	0.529078	0	0
39	41.1011	0.550916	0	0
40	42.471	0.575322	0	0
41	43.5593	0.596616	0	0
42	44.685	0.618501	0	0
43	45.9783	0.64121	0	0
44	47.3771	0.663944	0	0
45	48.4109	0.685752	0	0
46	49.4965	0.706805	0	0
47	50.8069	0.728298	0	0
48	51.3638	0.751116	0	0
49	51.7545	0.774582	0	0
50	52.1093	0.796993	0	0
51	52.8314	0.817859	0	0
52	53.6657	0.838621	0	0
53	54.8902	0.861125	0	0
54	56.573	0.885385	0	0
55	57.4563	0.906352	0	0
56	58.5041	0.927728	0	0
57	59.9282	0.950747	0	0
58	61.0683	0.974744	0	0
59	62.3208	0.997537	0	0
60	63.5942	1.01831	0	0
61	64.6195	1.03874	0	0
62	65.664	1.06122	0	0
63	66.878	1.08608	0	0
64	68.2247	1.10697	0	0
65	69.1929	1.12852	0	0
66	70.2219	1.15195	0	0
67	71.4722	1.17625	0	0
68	72.637	1.19896	0	0
69	73.8467	1.2195	0	0
70	74.9917	1.23995	0	0
71	76.0302	1.26289	0	0
72	77.0454	1.2883	0	0
73	78.1562	1.30869	0	0
74	79.3803	1.3299	0	0
75	80.4	1.35381	0	0
76	81.4542	1.37915	0	0
77	82.6008	1.39888	0	0
78	83.6585	1.41928	0	0
79	84.7339	1.44332	0	0
80	85.8065	1.46998	0	0
81	86.8543	1.48891	0	0
82	87.8831	1.50904	0	0
83	88.9214	1.53391	0	0
84	89.9866	1.5577	0	0
85	91.0623	1.58234	0	0
86	92.1167	1.60287	0	0
87	93.1428	1.62371	0	0
88	94.17	1.64729	0	0
89	95.2341	1.67302	0	0
90	96.3341	1.69312	0	0
91	97.4209	1.71404	0	0
92	98.4461	1.7383	0	0
93	99.4094	1.76462	0	0
94	100.383	1.7839	0	0
95	101.434	1.80417	0	0
96	102.538	1.8289	0	0
97	103.478	1.85304	0	0
98	104.433	1.87787	0	0
99	105.479	1.89832	0	0
100	106.585	1.9191	0	0
101	107.495	1.94288	0	0
102	108.428	1.9691	0	0
103	109.474	1.98904	0	0
104	110.594	2.00996	0	0
105	111.467	2.03459	0	0
106	112.373	2.05839	0	0
107	113.427	2.08271	0	0
108	114.459	2.10558	0	0
109	115.508	2.12676	0	0
110	116.483	2.1481	0	0
111	117.378	2.17161	0	0
112	118.282	2.19695	0	0
113	119.287	2.21794	0	0
114	119.967	2.23951	0	0
115	120.623	2.26353	0	0
116	120.938	2.28908	0	0
117	122.127	2.3096	0	0
118	123.201	2.33073	0	0
119	124.432	2.35499	0	0
120	125.66	2.38143	0	0
121	126.449	2.4013	0	0
122	127.335	2.42212	0	0
123	128.439	2.44699	0	0
124	129.369	2.47122	0	0
125	130.359	2.49603	0	0
126	131.367	2.51905	0	0
127	132.312	2.54005	0	0
128	133.186	2.5613	0	0
129	134.067	2.58521	0	0
130	135.038	2.61128	0	0
131	136.081	2.63192	0	0
132	136.938	2.65335	0	0
133	137.82	2.67796	0	0
134	138.807	2.70448	0	0
135	139.858	2.72436	0	0
136	140.687	2.74515	0	0
137	141.544	2.77015	0	0
138	142.539	2.79472	0	0
139	143.628	2.81987	0	0
140	144.422	2.84297	0	0
141	145.26	2.86386	0	0
142	146.28	2.88511	0	0
143	147.265	2.90933	0	0
144	148.28	2.93592	0	0
145	149.218	2.95631	0	0
146	150.065	2.97765	0	0
147	150.916	3.00267	0	0
148	151.88	3.02694	0	0
149	152.946	3.05169	0	0
150	153.777	3.07494	0	0
151	154.646	3.09649	0	0
152	155.647	3.11826	0	0
153	156.615	3.14227	0	0
154	157.598	3.16809	0	0
155	158.533	3.18942	0	0
156	159.41	3.21132	0	0
157	160.294	3.2358	0	0
158	161.253	3.26192	0	0
159	162.272	3.28275	0	0
160	163.147	3.30424	0	0
161	164.036	3.32902	0	0
162	165.006	3.35605	0	0
163	166.031	3.37617	0	0
164	166.897	3.3973	0	0
165	167.78	3.4227	0	0
166	168.756	3.44741	0	0
167	169.8	3.47276	0	0
168	170.655	3.49623	0	0
169	171.532	3.51757	0	0
170	172.524	3.53914	0	0
171	173.592	3.56347	0	0
172	174.425	3.59013	0	0
173	175.291	3.6111	0	0
174	176.301	3.63292	0	0
175	177.408	3.65805	0	0
176	178.211	3.68514	0	0
177	179.058	3.70529	0	0
178	180.096	3.72639	0	0
179	181.102	3.75191	0	0
180	182.14	3.77697	0	0
181	182.999	3.80266	0	0
182	183.872	3.82621	0	0
183	184.866	3.84743	0	0
