t	tintnext	sstore	sstored	stry	sdid	snext
604.672	0.582342	0.582342	0.545245			
605.255	0.545245	0.545245	0.504894			
605.8	0.504894	0.504894	0.511895			
606.305	0.511895	0.511895	0.567893			
606.817	0.567893	0.567893	0.61279			
607.385	0.61279	0.61279	0.578401			
607.998	0.578401	0.497148	0.512936			
608.495	0.512936	0.512936	0.581456			
609.008	0.581456	0.581456	0.626984			
609.589	0.626984	0.626984	0.575884			
610.216	0.575884	0.48113	0.501227			
610.697	0.501227	0.501227	0.593842			
611.198	0.593842	0.593842	0.660116			
611.792	0.660116	0.589253	0.600358			
612.381	0.600358	0.600358	0.549094			
612.982	0.549094	0.549094	0.497398			
613.531	0.497398	0.497398	0.509302			
614.028	0.509302	0.509302	0.584865			
614.538	0.584865	0.584865	0.644631			
615.123	0.644631	0.644631	0.594599			
615.767	0.594599	0.482337	0.507619			
616.249	0.507619	0.507619	0.607362			
616.757	0.607362	0.607362	0.674483			
617.364	0.674483	0.591865	0.606609			
617.956	0.606609	0.606609	0.560439			
618.563	0.560439	0.560439	0.508502			
619.123	0.508502	0.508502	0.51537			
619.632	0.51537	0.51537	0.586228			
620.147	0.586228	0.586228	0.648927			
620.733	0.648927	0.648927	0.608291			
621.382	0.608291	0.498655	0.522918			
621.881	0.522918	0.522918	0.612286			
622.404	0.612286	0.612286	0.669468			
623.016	0.669468	0.596815	0.608257			
623.613	0.608257	0.608257	0.568388			
624.221	0.568388	0.568388	0.524578			
624.79	0.524578	0.524578	0.532446			
625.314	0.532446	0.532446	0.595124			
625.847	0.595124	0.595124	0.647801			
626.442	0.647801	0.647801	0.611194			
627.09	0.611194	0.517995	0.536977			
627.608	0.536977	0.536977	0.614947			
628.145	0.614947	0.614947	0.668079			
628.76	0.668079	0.668079	0.610175			
629.428	0.610175	0.500747	0.52479			
629.928	0.52479	0.52479	0.632927			
630.453	0.632927	0.632927	0.71445			
631.086	0.71445	0.630763	0.645028			
631.717	0.645028	0.645028	0.582239			
632.362	0.582239	0.518431	0.528246			
632.88	0.528246	0.528246	0.621763			
633.409	0.621763	0.621763	0.708482			
634.03	0.708482	0.708482	0.654227			
634.739	0.654227	0.504071	0.539898			
635.243	0.539898	0.539898	0.662818			
635.783	0.662818	0.662818	0.743774			
636.446	0.743774	0.633119	0.655685			
637.079	0.655685	0.655685	0.60799			
637.734	0.60799	0.546931	0.55536			
638.281	0.55536	0.55536	0.631447			
638.837	0.631447	0.631447	0.699715			
639.468	0.699715	0.699715	0.657734			
640.168	0.657734	0.540317	0.566096			
640.708	0.566096	0.566096	0.662188			
641.274	0.662188	0.662188	0.726805			
641.936	0.726805	0.652526	0.663296			
642.589	0.663296	0.663296	0.615576			
643.252	0.615576	0.615576	0.567615			
643.868	0.567615	0.567615	0.581813			
644.435	0.581813	0.581813	0.658356			
645.017	0.658356	0.658356	0.718743			
645.676	0.718743	0.718743	0.670785			
646.394	0.670785	0.560485	0.583736			
646.955	0.583736	0.583736	0.683305			
647.539	0.683305	0.683305	0.756354			
648.222	0.756354	0.756354	0.685078			
648.978	0.685078	0.542702	0.57555			
649.521	0.57555	0.57555	0.713357			
650.097	0.713357	0.713357	0.819152			
650.81	0.819152	0.7084	0.729547			
651.518	0.729547	0.652364	0.663927			
652.171	0.663927	0.663927	0.669348			
652.835	0.669348	0.669348	0.664032			
653.504	0.664032	0.664032	0.657069			
654.168	0.657069	0.319189	0.501149			
654.487	0.501149	0.187181	0.71899			
654.674	0.71899	0.227959	0.219757			
654.902	0.219757	0.219757	0.471211			
655.122	0.471211	0.471211	0.559151			
655.593	0.559151	0.559151	0.795421			
656.152	0.795421	0.795421	0.914216			
656.948	0.914216	0.685656	0.742956			
657.633	0.742956	0.742956	0.722798			
658.376	0.722798	0.649862	0.660101			
659.026	0.660101	0.660101	0.70977			
659.686	0.70977	0.70977	0.746796			
660.396	0.746796	0.746796	0.723091			
661.143	0.723091	0.723091	0.669091			
661.866	0.669091	0.669091	0.656875			
662.535	0.656875	0.656875	0.714258			
663.192	0.714258	0.714258	0.790152			
663.906	0.790152	0.790152	0.78902			
664.696	0.78902	0.704532	0.717299			
665.401	0.717299	0.717299	0.752729			
666.118	0.752729	0.752729	0.775781			
666.871	0.775781	0.775781	0.759385			
667.647	0.759385	0.759385	0.72641			
668.406	0.72641	0.72641	0.724671			
669.133	0.724671	0.369777	0.839675			
669.502	0.839675	0.182097	0.910485			
669.684	0.910485	0.333958	0.300674			
670.018	0.300674	0.300674	0.905556			
670.319	0.905556	0.905556	1.05019			
671.225	1.05019	0.803579	0.863934			
672.028	0.863934	0.863934	0.821065			
672.892	0.821065	0.728932	0.743433			
673.621	0.743433	0.743433	0.827431			
674.365	0.827431	0.827431	0.892543			
675.192	0.892543	0.892543	0.850552			
676.084	0.850552	0.756576	0.771114			
676.841	0.771114	0.771114	0.854279			
677.612	0.854279	0.854279	0.917548			
678.466	0.917548	0.917548	0.877742			
679.384	0.877742	0.877742	0.791825			
680.262	0.791825	0.791825	0.776543			
681.054	0.776543	0.776543	0.867779			
681.83	0.867779	0.867779	0.974079			
682.698	0.974079	0.974079	0.958433			
683.672	0.958433	0.845183	0.864117			
684.517	0.864117	0.864117	0.926313			
685.381	0.926313	0.926313	0.965173			
686.308	0.965173	0.965173	0.939057			
687.273	0.939057	0.939057	0.894829			
688.212	0.894829	0.894829	0.902543			
689.107	0.902543	0.902543	0.968411			
690.009	0.968411	0.968411	1.02188			
690.978	1.02188	1.02188	1.00555			
691.999	1.00555	1.00555	0.959267			
693.005	0.959267	0.959267	0.959702			
693.964	0.959702	0.959702	1.02165			
694.924	1.02165	1.02165	1.0784			
695.946	1.0784	1.0784	1.0723			
697.024	1.0723	1.0723	1.03662			
698.096	1.03662	1.03662	1.03943			
699.133	1.03943	1.03943	1.09273			
700.172	1.09273	1.09273	1.14054			
701.265	1.14054	1.14054	1.14222			
702.406	1.14222	1.14222	1.12662			
703.548	1.12662	1.12662	1.13989			
704.675	1.13989	1.13989	1.18231			
705.814	1.18231	1.18231	1.2161			
706.997	1.2161	1.2161	1.22547			
708.213	1.22547	1.22547	1.23216			
709.438	1.23216	1.23216	1.25564			
710.67	1.25564	1.25564	1.28823			
711.926	1.28823	1.28823	1.31412			
713.214	1.31412	1.31412	1.33355			
714.528	1.33355	1.33355	1.356			
715.862	1.356	1.356	1.33413			
717.218	1.33413	1.11356	1.15735			
718.332	1.15735	1.15735	1.26678			
719.489	1.26678	1.26678	1.31428			
720.756	1.31428	1.31428	1.22637			
722.07	1.22637	1.22637	1.11452			
723.296	1.11452	1.11452	1.12061			
724.411	1.12061	1.12061	1.2605			
725.531	1.2605	1.2605	1.38871			
726.792	1.38871	1.38871	1.32123			
728.181	1.32123	0.360075	1.32296			
728.541	1.32296	0.437601	1.61581			
728.978	1.61581	0.0188701	0.0943506			
728.997	0.0943506	0.0445107	0.0405867			
729.042	0.0405867	0.0405867	0.202934			
729.082	0.202934	0.202934	1.01467			
729.285	1.01467	0.356431	1.61988			
729.642	1.61988	0.29369	1.46845			
729.935	1.46845	0.055966	0.27983			
729.991	0.27983	0.0506726	0.0460756			
730.042	0.0460756	0.0460756	0.230378			
730.088	0.230378	0.230378	1.15189			
730.318	1.15189	1.15189	1.57134			
731.47	1.57134	1.57134	1.76099			
733.042	1.76099	1.76099	1.80645			
734.803	1.80645	1.80645	1.65851			
736.609	1.65851	0.95066	1.11486			
737.56	1.11486	1.11486	1.50674			
738.675	1.50674	1.50674	1.68258			
740.181	1.68258	1.25682	1.35959			
741.438	1.35959	1.35959	1.35436			
742.798	1.35436	1.35436	1.23401			
744.152	1.23401	1.23401	1.14903			
745.386	1.14903	1.14903	1.20853			
746.535	1.20853	1.20853	1.36914			
747.744	1.36914	1.36914	1.43868			
749.113	1.43868	1.43868	1.29774			
750.552	1.29774	1.11339	1.14751			
751.665	1.14751	1.14751	1.36164			
752.812	1.36164	1.36164	1.52353			
754.174	1.52353	1.52353	1.37425			
755.698	1.37425	1.07347	1.14176			
756.771	1.14176	1.14176	1.40904			
757.913	1.40904	1.40904	1.57745			
759.322	1.57745	1.3429	1.39037			
760.665	1.39037	1.39037	1.29221			
762.055	1.29221	1.29221	1.16508			
763.347	1.16508	1.16508	1.16281			
764.512	1.16281	1.16281	1.30639			
765.675	1.30639	1.30639	1.44291			
766.982	1.44291	1.44291	1.36892			
768.425	1.36892	1.14488	1.19132			
769.569	1.19132	1.19132	1.3509			
770.761	1.3509	1.3509	1.43385			
772.112	1.43385	1.43385	1.29787			
773.546	1.29787	1.09478	1.13554			
774.64	1.13554	1.13554	1.34953			
775.776	1.34953	1.34953	1.49793			
777.125	1.49793	1.33023	1.35751			
778.456	1.35751	1.35751	1.24505			
779.813	1.24505	1.24505	1.12646			
781.058	1.12646	1.12646	1.14291			
782.185	1.14291	1.14291	1.29418			
783.328	1.29418	1.29418	1.41079			
784.622	1.41079	1.41079	1.30847			
786.033	1.30847	1.08742	1.13381			
787.12	1.13381	1.13381	1.32079			
788.254	1.32079	1.32079	1.43186			
789.575	1.43186	1.27608	1.30033			
790.851	1.30033	1.30033	1.22511			
792.151	1.22511	1.22511	1.13739			
793.376	1.13739	1.13739	1.14437			
794.513	1.14437	1.14437	1.25227			
795.658	1.25227	1.25227	1.34136			
796.91	1.34136	1.34136	1.28014			
798.251	1.28014	1.13239	1.15536			
799.384	1.15536	1.15536	1.27045			
800.539	1.27045	1.27045	1.34676			
801.81	1.34676	1.34676	1.26844			
803.156	1.26844	1.12506	1.14642			
804.281	1.14642	1.14642	1.27657			
805.428	1.27657	1.27657	1.36738			
806.704	1.36738	1.36738	1.27788			
808.072	1.27788	1.10264	1.13373			
809.174	1.13373	1.13373	1.28474			
810.308	1.28474	1.28474	1.37776			
811.593	1.37776	1.37776	1.24533			
812.971	1.24533	1.0332	1.07452			
814.004	1.07452	1.07452	1.2673			
815.078	1.2673	1.2673	1.38224			
816.346	1.38224	1.38224	1.30273			
817.728	1.30273	1.30273	1.19644			
819.031	1.19644	1.19644	1.25287			
820.227	1.25287	1.25287	1.49114			
821.48	1.49114	1.49114	1.50265			
822.971	1.50265	1.50265	1.46141			
824.474	1.46141	1.46141	1.45799			
825.935	1.45799	1.45799	1.47081			
827.393	1.47081	1.47081	1.48443			
828.864	1.48443	1.48443	1.51407			
830.348	1.51407	1.51407	1.3851			
831.862	1.3851	1.10347	1.17597			
832.966	1.17597	1.17597	1.4028			
834.142	1.4028	1.4028	1.49755			
835.545	1.49755	1.21476	1.28523			
836.76	1.28523	1.28523	1.26901			
838.045	1.26901	1.26901	1.14911			
839.314	1.14911	1.14911	1.05121			
840.463	1.05121	1.05121	1.08225			
841.514	1.08225	1.08225	1.21936			
842.596	1.21936	1.21936	1.29458			
843.816	1.29458	1.29458	1.16681			
845.11	1.16681	0.962601	1.00995			
846.073	1.00995	1.00995	1.21778			
847.083	1.21778	1.21778	1.35303			
848.301	1.35303	1.16798	1.20604			
849.469	1.20604	0.461582	1.26889			
849.93	1.26889	0.752111	0.691731			
850.682	0.691731	0.272443	1.36222			
850.955	1.36222	0.858149	0.786677			
851.813	0.786677	0.786677	1.87714			
852.6	1.87714	1.45463	1.56514			
854.054	1.56514	1.21957	1.30323			
855.274	1.30323	1.12125	1.15664			
856.395	1.15664	1.04066	1.05654			
857.436	1.05654	1.05654	0.982369			
858.492	0.982369	0.982369	0.939159			
859.475	0.939159	0.939159	0.907743			
860.414	0.907743	0.907743	0.882958			
861.321	0.882958	0.882958	0.862416			
862.204	0.862416	0.862416	0.845109			
863.067	0.845109	0.845109	0.830593			
863.912	0.830593	0.830593	0.818595			
864.743	0.818595	0.818595	0.808848			
865.561	0.808848	0.808848	0.801065			
866.37	0.801065	0.801065	0.794936			
867.171	0.794936	0.794936	0.790151			
867.966	0.790151	0.790151	0.786408			
868.756	0.786408	0.786408	0.783425			
869.543	0.783425	0.783425	0.780937			
870.326	0.780937	0.780937	0.778704			
871.107	0.778704	0.778704	0.776511			
871.886	0.776511	0.776511	0.774171			
872.662	0.774171	0.774171	0.771538			
873.436	0.771538	0.771538	0.768507			
874.208	0.768507	0.768507	0.765021			
874.976	0.765021	0.765021	0.76107			
875.741	0.76107	0.76107	0.756613			
876.502	0.756613	0.756613	0.754213			
877.259	0.754213	0.754213	0.748668			
878.013	0.748668	0.748668	0.741562			
878.762	0.741562	0.741562	0.735662			
879.503	0.735662	0.735662	0.731684			
880.239	0.731684	0.731684	0.727793			
880.971	0.727793	0.727793	0.722045			
881.699	0.722045	0.722045	0.714823			
882.421	0.714823	0.714823	0.708453			
883.135	0.708453	0.708453	0.704441			
883.844	0.704441	0.704441	0.701563			
884.548	0.701563	0.701563	0.697178			
885.25	0.697178	0.697178	0.690463			
885.947	0.690463	0.690463	0.683732			
886.638	0.683732	0.683732	0.67987			
887.321	0.67987	0.67987	0.678701			
888.001	0.678701	0.678701	0.676697			
888.68	0.676697	0.676697	0.670988			
889.357	0.670988	0.670988	0.6633			
890.028	0.6633	0.6633	0.658489			
890.691	0.658489	0.658489	0.658736			
891.349	0.658736	0.658736	0.660183			
892.008	0.660183	0.660183	0.656715			
892.668	0.656715	0.656715	0.64769			
893.325	0.64769	0.64769	0.639926			
893.973	0.639926	0.639926	0.640043			
894.613	0.640043	0.640043	0.645831			
895.253	0.645831	0.645831	0.647165			
895.898	0.647165	0.647165	0.637705			
896.546	0.637705	0.637705	0.624523			
897.183	0.624523	0.624523	0.621059			
897.808	0.621059	0.621059	0.630821			
898.429	0.630821	0.630821	0.640884			
899.06	0.640884	0.640884	0.634648			
899.701	0.634648	0.634648	0.614229			
900.335	0.614229	0.614229	0.601298			
900.95	0.601298	0.601298	0.611527			
901.551	0.611527	0.611527	0.63436			
902.162	0.63436	0.63436	0.639428			
902.797	0.639428	0.639428	0.613118			
903.436	0.613118	0.613118	0.582855			
904.049	0.582855	0.582855	0.584692			
904.632	0.584692	0.584692	0.621069			
905.217	0.621069	0.621069	0.650551			
905.838	0.650551	0.650551	0.627393			
906.488	0.627393	0.627393	0.571988			
907.116	0.571988	0.571988	0.549743			
907.688	0.549743	0.549743	0.591725			
908.238	0.591725	0.591725	0.659937			
908.829	0.659937	0.659937	0.66375			
909.489	0.66375	0.577154	0.59338			
910.066	0.59338	0.59338	0.618782			
910.66	0.618782	0.618782	0.619159			
911.279	0.619159	0.619159	0.586871			
911.898	0.586871	0.586871	0.558119			
912.485	0.558119	0.558119	0.568547			
913.043	0.568547	0.568547	0.612129			
913.611	0.612129	0.612129	0.637505			
914.223	0.637505	0.637505	0.602272			
914.861	0.602272	0.602272	0.543995			
915.463	0.543995	0.543995	0.532397			
916.007	0.532397	0.532397	0.588607			
916.54	0.588607	0.588607	0.658059			
917.128	0.658059	0.658059	0.642415			
917.786	0.642415	0.539774	0.561534			
918.326	0.561534	0.561534	0.617242			
918.887	0.617242	0.617242	0.638861			
919.505	0.638861	0.638861	0.58549			
920.144	0.58549	0.517617	0.528882			
920.661	0.528882	0.528882	0.609974			
921.19	0.609974	0.609974	0.673788			
921.8	0.673788	0.673788	0.617658			
922.474	0.617658	0.494486	0.522912			
922.968	0.522912	0.522912	0.630953			
923.491	0.630953	0.630953	0.698888			
924.122	0.698888	0.602153	0.621308			
924.724	0.621308	0.621308	0.579714			
925.346	0.579714	0.579714	0.524765			
925.925	0.524765	0.524765	0.522849			
926.45	0.522849	0.522849	0.585408			
926.973	0.585408	0.585408	0.648121			
927.558	0.648121	0.648121	0.618018			
928.207	0.618018	0.515132	0.537303			
928.722	0.537303	0.537303	0.609263			
929.259	0.609263	0.609263	0.646784			
929.868	0.646784	0.646784	0.584505			
930.515	0.584505	0.490586	0.510302			
931.006	0.510302	0.510302	0.612146			
931.516	0.612146	0.612146	0.686736			
932.128	0.686736	0.607274	0.620902			
932.735	0.620902	0.620902	0.563404			
933.356	0.563404	0.503161	0.512277			
933.859	0.512277	0.512277	0.594723			
934.372	0.594723	0.594723	0.663356			
934.966	0.663356	0.663356	0.609782			
935.63	0.609782	0.483739	0.513151			
936.113	0.513151	0.513151	0.619836			
936.627	0.619836	0.619836	0.684482			
937.246	0.684482	0.588409	0.607589			
937.835	0.607589	0.607589	0.570487			
938.442	0.570487	0.570487	0.519447			
939.013	0.519447	0.519447	0.51671			
939.532	0.51671	0.51671	0.574151			
940.049	0.574151	0.574151	0.63277			
940.623	0.63277	0.63277	0.607103			
941.256	0.607103	0.514066	0.533258			
941.77	0.533258	0.533258	0.596225			
942.303	0.596225	0.596225	0.629277			
942.9	0.629277	0.629277	0.576324			
943.529	0.576324	0.495927	0.511445			
944.025	0.511445	0.511445	0.598064			
944.536	0.598064	0.598064	0.661898			
945.134	0.661898	0.661898	0.599281			
945.796	0.599281	0.474002	0.503251			
946.27	0.503251	0.503251	0.618625			
946.773	0.618625	0.618625	0.69439			
947.392	0.69439	0.592944	0.613735			
947.985	0.613735	0.613735	0.567312			
948.599	0.567312	0.508051	0.51678			
949.107	0.51678	0.51678	0.58726			
949.624	0.58726	0.58726	0.643737			
950.211	0.643737	0.643737	0.598453			
950.855	0.598453	0.494298	0.517075			
951.349	0.517075	0.517075	0.606335			
951.866	0.606335	0.606335	0.662241			
952.472	0.662241	0.58921	0.601047			
953.061	0.601047	0.601047	0.562676			
953.663	0.562676	0.562676	0.519176			
954.225	0.519176	0.519176	0.524663			
954.744	0.524663	0.524663	0.5823			
955.269	0.5823	0.5823	0.630151			
955.851	0.630151	0.630151	0.596087			
956.481	0.596087	0.5117	0.528212			
956.993	0.528212	0.528212	0.596927			
957.521	0.596927	0.596927	0.640523			
958.118	0.640523	0.640523	0.588214			
958.759	0.588214	0.495521	0.514769			
959.254	0.514769	0.514769	0.606749			
959.769	0.606749	0.606749	0.671813			
960.376	0.671813	0.602594	0.612954			
960.978	0.612954	0.612954	0.56223			
961.591	0.56223	0.56223	0.5117			
962.154	0.5117	0.5117	0.523987			
962.665	0.523987	0.523987	0.597676			
963.189	0.597676	0.597676	0.653284			
963.787	0.653284	0.653284	0.603325			
964.44	0.603325	0.497152	0.520422			
964.937	0.520422	0.520422	0.616236			
965.458	0.616236	0.616236	0.67988			
966.074	0.67988	0.602968	0.615745			
966.677	0.615745	0.615745	0.57063			
967.293	0.57063	0.57063	0.521577			
967.863	0.521577	0.521577	0.529725			
968.385	0.529725	0.529725	0.597609			
968.915	0.597609	0.597609	0.653529			
969.512	0.653529	0.653529	0.612134			
970.166	0.612134	0.511717	0.533036			
970.678	0.533036	0.533036	0.617772			
971.211	0.617772	0.617772	0.672533			
971.828	0.672533	0.672533	0.606737			
972.501	0.606737	0.49051	0.516756			
972.991	0.516756	0.516756	0.63359			
973.508	0.63359	0.63359	0.718928			
974.142	0.718928	0.623792	0.641928			
974.766	0.641928	0.641928	0.5812			
975.408	0.5812	0.514151	0.525108			
975.922	0.525108	0.525108	0.616086			
976.447	0.616086	0.616086	0.694841			
977.063	0.694841	0.694841	0.638163			
977.758	0.638163	0.497787	0.530985			
978.256	0.530985	0.530985	0.649712			
978.787	0.649712	0.649712	0.72641			
979.436	0.72641	0.620734	0.642137			
980.057	0.642137	0.642137	0.596813			
980.699	0.596813	0.596813	0.538481			
981.296	0.538481	0.538481	0.539532			
981.834	0.539532	0.539532	0.611995			
982.374	0.611995	0.611995	0.685008			
982.986	0.685008	0.685008	0.651626			
983.671	0.651626	0.533974	0.560062			
984.205	0.560062	0.560062	0.64537			
984.765	0.64537	0.64537	0.694973			
985.41	0.694973	0.624848	0.634904			
986.035	0.634904	0.634904	0.602337			
986.67	0.602337	0.602337	0.565715			
987.272	0.565715	0.565715	0.572667			
987.838	0.572667	0.572667	0.625978			
988.411	0.625978	0.625978	0.670072			
989.037	0.670072	0.670072	0.640439			
989.707	0.640439	0.565512	0.578003			
990.272	0.578003	0.578003	0.639527			
990.85	0.639527	0.639527	0.684571			
991.49	0.684571	0.684571	0.644498			
992.174	0.644498	0.559812	0.575392			
992.734	0.575392	0.575392	0.653378			
993.31	0.653378	0.653378	0.712121			
993.963	0.712121	0.712121	0.659857			
994.675	0.659857	0.547652	0.57174			
995.223	0.57174	0.57174	0.675866			
995.795	0.675866	0.675866	0.75218			
996.47	0.75218	0.674734	0.686115			
997.145	0.686115	0.686115	0.625679			
997.831	0.625679	0.625679	0.567571			
998.457	0.567571	0.567571	0.585511			
999.025	0.585511	0.585511	0.678444			
999.61	0.678444	0.678444	0.751638			
1000.29	0.751638	0.751638	0.68948			
1001.04	0.68948	0.551685	0.583176			
1001.59	0.583176	0.583176	0.709795			
1002.17	0.709795	0.709795	0.803085			
1002.88	0.803085	0.70061	0.719337			
1003.59	0.719337	0.719337	0.652022			
1004.3	0.652022	0.580426	0.591429			
1004.89	0.591429	0.591429	0.69442			
1005.48	0.69442	0.69442	0.791598			
1006.17	0.791598	0.791598	0.734355			
1006.96	0.734355	0.56873	0.607984			
1007.53	0.607984	0.607984	0.742723			
1008.14	0.742723	0.742723	0.833337			
1008.88	0.833337	0.715558	0.738694			
1009.6	0.738694	0.738694	0.682865			
1010.34	0.682865	0.682865	0.616078			
1011.02	0.616078	0.616078	0.623277			
1011.64	0.623277	0.623277	0.716114			
1012.26	0.716114	0.716114	0.806817			
1012.97	0.806817	0.806817	0.761749			
1013.78	0.761749	0.613725	0.647234			
1014.4	0.647234	0.647234	0.761856			
1015.04	0.761856	0.761856	0.836562			
1015.8	0.836562	0.745621	0.759764			
1016.55	0.759764	0.759764	0.708834			
1017.31	0.708834	0.708834	0.656113			
1018.02	0.656113	0.656113	0.671871			
1018.67	0.671871	0.414877	0.44678			
1019.09	0.44678	0.44678	0.595386			
1019.54	0.595386	0.129928	0.649641			
1019.67	0.649641	0.193622	0.190191			
1019.86	0.190191	0.190191	0.398234			
1020.05	0.398234	0.398234	0.457968			
1020.45	0.457968	0.457968	0.688627			
1020.91	0.688627	0.688627	0.972592			
1021.59	0.972592	0.972592	0.932457			
1022.57	0.932457	0.599799	0.683968			
1023.17	0.683968	0.683968	0.862997			
1023.85	0.862997	0.862997	0.922733			
1024.71	0.922733	0.742343	0.783905			
1025.46	0.783905	0.783905	0.800136			
1026.24	0.800136	0.800136	0.772274			
1027.04	0.772274	0.772274	0.738742			
1027.81	0.738742	0.738742	0.749445			
1028.55	0.749445	0.749445	0.808742			
1029.3	0.808742	0.808742	0.860382			
1030.11	0.860382	0.860382	0.837844			
1030.97	0.837844	0.837844	0.765572			
1031.81	0.765572	0.765572	0.737329			
1032.57	0.737329	0.737329	0.803141			
1033.31	0.803141	0.803141	0.916217			
1034.11	0.916217	0.444638	1.03555			
1034.56	1.03555	0.12961	0.648048			
1034.69	0.648048	0.307562	0.28042			
1035	0.28042	0.28042	0.768138			
1035.28	0.768138	0.768138	0.879323			
1036.04	0.879323	0.879323	0.961846			
1036.92	0.961846	0.961846	0.895688			
1037.89	0.895688	0.758193	0.785914			
1038.64	0.785914	0.785914	0.914495			
1039.43	0.914495	0.914495	1.00553			
1040.34	1.00553	1.00553	0.925851			
1041.35	0.925851	0.772719	0.804788			
1042.12	0.804788	0.804788	0.951873			
1042.93	0.951873	0.951873	1.05177			
1043.88	1.05177	1.05177	0.959107			
1044.93	0.959107	0.792176	0.827925			
1045.72	0.827925	0.827925	0.990749			
1046.55	0.990749	0.990749	1.09585			
1047.54	1.09585	1.09585	0.993537			
1048.64	0.993537	0.821057	0.857896			
1049.46	0.857896	0.857896	1.02885			
1050.32	1.02885	1.02885	1.13408			
1051.35	1.13408	1.13408	1.03015			
1052.48	1.03015	0.864553	0.898595			
1053.34	0.898595	0.898595	1.06496			
1054.24	1.06496	1.06496	1.16416			
1055.31	1.16416	1.16416	1.06996			
1056.47	1.06996	0.92687	0.953071			
1057.4	0.953071	0.953071	1.09866			
1058.35	1.09866	1.09866	1.18683			
1059.45	1.18683	1.18683	1.11516			
1060.64	1.11516	1.11516	1.00889			
1061.75	1.00889	1.00889	1.01924			
1062.76	1.01924	1.01924	1.14765			
1063.78	1.14765	1.14765	1.23569			
1064.93	1.23569	1.23569	1.18927			
1066.16	1.18927	1.18927	1.10815			
1067.35	1.10815	1.10815	1.11883			
1068.46	1.11883	1.11883	1.21944			
1069.58	1.21944	1.21944	1.28685			
1070.8	1.28685	1.28685	1.26233			
1072.09	1.26233	1.26233	1.22033			
1073.35	1.22033	1.22033	1.24155			
1074.57	1.24155	1.24155	1.3111			
1075.81	1.3111	1.3111	1.35258			
1077.12	1.35258	1.35258	1.3456			
1078.47	1.3456	1.13775	1.177			
1079.61	1.177	1.177	1.23826			
1080.79	1.23826	1.23826	1.24953			
1082.03	1.24953	1.24953	1.1936			
1083.28	1.1936	1.1936	1.14317			
1084.47	1.14317	1.14317	1.16875			
1085.61	1.16875	1.16875	1.25678			
1086.78	1.25678	1.25678	1.3086			
1088.04	1.3086	1.3086	1.25078			
1089.35	1.25078	1.25078	1.15522			
1090.6	1.15522	1.15522	1.14512			
1091.75	1.14512	1.14512	1.25051			
1092.9	1.25051	0.340215	1.58842			
1093.24	1.58842	0.528304	1.8696			
1093.77	1.8696	0.181413	0.907067			
1093.95	0.907067	0.0397844	0.198922			
1093.99	0.198922	0.0439431	0.0401892			
1094.03	0.0401892	0.0401892	0.200946			
1094.07	0.200946	0.200946	1.00473			
1094.27	1.00473	0.353081	1.53248			
1094.63	1.53248	0.280993	1.40497			
1094.91	1.40497	0.0662887	0.331444			
1094.97	0.331444	0.0222936	0.111468			
1095	0.111468	0.0478014	0.0432755			
1095.04	0.0432755	0.0432755	0.216377			
1095.09	0.216377	0.216377	1.08189			
1095.3	1.08189	1.08189	1.50166			
1096.39	1.50166	1.50166	1.79613			
1097.89	1.79613	1.79613	1.84146			
1099.68	1.84146	1.84146	1.81622			
1101.52	1.81622	1.09145	1.26371			
1102.62	1.26371	1.26371	1.49285			
1103.88	1.49285	1.49285	1.46315			
1105.37	1.46315	1.15748	1.22498			
1106.53	1.22498	1.22498	1.3776			
1107.76	1.3776	1.3776	1.43023			
1109.13	1.43023	1.43023	1.28995			
1110.56	1.28995	1.129	1.15512			
1111.69	1.15512	1.15512	1.35896			
1112.85	1.35896	1.35896	1.52304			
1114.21	1.52304	1.52304	1.39172			
1115.73	1.39172	1.10228	1.16584			
1116.83	1.16584	1.16584	1.41124			
1118	1.41124	1.41124	1.56328			
1119.41	1.56328	1.35523	1.39362			
1120.76	1.39362	1.39362	1.30112			
1122.16	1.30112	1.30112	1.18884			
1123.46	1.18884	1.18884	1.19435			
1124.65	1.19435	1.19435	1.32942			
1125.84	1.32942	1.32942	1.44683			
1127.17	1.44683	1.44683	1.37086			
1128.62	1.37086	1.17222	1.20999			
1129.79	1.20999	1.20999	1.36019			
1131	1.36019	1.36019	1.44676			
1132.36	1.44676	1.44676	1.32661			
1133.81	1.32661	1.1324	1.16944			
1134.94	1.16944	1.16944	1.36338			
1136.11	1.36338	1.36338	1.49496			
1137.47	1.49496	1.49496	1.34772			
1138.97	1.34772	1.07945	1.13876			
1140.05	1.13876	1.13876	1.38864			
1141.19	1.38864	1.38864	1.54776			
1142.57	1.54776	1.32927	1.3722			
1143.9	1.3722	1.3722	1.27307			
1145.28	1.27307	1.27307	1.14714			
1146.55	1.14714	1.14714	1.14404			
1147.7	1.14404	1.14404	1.28269			
1148.84	1.28269	1.28269	1.41282			
1150.12	1.41282	1.41282	1.33765			
1151.54	1.33765	1.11852	1.16378			
1152.65	1.16378	1.16378	1.32078			
1153.82	1.32078	1.32078	1.4014			
1155.14	1.4014	1.4014	1.2657			
1156.54	1.2657	1.06541	1.10541			
1157.61	1.10541	1.10541	1.31708			
1158.71	1.31708	1.31708	1.46482			
1160.03	1.46482	1.30033	1.32675			
1161.33	1.32675	1.32675	1.21585			
1162.65	1.21585	1.21585	1.1021			
1163.87	1.1021	1.1021	1.12331			
