RunId	Time	_sPO4W_	_sO2W_	_sDDiatW_	_sDZoo_	_sDFiAd_	_sDVeg_	_sDBent_	_oPTotW_	_oChla_	_aSecchi_	_aDError_	_aNError_	_aPError_	-1
0	410	0.172807	13.555	0.478775	0.104525	1.84057	0.200675	2.08783	0.264913	23.7683	0.814663	7.27596e-012	8.52651e-014	3.55271e-015	-1
0	411	0.172968	13.5722	0.519203	0.105068	1.84052	0.200954	2.09115	0.264791	23.9721	0.81253	1.45519e-011	8.52651e-014	0	-1
0	412	0.173111	13.5938	0.568581	0.10579	1.84048	0.201271	2.09481	0.264656	24.237	0.809628	7.27596e-012	8.52651e-014	3.55271e-015	-1
0	413	0.173221	13.6201	0.627384	0.106718	1.84046	0.201618	2.09872	0.264509	24.5756	0.805803	7.27596e-012	1.13687e-013	7.10543e-015	-1
0	414	0.173292	13.6733	0.742198	0.10869	1.84049	0.202219	2.10526	0.264248	25.3058	0.79738	7.27596e-012	1.13687e-013	3.55271e-015	-1
0	415	0.17326	13.7088	0.81686	0.110063	1.84054	0.202566	2.10893	0.264098	25.7999	0.791661	7.27596e-012	1.13687e-013	3.55271e-015	-1
0	416	0.173163	13.7517	0.905204	0.111761	1.84063	0.202938	2.11283	0.263929	26.4116	0.784632	7.27596e-012	1.13687e-013	7.10543e-015	-1
0	417	0.172843	13.8351	1.07355	0.115185	1.84084	0.203556	2.11924	0.263623	27.6634	0.770554	7.27596e-012	1.13687e-013	7.10543e-015	-1
0	418	0.17256	13.8908	1.18395	0.117548	1.841	0.20391	2.1229	0.263437	28.4979	0.761446	7.27596e-012	1.13687e-013	1.06581e-014	-1
0	419	0.172166	13.9575	1.31506	0.120465	1.84122	0.204287	2.12683	0.26322	29.5237	0.750573	7.27596e-012	8.52651e-014	7.10543e-015	-1
0	420	0.171323	14.0806	1.55436	0.126084	1.84164	0.204878	2.13308	0.262824	31.5152	0.73047	7.27596e-012	1.13687e-013	1.06581e-014	-1
0	421	0.170697	14.1624	1.71271	0.130012	1.84194	0.205214	2.13674	0.262572	32.8365	0.717831	7.27596e-012	1.13687e-013	1.06581e-014	-1
0	422	0.169902	14.2591	1.89978	0.13487	1.84231	0.205565	2.14069	0.262271	34.4453	0.703139	0	1.13687e-013	1.06581e-014	-1
0	423	0.169218	14.3377	2.05191	0.139003	1.84261	0.205819	2.14365	0.262011	35.8509	0.690884	7.27596e-012	8.52651e-014	1.06581e-014	-1
0	424	0.167372	14.5347	2.43565	0.1502	1.84342	0.20636	2.15037	0.261376	39.3094	0.662797	0	1.13687e-013	1.42109e-014	-1
0	425	0.16623	14.6482	2.65915	0.157275	1.8439	0.206621	2.15391	0.260987	41.411	0.647	7.27596e-012	8.52651e-014	1.06581e-014	-1
0	426	0.164947	14.77	2.90114	0.165446	1.84445	0.206866	2.1575	0.260557	43.7134	0.630659	0	8.52651e-014	1.06581e-014	-1
0	427	0.16364	14.8886	3.1396	0.174064	1.845	0.207074	2.16084	0.260113	46.0445	0.615037	7.27596e-012	8.52651e-014	1.42109e-014	-1
0	428	0.160929	15.1195	3.61288	0.193069	1.84614	0.207405	2.16702	0.259187	50.7436	0.585994	0	5.68434e-014	1.42109e-014	-1
0	429	0.159272	15.2521	3.89061	0.205577	1.84685	0.207556	2.17042	0.258619	53.5045	0.570256	0	8.52651e-014	1.42109e-014	-1
0	430	0.157392	15.3956	4.19667	0.22072	1.84766	0.207688	2.17404	0.257959	56.5926	0.553656	0	5.68434e-014	1.06581e-014	-1
0	431	0.15399	15.6377	4.72786	0.25107	1.84918	0.207845	2.18006	0.256694	62.1314	0.526172	0	2.84217e-014	1.42109e-014	-1
0	432	0.15196	15.7724	5.03197	0.271277	1.85011	0.207897	2.18341	0.255925	65.2628	0.511752	0	5.68434e-014	1.77636e-014	-1
0	433	0.149704	15.9137	5.3589	0.295862	1.85118	0.207922	2.18697	0.255035	68.6675	0.496858	-7.27596e-012	2.84217e-014	1.77636e-014	-1
0	434	0.147798	16.0264	5.62608	0.318632	1.85211	0.207921	2.18987	0.254224	71.5666	0.484744	0	2.84217e-014	1.42109e-014	-1
0	435	0.143538	16.2511	6.18827	0.377617	1.85433	0.207852	2.19608	0.252354	77.492	0.461304	0	2.84217e-014	1.77636e-014	-1
0	436	0.14105	16.365	6.49314	0.418456	1.85573	0.207772	2.19959	0.251171	80.7184	0.449115	-7.27596e-012	0	2.13163e-014	-1
0	437	0.139077	16.4461	6.72144	0.455004	1.8569	0.20769	2.20235	0.250133	83.2404	0.439772	-7.27596e-012	0	2.13163e-014	-1
0	438	0.137052	16.5206	6.94198	0.497059	1.85818	0.207588	2.20515	0.249042	85.589	0.431136	-7.27596e-012	-2.84217e-014	2.13163e-014	-1
0	439	0.13474	16.5941	7.17428	0.55175	1.85974	0.20745	2.20834	0.247728	88.03	0.422112	-1.45519e-011	0	1.77636e-014	-1
0	440	0.132242	16.6589	7.39825	0.620793	1.86157	0.207275	2.21179	0.246178	90.3909	0.413125	-7.27596e-012	2.84217e-014	2.13163e-014	-1
0	441	0.128597	16.7216	7.66085	0.746454	1.86462	0.206967	2.21692	0.243534	93.2022	0.40123	-1.45519e-011	2.84217e-014	1.77636e-014	-1
0	442	0.126504	16.737	7.76596	0.837282	1.86664	0.206758	2.21996	0.241854	94.2476	0.395535	-1.45519e-011	2.84217e-014	1.42109e-014	-1
0	443	0.124524	16.7336	7.82266	0.941387	1.86881	0.206532	2.22296	0.240022	94.7757	0.390718	-1.45519e-011	2.84217e-014	1.06581e-014	-1
0	444	0.12289	16.7131	7.82637	1.04617	1.87089	0.206321	2.22557	0.238265	94.7161	0.387301	-7.27596e-012	2.84217e-014	1.06581e-014	-1
0	445	0.121403	16.6748	7.78067	1.16348	1.8731	0.206102	2.22812	0.236437	94.0977	0.384872	-7.27596e-012	2.84217e-014	7.10543e-015	-1
0	446	0.120045	16.6142	7.67519	1.29967	1.87556	0.205867	2.2307	0.234445	92.8107	0.383418	-1.45519e-011	0	1.42109e-014	-1
0	447	0.118272	16.4537	7.34012	1.56923	1.88024	0.20546	2.23491	0.230746	88.8176	0.383782	0	2.84217e-014	1.06581e-014	-1
0	448	0.117706	16.3405	7.0879	1.72401	1.88287	0.205255	2.23694	0.22879	85.889	0.385545	0	2.84217e-014	1.06581e-014	-1
0	449	0.117421	16.208	6.78875	1.8841	1.8856	0.205063	2.2388	0.22685	82.4225	0.388417	0	2.84217e-014	7.10543e-015	-1
0	450	0.117425	16.0615	6.45936	2.04178	1.88834	0.204892	2.24045	0.225016	78.6082	0.392259	0	5.68434e-014	7.10543e-015	-1
0	451	0.117706	15.8998	6.10095	2.19781	1.89115	0.204741	2.24193	0.223287	74.4852	0.397049	0	2.84217e-014	7.10543e-015	-1
0	452	0.118297	15.7139	5.69924	2.35796	1.89419	0.204605	2.24329	0.221607	69.9124	0.403042	7.27596e-012	2.84217e-014	7.10543e-015	-1
0	453	0.119257	15.4993	5.25108	2.52157	1.89754	0.204488	2.24454	0.219985	64.8394	0.41049	7.27596e-012	5.68434e-014	7.10543e-015	-1
0	454	0.122124	15.0358	4.34439	2.81089	1.90457	0.204355	2.24636	0.217377	54.5177	0.428385	0	5.68434e-014	7.10543e-015	-1
0	455	0.123877	14.8078	3.92964	2.92545	1.90805	0.204344	2.2469	0.216489	49.7965	0.437977	7.27596e-012	5.68434e-014	1.06581e-014	-1
0	456	0.125927	14.5705	3.52027	3.02696	1.91177	0.204368	2.24724	0.215826	45.1839	0.448397	0	2.84217e-014	7.10543e-015	-1
0	457	0.128382	14.3163	3.10708	3.11648	1.91594	0.204439	2.24734	0.215391	40.5537	0.460123	7.27596e-012	2.84217e-014	1.42109e-014	-1
0	458	0.131149	14.0595	2.71663	3.18708	1.92041	0.204563	2.24714	0.215238	36.1519	0.472758	7.27596e-012	2.84217e-014	1.42109e-014	-1
0	459	0.133975	13.8226	2.38129	3.23445	1.92485	0.20473	2.24666	0.215362	32.3286	0.485267	0	0	1.42109e-014	-1
0	460	0.136762	13.6096	2.10047	3.26233	1.92918	0.204932	2.24592	0.215703	29.1142	0.497246	0	0	1.06581e-014	-1
0	461	0.139681	13.405	1.84955	3.27575	1.93369	0.205179	2.2449	0.216241	26.2595	0.509375	0	2.84217e-014	1.42109e-014	-1
0	462	0.142953	13.1947	1.61113	3.27562	1.93878	0.205501	2.24346	0.217013	23.5565	0.522597	0	0	1.06581e-014	-1
0	463	0.146533	12.9846	1.3927	3.26114	1.94442	0.205904	2.24151	0.218031	21.0543	0.536901	0	-2.84217e-014	1.77636e-014	-1
0	464	0.15005	12.7955	1.21302	3.23562	1.95007	0.206353	2.23922	0.219187	18.952	0.55105	-7.27596e-012	-2.84217e-014	1.42109e-014	-1
0	465	0.156371	12.4921	0.957691	3.16951	1.96058	0.207295	2.23413	0.221555	15.9126	0.576686	-7.27596e-012	0	1.42109e-014	-1
0	466	0.159772	12.3452	0.848391	3.12624	1.96646	0.207877	2.23084	0.222921	14.6167	0.590378	-1.45519e-011	0	1.42109e-014	-1
0	467	0.163631	12.1904	0.74299	3.0726	1.97335	0.208603	2.2266	0.224543	13.353	0.606067	-1.45519e-011	0	1.06581e-014	-1
0	468	0.166974	12.0653	0.665004	3.02319	1.97952	0.209293	2.22248	0.22606	12.3718	0.620369	-7.27596e-012	-2.84217e-014	1.42109e-014	-1
0	469	0.170408	11.9447	0.595682	2.97033	1.98608	0.21007	2.21777	0.227638	11.5075	0.634995	0	-2.84217e-014	1.06581e-014	-1
0	470	0.173981	11.8267	0.533346	2.91366	1.99314	0.211015	2.21235	0.22933	10.7187	0.650496	-7.27596e-012	-2.84217e-014	7.10543e-015	-1
0	471	0.177544	11.716	0.479618	2.8559	2.00043	0.212192	2.20637	0.231077	10.0233	0.666363	-7.27596e-012	-2.84217e-014	7.10543e-015	-1
0	472	0.180905	11.6173	0.435492	2.80056	2.00756	0.213608	2.20017	0.232783	9.43842	0.681755	0	-2.84217e-014	7.10543e-015	-1
0	473	0.184084	11.5286	0.398813	2.74763	2.01454	0.215305	2.19378	0.234436	8.94443	0.696593	0	-5.68434e-014	1.06581e-014	-1
0	474	0.187298	11.4431	0.366075	2.69365	2.02182	0.217457	2.18678	0.236133	8.4997	0.711743	0	-5.68434e-014	1.06581e-014	-1
0	475	0.19072	11.3562	0.335396	2.63567	2.02985	0.220327	2.17867	0.237973	8.07752	0.728071	0	-5.68434e-014	1.06581e-014	-1
0	476	0.194242	11.271	0.307776	2.57548	2.03841	0.224004	2.16959	0.239921	7.68773	0.745238	0	-8.52651e-014	1.06581e-014	-1
0	477	0.197543	11.1945	0.285085	2.51852	2.04672	0.228209	2.16036	0.241815	7.35685	0.761773	0	-8.52651e-014	1.06581e-014	-1
0	478	0.200517	11.1282	0.267006	2.46668	2.05445	0.232694	2.15141	0.24357	7.08659	0.776933	0	-8.52651e-014	1.06581e-014	-1
0	479	0.20341	11.0659	0.251364	2.41566	2.06219	0.237737	2.1421	0.245298	6.8505	0.791666	0	-5.68434e-014	1.06581e-014	-1
0	480	0.20655	11.0006	0.236376	2.35949	2.07085	0.244014	2.13128	0.24719	6.62201	0.807554	0	-8.52651e-014	7.10543e-015	-1
0	481	0.209963	10.932	0.222246	2.29725	2.08058	0.251818	2.11862	0.249299	6.40039	0.82489	0	-5.68434e-014	1.06581e-014	-1
0	482	0.212799	10.8769	0.212121	2.24443	2.08891	0.259079	2.10735	0.251158	6.23101	0.839789	7.27596e-012	-5.68434e-014	7.10543e-015	-1
0	483	0.215664	10.8228	0.203314	2.18981	2.09757	0.267114	2.09521	0.253032	6.08287	0.854379	7.27596e-012	-5.68434e-014	7.10543e-015	-1
0	484	0.218711	10.7669	0.195488	2.13007	2.10705	0.27638	2.08143	0.255063	5.94619	0.869635	0	-5.68434e-014	3.55271e-015	-1
0	485	0.221935	10.7096	0.188954	2.0642	2.09051	0.286993	2.06599	0.257378	5.8192	0.886229	7.27596e-012	-5.68434e-014	7.10543e-015	-1
0	486	0.225423	10.65	0.184087	1.98736	2.08119	0.299546	2.04891	0.259837	5.71743	0.902915	1.45519e-011	-5.68434e-014	7.10543e-015	-1
0	487	0.227481	10.616	0.182439	1.93997	2.0882	0.307555	2.03819	0.26137	5.67235	0.912602	1.45519e-011	-5.68434e-014	3.55271e-015	-1
0	488	0.232613	10.5363	0.183046	1.81407	2.10644	0.329854	2.00881	0.265012	5.62405	0.933043	7.27596e-012	-5.68434e-014	3.55271e-015	-1
0	489	0.232613	10.5363	0.183046	1.81407	2.10644	0.329854	2.00881	0.265012	5.62405	0.933043	7.27596e-012	-5.68434e-014	3.55271e-015	-1
0	490	0.234696	10.5064	0.185561	1.7591	2.11418	0.340033	1.99566	0.266977	5.63492	0.942316	7.27596e-012	-5.68434e-014	3.55271e-015	-1
0	491	0.237291	10.4713	0.190809	1.68662	2.12415	0.353839	1.97807	0.269094	5.67657	0.950742	7.27596e-012	-5.68434e-014	7.10543e-015	-1
0	492	0.240386	10.4338	0.201394	1.59295	2.1366	0.372295	1.95505	0.271767	5.78174	0.958732	1.45519e-011	-8.52651e-014	3.55271e-015	-1
0	493	0.242171	10.4152	0.210603	1.5344	2.14411	0.384177	1.94052	0.273575	5.89301	0.962206	7.27596e-012	-8.52651e-014	0	-1
0	494	0.24407	10.399	0.224103	1.4674	2.15245	0.398102	1.92376	0.275431	6.04824	0.963918	1.45519e-011	-5.68434e-014	0	-1
0	495	0.2463	10.3872	0.247404	1.38063	2.16286	0.416693	1.90185	0.277754	6.31522	0.96304	1.45519e-011	-2.84217e-014	0	-1
0	496	0.247987	10.3868	0.273912	1.30678	2.17139	0.433067	1.88295	0.279797	6.63505	0.959065	1.45519e-011	-2.84217e-014	3.55271e-015	-1
0	497	0.249564	10.3985	0.311421	1.22784	2.1802	0.451235	1.86237	0.28189	7.07134	0.951371	1.45519e-011	-2.84217e-014	0	-1
0	498	0.249564	10.3985	0.311421	1.22784	2.1802	0.451235	1.86237	0.28189	7.07134	0.951371	1.45519e-011	-2.84217e-014	0	-1
0	499	0.250869	10.4258	0.361391	1.14991	2.18866	0.470011	1.84149	0.283965	7.64921	0.93951	7.27596e-012	-2.84217e-014	3.55271e-015	-1
0	500	0.251787	10.4678	0.421408	1.0806	2.19604	0.487628	1.82219	0.285842	8.34225	0.9245	1.45519e-011	-5.68434e-014	3.55271e-015	-1
0	501	0.252364	10.5242	0.492277	1.01942	2.2025	0.504146	1.80428	0.287523	9.15117	0.906993	2.18279e-011	-5.68434e-014	3.55271e-015	-1
0	502	0.252654	10.6043	0.585914	0.959646	2.20884	0.521502	1.78559	0.289186	10.1925	0.885219	2.91038e-011	-5.68434e-014	3.55271e-015	-1
0	503	0.252547	10.7272	0.723254	0.89789	2.21558	0.541301	1.7643	0.290971	11.6874	0.855968	2.18279e-011	-5.68434e-014	0	-1
0	504	0.25185	10.9021	0.914986	0.840975	2.22218	0.562304	1.74156	0.292764	13.7766	0.819015	2.18279e-011	-2.84217e-014	0	-1
0	505	0.250854	11.0711	1.10017	0.804629	2.22683	0.578185	1.72409	0.29409	15.9001	0.785528	2.91038e-011	-5.68434e-014	-3.55271e-015	-1
0	506	0.249358	11.2792	1.33067	0.774425	2.23126	0.594289	1.70596	0.295289	18.4692	0.749484	2.91038e-011	-5.68434e-014	-3.55271e-015	-1
0	507	0.247325	11.5202	1.60421	0.751714	2.23538	0.610289	1.68734	0.296377	21.5832	0.710914	2.18279e-011	-5.68434e-014	-3.55271e-015	-1
0	508	0.24449	11.8096	1.94528	0.736252	2.23943	0.62729	1.66663	0.297386	25.529	0.668259	2.18279e-011	-2.84217e-014	-3.55271e-015	-1
0	509	0.241108	12.1035	2.31057	0.730486	2.24291	0.643357	1.64591	0.298188	29.9588	0.626625	2.18279e-011	0	-3.55271e-015	-1
0	510	0.23738	12.3703	2.66801	0.733063	2.24574	0.658112	1.62562	0.298756	34.5049	0.588978	2.91038e-011	-5.68434e-014	-7.10543e-015	-1
0	511	0.233469	12.583	2.98917	0.74174	2.24792	0.671708	1.60567	0.29911	38.849	0.55642	2.91038e-011	-2.84217e-014	-3.55271e-015	-1
0	512	0.229814	12.707	3.22754	0.752948	2.24938	0.683546	1.58724	0.299284	42.4374	0.530994	2.91038e-011	-5.68434e-014	-7.10543e-015	-1
0	513	0.226607	12.7356	3.36882	0.763417	2.25021	0.693866	1.57042	0.299353	45.0215	0.512471	3.63798e-011	-5.68434e-014	-7.10543e-015	-1
0	514	0.223696	12.6675	3.41619	0.771191	2.25053	0.70381	1.5537	0.299388	46.6692	0.498987	2.91038e-011	-2.84217e-014	-7.10543e-015	-1
0	515	0.221159	12.5025	3.36497	0.773114	2.25031	0.713669	1.53689	0.29946	47.3452	0.490004	2.91038e-011	0	-3.55271e-015	-1
0	516	0.219102	12.2781	3.24146	0.76653	2.24955	0.723139	1.52076	0.299634	47.2382	0.484799	2.18279e-011	0	-7.10543e-015	-1
0	517	0.217256	12.0221	3.07599	0.749231	2.24818	0.733026	1.50415	0.299976	46.7515	0.481507	2.91038e-011	-2.84217e-014	-1.06581e-014	-1
0	518	0.215243	11.7469	2.88592	0.715967	2.24581	0.744616	1.48507	0.300612	46.2565	0.478392	2.18279e-011	-2.84217e-014	-1.06581e-014	-1
0	519	0.213564	11.5632	2.75742	0.68086	2.2433	0.753982	1.46996	0.301353	46.1767	0.47529	2.18279e-011	-2.84217e-014	-1.06581e-014	-1
0	520	0.211604	11.4093	2.65276	0.63822	2.24006	0.763932	1.45413	0.302291	46.5229	0.471257	2.18279e-011	-2.84217e-014	-1.06581e-014	-1
0	521	0.209316	11.292	2.57968	0.591705	2.23611	0.774138	1.43804	0.303432	47.3732	0.466025	2.18279e-011	0	-1.06581e-014	-1
0	522	0.206867	11.2152	2.54061	0.548482	2.23184	0.783612	1.42313	0.304651	48.6387	0.46008	2.18279e-011	0	-7.10543e-015	-1
0	523	0.204396	11.1695	2.52687	0.511928	2.22758	0.791959	1.40992	0.305839	50.1441	0.453979	2.91038e-011	0	-7.10543e-015	-1
0	524	0.201755	11.143	2.52985	0.479738	2.22312	0.799819	1.39735	0.307033	51.8817	0.447591	2.18279e-011	0	-3.55271e-015	-1
0	525	0.198599	11.1302	2.54791	0.448915	2.21791	0.808064	1.38393	0.308347	54.0332	0.440271	2.91038e-011	2.84217e-014	-7.10543e-015	-1
0	526	0.194773	11.1315	2.58177	0.420121	2.21178	0.816739	1.36944	0.309812	56.711	0.431777	2.91038e-011	2.84217e-014	-3.55271e-015	-1
0	527	0.191281	11.1423	2.61865	0.399959	2.20634	0.823647	1.35752	0.31108	59.2736	0.424122	2.91038e-011	2.84217e-014	-7.10543e-015	-1
0	528	0.187431	11.1602	2.66227	0.38271	2.20051	0.830355	1.3455	0.312329	62.0296	0.416299	2.91038e-011	0	-7.10543e-015	-1
0	529	0.183016	11.185	2.71333	0.367666	2.19399	0.837076	1.3329	0.313627	65.1561	0.407851	2.91038e-011	2.84217e-014	-3.55271e-015	-1
0	530	0.178217	11.2144	2.768	0.355476	2.18709	0.843397	1.32034	0.314907	68.5376	0.399153	3.63798e-011	2.84217e-014	-7.10543e-015	-1
0	531	0.173505	11.2438	2.81966	0.346554	2.18046	0.848763	1.30897	0.316055	71.8545	0.39101	4.36557e-011	5.68434e-014	-3.55271e-015	-1
0	532	0.164319	11.2992	2.91272	0.335019	2.1679	0.857245	1.28895	0.317984	78.1631	0.376445	2.91038e-011	5.68434e-014	-7.10543e-015	-1
0	533	0.158908	11.3294	2.96245	0.330682	2.16067	0.861214	1.27825	0.318944	81.7286	0.368688	3.63798e-011	8.52651e-014	-7.10543e-015	-1
0	534	0.152811	11.3606	3.01406	0.327257	2.15264	0.864909	1.26699	0.319912	85.6856	0.360441	3.63798e-011	8.52651e-014	0	-1
0	535	0.14775	11.3843	3.05351	0.325286	2.14606	0.867418	1.2582	0.320659	89.0474	0.353712	3.63798e-011	5.68434e-014	-7.10543e-015	-1
0	536	0.142382	11.4071	3.09221	0.323838	2.13914	0.869579	1.24937	0.321348	92.4426	0.347157	2.91038e-011	5.68434e-014	-3.55271e-015	-1
0	537	0.136174	11.4305	3.13323	0.322779	2.1312	0.871495	1.23972	0.32205	96.2671	0.340046	3.63798e-011	5.68434e-014	0	-1
0	538	0.129414	11.4523	3.17371	0.322171	2.12261	0.872931	1.22982	0.322723	100.389	0.332686	2.91038e-011	8.52651e-014	3.55271e-015	-1
0	539	0.124095	11.4669	3.20276	0.321978	2.11589	0.873622	1.22243	0.323209	103.725	0.326946	2.91038e-011	5.68434e-014	3.55271e-015	-1
0	540	0.118506	11.4799	3.23082	0.321967	2.10885	0.873961	1.21501	0.323641	107.046	0.321415	2.91038e-011	5.68434e-014	3.55271e-015	-1
0	541	0.111836	11.4921	3.26129	0.322131	2.10046	0.873879	1.20659	0.324081	110.895	0.31522	2.18279e-011	5.68434e-014	3.55271e-015	-1
0	542	0.105158	11.5008	3.28877	0.322418	2.09206	0.873298	1.19858	0.32446	114.768	0.30921	2.91038e-011	8.52651e-014	3.55271e-015	-1
0	543	0.0983087	11.5058	3.31407	0.32278	2.08344	0.872213	1.19076	0.324778	118.668	0.303371	2.18279e-011	8.52651e-014	0	-1
0	544	0.0919599	11.5067	3.33513	0.323135	2.07543	0.870787	1.18386	0.325018	122.276	0.298151	2.91038e-011	8.52651e-014	0	-1
0	545	0.0861282	11.5037	3.35257	0.323454	2.06805	0.869134	1.17778	0.32519	125.55	0.293558	2.91038e-011	8.52651e-014	0	-1
0	546	0.0801537	11.4959	3.36869	0.323754	2.06045	0.867111	1.17179	0.325319	128.815	0.289107	2.91038e-011	8.52651e-014	0	-1
0	547	0.0734105	11.4794	3.38486	0.324046	2.05181	0.864437	1.16531	0.325412	132.409	0.284352	3.63798e-011	5.68434e-014	0	-1
0	548	0.0661413	11.4482	3.40006	0.324289	2.0424	0.861096	1.15862	0.325455	136.247	0.279433	2.91038e-011	5.68434e-014	0	-1
0	549	0.0544748	11.3568	3.41995	0.324491	2.02702	0.854732	1.14847	0.325401	142.421	0.271842	3.63798e-011	5.68434e-014	0	-1
0	550	0.0495737	11.305	3.42676	0.324501	2.02041	0.851677	1.14439	0.325333	144.989	0.268795	3.63798e-011	5.68434e-014	0	-1
0	551	0.0450682	11.2552	3.43224	0.32447	2.01423	0.848657	1.14072	0.325248	147.291	0.266115	3.63798e-011	5.68434e-014	0	-1
0	552	0.0363253	11.1625	3.44089	0.324297	2.00186	0.842167	1.1338	0.325017	151.652	0.261164	3.63798e-011	5.68434e-014	3.55271e-015	-1
0	553	0.0320146	11.1204	3.44421	0.324157	1.99554	0.838627	1.13046	0.32487	153.759	0.258829	2.18279e-011	5.68434e-014	3.55271e-015	-1
0	554	0.0275181	11.0787	3.447	0.323972	1.98872	0.834658	1.12702	0.32469	155.931	0.256459	2.91038e-011	2.84217e-014	3.55271e-015	-1
0	555	0.0227516	11.0363	3.44923	0.323734	1.98119	0.830093	1.12339	0.324467	158.219	0.254002	2.91038e-011	0	7.10543e-015	-1
0	556	0.012565	10.9457	3.45117	0.323056	1.96327	0.818511	1.11545	0.323843	163.218	0.248766	2.91038e-011	0	3.55271e-015	-1
0	557	0.012565	10.9457	3.45117	0.323056	1.96327	0.818511	1.11545	0.323843	163.218	0.248766	2.91038e-011	0	3.55271e-015	-1
0	558	0.00672475	10.8828	3.44974	0.322475	1.94954	0.809016	1.11003	0.323275	166.797	0.245127	2.91038e-011	2.84217e-014	-3.55271e-015	-1
0	559	0.00532624	10.8609	3.44863	0.32226	1.94457	0.805452	1.10819	0.323068	167.995	0.243928	2.91038e-011	0	-3.55271e-015	-1
0	560	0.00382275	10.8224	3.44585	0.321869	1.93554	0.798818	1.10504	0.32271	170.017	0.241927	2.91038e-011	0	-3.55271e-015	-1
0	561	0.00319086	10.7887	3.44248	0.321522	1.9274	0.792667	1.1024	0.322407	171.726	0.240255	2.91038e-011	0	-7.10543e-015	-1
0	562	0.00284593	10.7562	3.43837	0.321189	1.91934	0.786428	1.09995	0.322129	173.292	0.23874	3.63798e-011	2.84217e-014	-1.06581e-014	-1
0	563	0.00261645	10.7235	3.43328	0.320859	1.91101	0.779816	1.09761	0.321856	174.802	0.237293	2.91038e-011	2.84217e-014	-7.10543e-015	-1
0	564	0.00245051	10.6907	3.42715	0.32054	1.90242	0.77285	1.09538	0.321583	176.245	0.235924	2.91038e-011	0	-3.55271e-015	-1
0	565	0.00232446	10.6582	3.41993	0.320239	1.89366	0.765579	1.0933	0.32131	177.604	0.234644	3.63798e-011	0	-3.55271e-015	-1
0	566	0.00222546	10.6261	3.41163	0.31996	1.88479	0.758059	1.0914	0.321034	178.868	0.233465	2.18279e-011	0	0	-1
0	567	0.00214592	10.5949	3.40224	0.31971	1.87589	0.750356	1.08969	0.320755	180.024	0.232393	2.18279e-011	-2.84217e-014	-3.55271e-015	-1
0	568	0.00208097	10.5647	3.39182	0.31949	1.86703	0.742546	1.08819	0.320474	181.065	0.231433	2.91038e-011	0	-3.55271e-015	-1
0	569	0.00205288	10.5501	3.38624	0.319391	1.86264	0.738621	1.08751	0.320333	181.542	0.230996	2.18279e-011	2.84217e-014	0	-1
0	570	0.00200391	10.5204	3.3729	0.319213	1.85398	0.730768	1.08632	0.320051	182.393	0.230214	2.18279e-011	2.84217e-014	0	-1
0	571	0.00196307	10.4879	3.35385	0.319021	1.84547	0.722927	1.08534	0.319768	183.08	0.229578	2.91038e-011	0	3.55271e-015	-1
0	572	0.00192873	10.4546	3.33016	0.318775	1.83716	0.715154	1.08455	0.319489	183.617	0.229074	2.18279e-011	0	7.10543e-015	-1
0	573	0.0018994	10.4216	3.30268	0.318449	1.82903	0.707431	1.08395	0.319212	184.025	0.228683	2.91038e-011	2.84217e-014	1.06581e-014	-1
0	574	0.00187415	10.3896	3.27222	0.318029	1.82109	0.699791	1.08352	0.31894	184.321	0.228394	2.18279e-011	2.84217e-014	1.06581e-014	-1
0	575	0.00186281	10.3742	3.25607	0.317783	1.8172	0.696008	1.08336	0.318805	184.431	0.228283	2.91038e-011	2.84217e-014	1.06581e-014	-1
0	576	0.00184226	10.3442	3.22213	0.317214	1.80953	0.68849	1.08317	0.318539	184.584	0.228124	2.18279e-011	5.68434e-014	1.06581e-014	-1
0	577	0.00182418	10.3159	3.1864	0.316549	1.80205	0.681058	1.08313	0.318277	184.656	0.228038	2.18279e-011	5.68434e-014	1.42109e-014	-1
0	578	0.00180818	10.2891	3.1493	0.315792	1.79475	0.673728	1.08323	0.318021	184.656	0.22802	1.45519e-011	8.52651e-014	1.42109e-014	-1
0	579	0.00179386	10.2638	3.11087	0.314948	1.78759	0.666459	1.08347	0.317768	184.593	0.228062	2.18279e-011	5.68434e-014	1.42109e-014	-1
0	580	0.00178105	10.2401	3.0716	0.314027	1.78061	0.659299	1.08383	0.317519	184.473	0.228159	2.18279e-011	8.52651e-014	1.42109e-014	-1
0	581	0.0017695	10.2178	3.03154	0.313037	1.77379	0.652223	1.08431	0.317275	184.304	0.228305	2.18279e-011	2.84217e-014	1.42109e-014	-1
0	582	0.001759	10.1967	2.99068	0.311981	1.76709	0.645205	1.0849	0.317033	184.088	0.228497	1.45519e-011	0	1.42109e-014	-1
0	583	0.0017495	10.1771	2.94958	0.310878	1.76058	0.638317	1.0856	0.316795	183.832	0.228729	2.18279e-011	0	1.06581e-014	-1
0	584	0.00174078	10.1586	2.90783	0.309723	1.75418	0.631473	1.08641	0.316559	183.538	0.229002	2.18279e-011	0	1.06581e-014	-1
0	585	0.00173279	10.1412	2.86577	0.308528	1.74792	0.624712	1.08732	0.316325	183.209	0.22931	1.45519e-011	0	1.06581e-014	-1
0	586	0.00172549	10.1251	2.82379	0.307311	1.74184	0.618085	1.08832	0.316095	182.853	0.22965	1.45519e-011	0	1.06581e-014	-1
