2	0	15	2.22476	0.902286	0.000247524	6.91704	0.0469937	9.94226	0.921244	6.69336	1.11724	0.911892	5.61883	0	0	0	0	-1.42109e-014	0	-1
2	1	15	2.22977	0.900718	0.000248404	6.82024	0.0473275	9.74078	0.921347	6.55148	1.13967	0.908012	5.6894	0	-5.68434e-014	4.26326e-014	2.84217e-014	-2.84217e-014	0	-1
2	2	15	2.23263	0.899758	0.000248918	6.76153	0.0475288	9.85608	0.921395	6.46367	1.15574	0.905151	5.63318	-7.27596e-012	5.68434e-014	2.84217e-014	0	-2.84217e-014	0	-1
2	3	15	2.23582	0.898628	0.000249505	6.69542	0.0477552	10.0351	0.921432	6.36521	1.17495	0.901724	5.54945	0	0	4.26326e-014	0	-2.84217e-014	0	-1
2	4	15	2.2387	0.89756	0.000250042	6.6341	0.047965	10.2134	0.92145	6.27439	1.19336	0.898445	5.4657	0	-5.68434e-014	2.84217e-014	-2.84217e-014	-4.26326e-014	0	-1
2	5	15	2.24167	0.896408	0.000250606	6.57179	0.0481782	10.3939	0.921453	6.18261	1.21241	0.895058	5.3792	0	-1.13687e-013	2.84217e-014	0	-2.84217e-014	0	-1
2	6	15	2.24575	0.894737	0.000251397	6.48838	0.0484633	10.6257	0.921433	6.06057	1.23823	0.89048	5.26433	7.27596e-012	-5.68434e-014	1.42109e-014	2.84217e-014	-2.84217e-014	0	-1
2	7	15	2.2493	0.893208	0.000252098	6.41193	0.0487244	10.8252	0.92139	5.94958	1.26208	0.886261	5.16118	0	-5.68434e-014	1.42109e-014	0	-1.42109e-014	0	-1
2	8	15	2.2493	0.893208	0.000252098	6.41193	0.0487244	10.8252	0.92139	5.94958	1.26208	0.886261	5.16118	0	-5.68434e-014	1.42109e-014	0	-1.42109e-014	0	-1
2	9	15	2.25227	0.891875	0.000252692	6.34769	0.0489435	10.9831	0.921336	5.85698	1.28225	0.882704	5.07631	0	-1.13687e-013	1.42109e-014	2.84217e-014	-2.84217e-014	0	-1
2	10	15	2.25541	0.890409	0.000253331	6.28173	0.0491681	11.1361	0.921265	5.76254	1.30307	0.879041	4.99098	0	-5.68434e-014	0	0	-2.84217e-014	0	-1
2	11	15	2.25805	0.889138	0.000253873	6.22483	0.0493616	11.2611	0.921191	5.68161	1.3211	0.875873	4.91889	0	-5.68434e-014	1.42109e-014	-2.84217e-014	-1.42109e-014	0	-1
2	12	15	2.26071	0.887815	0.000254427	6.16877	0.0495519	11.3781	0.921107	5.60238	1.33894	0.872746	4.84926	0	-5.68434e-014	1.42109e-014	-2.84217e-014	0	0	-1
2	13	15	2.26362	0.886332	0.000255035	6.10848	0.0497561	11.4974	0.921004	5.51772	1.3582	0.869375	4.77593	7.27596e-012	-1.13687e-013	1.42109e-014	0	0	0	-1
2	14	15	2.26667	0.884733	0.000255679	6.04523	0.0499697	11.6159	0.920884	5.42955	1.3785	0.865831	4.70077	0	-1.13687e-013	1.42109e-014	0	-1.42109e-014	0	-1
2	15	15	2.26919	0.883377	0.000256216	5.99148	0.0501508	11.7112	0.920771	5.35515	1.3958	0.862812	4.63836	0	-1.13687e-013	1.42109e-014	0	1.42109e-014	0	-1
2	16	15	2.27176	0.88197	0.000256764	5.93865	0.0503283	11.8005	0.92065	5.28249	1.41287	0.859839	4.57833	0	-1.13687e-013	2.84217e-014	-2.84217e-014	0	0	-1
2	17	15	2.27462	0.88037	0.000257377	5.88078	0.050522	11.8934	0.920509	5.20348	1.43161	0.856577	4.51413	1.45519e-011	-1.13687e-013	0	2.84217e-014	4.26326e-014	0	-1
2	18	15	2.2777	0.878619	0.000258038	5.81896	0.0507282	11.9872	0.920347	5.11973	1.4517	0.853084	4.44736	0	-1.7053e-013	2.84217e-014	-2.84217e-014	1.42109e-014	0	-1
2	19	15	2.28015	0.877202	0.000258564	5.7682	0.0508969	12.0603	0.920205	5.05149	1.46823	0.85021	4.39398	7.27596e-012	-1.13687e-013	1.42109e-014	-2.84217e-014	2.84217e-014	0	-1
2	20	15	2.28268	0.875719	0.000259108	5.71805	0.0510628	12.129	0.920058	4.98455	1.48459	0.847366	4.34255	7.27596e-012	-1.13687e-013	2.84217e-014	0	1.42109e-014	0	-1
2	21	15	2.28559	0.873995	0.000259733	5.66176	0.0512482	12.2024	0.919885	4.90998	1.50299	0.844168	4.28641	7.27596e-012	-1.7053e-013	2.84217e-014	-2.84217e-014	0	0	-1
2	22	15	2.28876	0.872097	0.00026041	5.60098	0.0514474	12.2772	0.919688	4.83017	1.52288	0.840708	4.22775	0	-5.68434e-014	2.84217e-014	-2.84217e-014	0	0	-1
2	23	15	2.29123	0.870607	0.000260935	5.55213	0.0516065	12.334	0.919524	4.76658	1.53888	0.837923	4.18214	1.45519e-011	-1.13687e-013	2.84217e-014	0	1.42109e-014	0	-1
2	24	15	2.29373	0.869091	0.000261463	5.50513	0.0517589	12.3862	0.919359	4.70584	1.55428	0.835239	4.13955	7.27596e-012	-5.68434e-014	2.84217e-014	2.84217e-014	1.42109e-014	0	-1
2	25	15	2.29664	0.86732	0.000262073	5.45218	0.0519296	12.4419	0.919168	4.638	1.57162	0.832211	4.09318	7.27596e-012	0	2.84217e-014	0	0	0	-1
2	26	15	2.29994	0.865309	0.000262758	5.39314	0.0521186	12.5005	0.918947	4.56309	1.59094	0.82883	4.04356	1.45519e-011	0	1.42109e-014	2.84217e-014	0	0	-1
2	27	15	2.29994	0.865309	0.000262758	5.39314	0.0521186	12.5005	0.918947	4.56309	1.59094	0.82883	4.04356	1.45519e-011	0	1.42109e-014	2.84217e-014	0	0	-1
2	28	15	2.30259	0.863693	0.000263301	5.3445	0.0522732	12.546	0.918759	4.50196	1.60683	0.82604	4.00438	1.45519e-011	-5.68434e-014	1.42109e-014	2.84217e-014	0	0	-1
2	29	15	2.30816	0.860301	0.000264425	5.24862	0.0525748	12.6286	0.918375	4.38313	1.63806	0.820532	3.93195	1.45519e-011	-1.13687e-013	1.42109e-014	2.84217e-014	1.42109e-014	0	-1
2	30	15	2.30816	0.860301	0.000264425	5.24862	0.0525748	12.6286	0.918375	4.38313	1.63806	0.820532	3.93195	1.45519e-011	-1.13687e-013	1.42109e-014	2.84217e-014	1.42109e-014	0	-1
2	31	15	2.31147	0.858301	0.000265077	5.19399	0.0527446	12.6716	0.918148	4.31644	1.65577	0.817388	3.89367	1.45519e-011	-5.68434e-014	1.42109e-014	0	0	0	-1
2	32	15	2.31426	0.856628	0.000265618	5.14734	0.0528884	12.7062	0.91795	4.26009	1.67083	0.814701	3.86281	1.45519e-011	-5.68434e-014	0	2.84217e-014	2.84217e-014	0	-1
2	33	15	2.31718	0.854883	0.000266175	5.10085	0.0530305	12.7386	0.917749	4.20454	1.68577	0.812021	3.83383	7.27596e-012	-1.13687e-013	1.42109e-014	2.84217e-014	0	0	-1
2	34	15	2.32044	0.852958	0.000266785	5.05068	0.0531825	12.7713	0.917528	4.14526	1.7018	0.809127	3.80461	7.27596e-012	-1.7053e-013	1.42109e-014	2.84217e-014	0	0	-1
2	35	15	2.3239	0.85094	0.000267418	4.99866	0.0533385	12.8029	0.917295	4.08456	1.7183	0.806124	3.7767	7.27596e-012	-1.13687e-013	1.42109e-014	5.68434e-014	1.42109e-014	0	-1
2	36	15	2.32682	0.849259	0.00026794	4.95463	0.0534691	12.8278	0.917095	4.03384	1.73217	0.803581	3.7551	7.27596e-012	-1.13687e-013	1.42109e-014	5.68434e-014	2.84217e-014	0	-1
2	37	15	2.32984	0.847536	0.00026847	4.91135	0.0535963	12.8506	0.916895	3.98456	1.74569	0.80108	3.73577	7.27596e-012	0	0	5.68434e-014	1.42109e-014	0	-1
2	38	15	2.33334	0.845573	0.000269069	4.8633	0.053736	12.8741	0.916671	3.93058	1.76056	0.798303	3.71665	1.45519e-011	0	0	5.68434e-014	2.84217e-014	0	-1
2	39	15	2.33725	0.84342	0.00026972	4.81115	0.0538858	12.8975	0.916426	3.87289	1.77652	0.795289	3.69887	7.27596e-012	-5.68434e-014	0	5.68434e-014	0	0	-1
2	40	15	2.34042	0.841704	0.000270234	4.76836	0.0540072	12.9151	0.916222	3.82628	1.78944	0.792815	3.68675	1.45519e-011	0	2.84217e-014	5.68434e-014	1.42109e-014	0	-1
2	41	15	2.3437	0.839953	0.000270753	4.72666	0.0541241	12.9308	0.916022	3.78153	1.80188	0.790405	3.67724	7.27596e-012	-5.68434e-014	1.42109e-014	5.68434e-014	0	0	-1
2	42	15	2.34754	0.837952	0.000271342	4.68019	0.0542527	12.9467	0.915798	3.73247	1.81554	0.787719	3.66951	7.27596e-012	-5.68434e-014	1.42109e-014	5.68434e-014	0	0	-1
2	43	15	2.35186	0.835744	0.000271986	4.62939	0.0543914	12.9622	0.915551	3.67987	1.83019	0.784785	3.66479	7.27596e-012	-1.13687e-013	1.42109e-014	0	-1.42109e-014	0	-1
2	44	15	2.35542	0.833965	0.000272499	4.58724	0.0545047	12.9737	0.915346	3.63708	1.84211	0.78235	3.66408	7.27596e-012	-5.68434e-014	1.42109e-014	2.84217e-014	-1.42109e-014	0	-1
2	45	15	2.35906	0.832185	0.000273009	4.54672	0.0546121	12.9835	0.915147	3.59674	1.85334	0.780012	3.66637	1.45519e-011	-1.13687e-013	1.42109e-014	2.84217e-014	-2.84217e-014	0	-1
2	46	15	2.36324	0.830189	0.000273576	4.50237	0.0547281	12.9929	0.91493	3.55352	1.86534	0.777454	3.67251	0	-1.13687e-013	1.42109e-014	0	-2.84217e-014	0	-1
2	47	15	2.36798	0.827978	0.000274197	4.45373	0.054853	13.0016	0.914691	3.50731	1.87813	0.774652	3.68402	7.27596e-012	-1.13687e-013	2.84217e-014	-2.84217e-014	-1.42109e-014	0	-1
2	48	15	2.37192	0.826193	0.000274695	4.4132	0.0549554	13.0078	0.914493	3.46982	1.88845	0.772319	3.69779	7.27596e-012	-1.13687e-013	1.42109e-014	0	-1.42109e-014	0	-1
2	49	15	2.37612	0.82433	0.000275209	4.37273	0.0550561	13.0129	0.914294	3.43336	1.89842	0.769992	3.71572	7.27596e-012	-1.7053e-013	1.42109e-014	-2.84217e-014	-1.42109e-014	0	-1
2	50	15	2.381	0.822224	0.000275786	4.32783	0.0551658	13.0175	0.914075	3.39416	1.90904	0.767413	3.74099	1.45519e-011	-1.7053e-013	1.42109e-014	-5.68434e-014	-1.42109e-014	0	-1
2	51	15	2.38634	0.819988	0.000276392	4.28028	0.0552796	13.0211	0.913844	3.35417	1.91974	0.764687	3.77459	1.45519e-011	-1.13687e-013	0	-2.84217e-014	-2.84217e-014	0	-1
2	52	15	2.38634	0.819988	0.000276392	4.28028	0.0552796	13.0211	0.913844	3.35417	1.91974	0.764687	3.77459	1.45519e-011	-1.13687e-013	0	-2.84217e-014	-2.84217e-014	0	-1
