RunId	Time	_sDepthW_	_sDFiAd_	_sDFiJv_	_sDPisc_	_oO2WHyp_	_aDVeg_	_oO2WEpi_	_oPTotWHyp_	_oChlaHyp_	_aSecchiT_	_oPTotWEpi_	_oChlaEpi_	_aDError_	_aNError_	_aPError_	_aSiError_	_aO2Error_	_aDepthError_	-1
0	760	2	3.10274	0.821254	0.000301429	6.91704	0.0798296	13.3427	0.921244	6.70064	0.69735	0.222617	24.9231	-8.73115e-011	4.54747e-013	0	-3.55271e-014	0	0	-1
0	761	2	3.10448	0.818836	0.000301899	6.91704	0.0800495	13.3521	0.921244	6.70064	0.699691	0.222501	24.767	-9.45874e-011	5.11591e-013	0	-4.9738e-014	0	0	-1
0	762	2	3.10639	0.816272	0.000302397	6.91704	0.0802864	13.3619	0.921244	6.70064	0.701983	0.222385	24.6218	-9.45874e-011	5.11591e-013	-7.10543e-015	-4.9738e-014	0	0	-1
0	763	2	3.10848	0.813525	0.00030293	6.91704	0.0805469	13.3721	0.921244	6.70064	0.704225	0.222266	24.4889	-9.45874e-011	4.54747e-013	-7.10543e-015	-5.68434e-014	0	0	-1
0	764	2	3.11061	0.810815	0.000303457	6.91704	0.0808135	13.3823	0.921244	6.70064	0.706221	0.222154	24.3813	-9.45874e-011	3.97904e-013	-7.10543e-015	-4.26326e-014	0	0	-1
0	765	2	3.11261	0.80834	0.000303937	6.91704	0.0810656	13.3918	0.921244	6.70064	0.707832	0.222055	24.3058	-9.45874e-011	5.11591e-013	-7.10543e-015	-4.9738e-014	0	0	-1
0	766	2	3.11455	0.80601	0.000304389	6.91704	0.0813073	13.4009	0.921244	6.70064	0.709119	0.221966	24.2573	-1.01863e-010	3.97904e-013	-7.10543e-015	-4.9738e-014	0	0	-1
0	767	2	3.11666	0.803558	0.000304865	6.91704	0.0815635	13.4107	0.921244	6.70064	0.710207	0.221877	24.2318	-9.45874e-011	3.97904e-013	-1.42109e-014	-4.9738e-014	0	0	-1
0	768	2	3.11907	0.800838	0.000305393	6.91704	0.0818522	13.422	0.921244	6.70064	0.711083	0.221783	24.2355	-1.01863e-010	3.97904e-013	-2.13163e-014	-4.26326e-014	0	0	-1
0	769	2	3.12163	0.798054	0.000305932	6.91704	0.0821571	13.4345	0.921244	6.70064	0.711595	0.22169	24.2778	-9.45874e-011	3.97904e-013	-1.42109e-014	-4.9738e-014	0	0	-1
0	770	2	3.1238	0.795784	0.000306371	6.91704	0.0824186	13.4458	0.921244	6.70064	0.711685	0.221613	24.3466	-9.45874e-011	3.97904e-013	-7.10543e-015	-4.26326e-014	0	0	-1
0	771	2	3.12606	0.793482	0.000306816	6.91704	0.0826803	13.4579	0.921244	6.70064	0.711442	0.22154	24.4471	-9.45874e-011	2.84217e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	772	2	3.12875	0.790846	0.000307324	6.91704	0.0829807	13.473	0.921244	6.70064	0.710734	0.221457	24.6033	-9.45874e-011	2.84217e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	773	2	3.13181	0.787969	0.000307878	6.91704	0.0833163	13.4915	0.921244	6.70064	0.709378	0.221367	24.833	-9.45874e-011	2.84217e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	774	2	3.13428	0.785739	0.000308307	6.91704	0.0835927	13.5085	0.921244	6.70064	0.70779	0.221294	25.069	-9.45874e-011	3.41061e-013	-7.10543e-015	-3.55271e-014	0	0	-1
0	775	2	3.13693	0.783424	0.000308751	6.91704	0.0838718	13.5274	0.921244	6.70064	0.705732	0.221219	25.3538	-1.01863e-010	2.84217e-013	0	-4.26326e-014	0	0	-1
0	776	2	3.14011	0.780749	0.000309263	6.91704	0.0841942	13.5517	0.921244	6.70064	0.702759	0.22113	25.7457	-9.45874e-011	2.84217e-013	0	-3.55271e-014	0	0	-1
0	777	2	3.14369	0.777883	0.000309811	6.91704	0.0845465	13.5819	0.921244	6.70064	0.698733	0.221028	26.2588	-9.45874e-011	2.84217e-013	0	-3.55271e-014	0	0	-1
0	778	2	3.1465	0.775719	0.000310224	6.91704	0.0848281	13.6092	0.921244	6.70064	0.694898	0.220942	26.7392	-9.45874e-011	2.84217e-013	0	-3.55271e-014	0	0	-1
0	779	2	3.14953	0.773474	0.000310652	6.91704	0.0851094	13.6394	0.921244	6.70064	0.69049	0.22085	27.2879	-1.01863e-010	3.41061e-013	0	-4.26326e-014	0	0	-1
0	780	2	3.15327	0.770815	0.000311157	6.91704	0.0854392	13.6793	0.921244	6.70064	0.684544	0.220733	28.0283	-1.01863e-010	2.84217e-013	0	-2.84217e-014	0	0	-1
0	781	2	3.15709	0.768226	0.000311649	6.91704	0.0857691	13.7245	0.921244	6.70064	0.677709	0.220604	28.886	-1.01863e-010	2.27374e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	782	2	3.16116	0.765603	0.000312148	6.91704	0.0861021	13.7763	0.921244	6.70064	0.669852	0.220458	29.8863	-9.45874e-011	1.7053e-013	-7.10543e-015	-3.55271e-014	0	0	-1
0	783	2	3.16512	0.763162	0.000312611	6.91704	0.0864149	13.8313	0.921244	6.70064	0.661544	0.220302	30.9654	-9.45874e-011	2.84217e-013	-7.10543e-015	-3.55271e-014	0	0	-1
0	784	2	3.16896	0.760911	0.00031304	6.91704	0.086703	13.8879	0.921244	6.70064	0.653056	0.22014	32.0939	-1.01863e-010	2.84217e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	785	2	3.17301	0.758642	0.000313472	6.91704	0.0869887	13.9503	0.921244	6.70064	0.643804	0.219958	33.3576	-9.45874e-011	2.84217e-013	-7.10543e-015	-3.55271e-014	0	0	-1
0	786	2	3.17765	0.756175	0.000313945	6.91704	0.0872946	14.0249	0.921244	6.70064	0.632934	0.219735	34.8908	-9.45874e-011	2.84217e-013	-1.42109e-014	-2.84217e-014	0	0	-1
0	787	2	3.18278	0.753601	0.00031444	6.91704	0.0876122	14.1117	0.921244	6.70064	0.620534	0.219466	36.7087	-1.01863e-010	2.84217e-013	-7.10543e-015	-4.26326e-014	0	0	-1
0	788	2	3.18731	0.751463	0.000314856	6.91704	0.0878813	14.1935	0.921244	6.70064	0.609098	0.219202	38.4548	-9.45874e-011	2.84217e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	789	2	3.19209	0.749328	0.000315275	6.91704	0.0881405	14.2802	0.921244	6.70064	0.597234	0.218909	40.3417	-9.45874e-011	3.41061e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	790	2	3.19759	0.747031	0.000315735	6.91704	0.088414	14.381	0.921244	6.70064	0.583773	0.218551	42.5807	-8.73115e-011	3.41061e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	791	2	3.2037	0.744675	0.000316217	6.91704	0.0886929	14.4947	0.921244	6.70064	0.568988	0.218121	45.1677	-8.73115e-011	2.27374e-013	-1.42109e-014	-2.84217e-014	0	0	-1
0	792	2	3.20904	0.742775	0.000316618	6.91704	0.0889232	14.5976	0.921244	6.70064	0.555936	0.217704	47.5694	-9.45874e-011	3.97904e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	793	2	3.21471	0.74093	0.000317023	6.91704	0.0891407	14.7032	0.921244	6.70064	0.542858	0.217248	50.0931	-8.73115e-011	3.41061e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	794	2	3.22126	0.739013	0.000317468	6.91704	0.0893661	14.8221	0.921244	6.70064	0.528486	0.216694	53.009	-8.73115e-011	3.41061e-013	-7.10543e-015	-3.55271e-014	0	0	-1
0	795	2	3.22856	0.737155	0.000317935	6.91704	0.0895911	14.9512	0.921244	6.70064	0.51324	0.216037	56.2735	-9.45874e-011	2.84217e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	796	2	3.23491	0.73578	0.000318321	6.91704	0.0897713	15.0631	0.921244	6.70064	0.500312	0.215413	59.1866	-9.45874e-011	2.84217e-013	-7.10543e-015	-3.55271e-014	0	0	-1
0	797	2	3.24165	0.734577	0.00031871	6.91704	0.0899375	15.1737	0.921244	6.70064	0.487755	0.214738	62.1475	-9.45874e-011	2.84217e-013	0	-3.55271e-014	0	0	-1
0	798	2	3.24949	0.733521	0.000319138	6.91704	0.0901062	15.2938	0.921244	6.70064	0.474321	0.213926	65.4615	-1.01863e-010	2.84217e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	799	2	3.25827	0.732795	0.00031959	6.91704	0.0902705	15.4193	0.921244	6.70064	0.460469	0.212972	69.0377	-9.45874e-011	2.27374e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	800	2	3.26587	0.732573	0.000319959	6.91704	0.0903975	15.5226	0.921244	6.70064	0.449143	0.212083	72.0777	-1.01863e-010	1.7053e-013	-7.10543e-015	-3.55271e-014	0	0	-1
0	801	2	3.27395	0.732767	0.000320331	6.91704	0.0905115	15.6204	0.921244	6.70064	0.43844	0.211132	75.0395	-9.45874e-011	2.27374e-013	-2.13163e-014	-4.26326e-014	0	0	-1
0	802	2	3.2834	0.733576	0.000320743	6.91704	0.0906242	15.7219	0.921244	6.70064	0.427258	0.209994	78.2109	-1.09139e-010	2.27374e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	803	2	3.29407	0.735258	0.000321178	6.91704	0.0907306	15.8221	0.921244	6.70064	0.416033	0.208663	81.4468	-1.09139e-010	1.7053e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	804	2	3.29407	0.735258	0.000321178	6.91704	0.0907306	15.8221	0.921244	6.70064	0.416033	0.208663	81.4468	-1.09139e-010	1.7053e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	805	2	3.30321	0.737359	0.000321529	6.91704	0.0908093	15.8984	0.921244	6.70064	0.407219	0.207443	83.992	-1.09139e-010	2.27374e-013	-2.13163e-014	-3.55271e-014	0	0	-1
0	806	2	3.31297	0.740264	0.000321883	6.91704	0.0908776	15.9647	0.921244	6.70064	0.39916	0.206148	86.2817	-1.01863e-010	2.27374e-013	-2.13163e-014	-4.26326e-014	0	0	-1
0	807	2	3.32454	0.744575	0.000322277	6.91704	0.0909435	16.0244	0.921244	6.70064	0.391041	0.204594	88.481	-1.01863e-010	1.7053e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	808	2	3.33771	0.750562	0.000322695	6.91704	0.091004	16.0707	0.921244	6.70064	0.383331	0.202776	90.3549	-1.01863e-010	1.7053e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	809	2	3.34867	0.756366	0.000323021	6.91704	0.0910468	16.0937	0.921244	6.70064	0.377851	0.201166	91.4373	-1.01863e-010	1.7053e-013	-2.13163e-014	-4.26326e-014	0	0	-1
0	810	2	3.36045	0.763345	0.000323351	6.91704	0.0910838	16.1022	0.921244	6.70064	0.37324	0.199473	92.0399	-1.01863e-010	1.7053e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	811	2	3.37464	0.772662	0.000323722	6.91704	0.0911211	16.094	0.921244	6.70064	0.36904	0.197441	92.0955	-1.01863e-010	1.7053e-013	-2.13163e-014	-4.26326e-014	0	0	-1
0	812	2	3.39092	0.784416	0.000324116	6.91704	0.0911628	16.0624	0.921244	6.70064	0.36574	0.195083	91.3244	-1.01863e-010	1.13687e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	813	2	3.40417	0.794681	0.000324414	6.91704	0.0912193	16.0187	0.921244	6.70064	0.364095	0.193082	90.0225	-1.01863e-010	2.27374e-013	-2.13163e-014	-4.26326e-014	0	0	-1
0	814	2	3.41848	0.80636	0.000324716	6.91704	0.0913194	15.9587	0.921244	6.70064	0.363401	0.19103	88.1135	-1.01863e-010	2.27374e-013	-2.13163e-014	-4.26326e-014	0	0	-1
0	815	2	3.43593	0.821323	0.000325059	6.91704	0.091516	15.8687	0.921244	6.70064	0.363783	0.188624	85.1723	-1.01863e-010	1.7053e-013	-2.13163e-014	-4.9738e-014	0	0	-1
0	816	2	3.43593	0.821323	0.000325059	6.91704	0.091516	15.8687	0.921244	6.70064	0.363783	0.188624	85.1723	-1.01863e-010	1.7053e-013	-2.13163e-014	-4.9738e-014	0	0	-1
0	817	2	3.45599	0.839324	0.000325422	6.91704	0.0918673	15.743	0.921244	6.70064	0.365664	0.185972	81.0712	-9.45874e-011	2.84217e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	818	2	3.47204	0.854248	0.000325692	6.91704	0.092274	15.6219	0.921244	6.70064	0.368262	0.183891	77.2066	-1.01863e-010	2.27374e-013	-2.13163e-014	-3.55271e-014	0	0	-1
0	819	2	3.48939	0.870831	0.000325964	6.91704	0.092805	15.4834	0.921244	6.70064	0.371777	0.181911	72.9454	-1.01863e-010	1.7053e-013	-2.13163e-014	-4.26326e-014	0	0	-1
0	820	2	3.51075	0.89183	0.000326274	6.91704	0.0935943	15.3007	0.921244	6.70064	0.37696	0.179786	67.6152	-9.45874e-011	1.7053e-013	-2.13163e-014	-3.55271e-014	0	0	-1
0	821	2	3.5353	0.916675	0.000326601	6.91704	0.0946913	15.0736	0.921244	6.70064	0.383931	0.177745	61.4697	-9.45874e-011	1.13687e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	822	2	3.5353	0.916675	0.000326601	6.91704	0.0946913	15.0736	0.921244	6.70064	0.383931	0.177745	61.4697	-9.45874e-011	1.13687e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	823	2	3.55482	0.936944	0.000326839	6.91704	0.0957397	14.8749	0.921244	6.70064	0.390342	0.1764	56.5189	-8.73115e-011	1.13687e-013	-7.10543e-015	-4.26326e-014	0	0	-1
0	824	2	3.5759	0.959305	0.000327077	6.91704	0.0969274	14.6645	0.921244	6.70064	0.397365	0.17535	51.6829	-9.45874e-011	5.68434e-014	-1.42109e-014	-4.26326e-014	0	0	-1
0	825	2	3.60185	0.987518	0.000327345	6.91704	0.0984741	14.4072	0.921244	6.70064	0.406229	0.174518	46.2947	-9.45874e-011	0	-1.42109e-014	-4.26326e-014	0	0	-1
0	826	2	3.63153	1.02068	0.000327619	6.91704	0.100346	14.1141	0.921244	6.70064	0.416704	0.174098	40.7876	-9.45874e-011	5.68434e-014	-7.10543e-015	-4.26326e-014	0	0	-1
0	827	2	3.65282	1.04509	0.000327797	6.91704	0.101811	13.8956	0.921244	6.70064	0.42481	0.174114	37.074	-9.45874e-011	5.68434e-014	-1.42109e-014	-4.9738e-014	0	0	-1
0	828	2	3.67652	1.07286	0.000327977	6.91704	0.103368	13.675	0.921244	6.70064	0.433293	0.174394	33.6341	-1.01863e-010	5.68434e-014	-1.42109e-014	-5.68434e-014	0	0	-1
0	829	2	3.70555	1.10776	0.000328175	6.91704	0.105289	13.4209	0.921244	6.70064	0.443523	0.17503	30.0189	-1.01863e-010	5.68434e-014	-1.42109e-014	-5.68434e-014	0	0	-1
0	830	2	3.70555	1.10776	0.000328175	6.91704	0.105289	13.4209	0.921244	6.70064	0.443523	0.17503	30.0189	-1.01863e-010	5.68434e-014	-1.42109e-014	-5.68434e-014	0	0	-1
0	831	2	3.73212	1.1406	0.000328335	6.91704	0.107151	13.1945	0.921244	6.70064	0.453144	0.175872	27.0822	-9.45874e-011	5.68434e-014	-7.10543e-015	-5.68434e-014	0	0	-1
0	832	2	3.76069	1.1769	0.000328488	6.91704	0.109154	12.972	0.921244	6.70064	0.463163	0.176955	24.4364	-9.45874e-011	5.68434e-014	-7.10543e-015	-4.9738e-014	0	0	-1
0	833	2	3.79016	1.21547	0.000328626	6.91704	0.11128	12.7584	0.921244	6.70064	0.473416	0.178238	22.1026	-9.45874e-011	0	-1.42109e-014	-6.39488e-014	0	0	-1
0	834	2	3.81892	1.25427	0.000328742	6.91704	0.113421	12.5648	0.921244	6.70064	0.483349	0.179618	20.1504	-1.01863e-010	0	-7.10543e-015	-4.9738e-014	0	0	-1
0	835	2	3.84697	1.29326	0.00032884	6.91704	0.11556	12.3907	0.921244	6.70064	0.492891	0.181049	18.5196	-9.45874e-011	0	-1.42109e-014	-5.68434e-014	0	0	-1
0	836	2	3.8761	1.33504	0.000328927	6.91704	0.117821	12.2253	0.921244	6.70064	0.502567	0.182587	17.0754	-9.45874e-011	5.68434e-014	-1.42109e-014	-5.68434e-014	0	0	-1
0	837	2	3.90796	1.3823	0.000329005	6.91704	0.120347	12.0603	0.921244	6.70064	0.512896	0.184314	15.7332	-1.01863e-010	0	-1.42109e-014	-5.68434e-014	0	0	-1
0	838	2	3.9417	1.43425	0.00032907	6.91704	0.123115	11.9	0.921244	6.70064	0.523647	0.186193	14.5219	-9.45874e-011	5.68434e-014	-2.13163e-014	-4.9738e-014	0	0	-1
0	839	2	3.97435	1.48655	0.000329117	6.91704	0.125913	11.7567	0.921244	6.70064	0.533931	0.188065	13.5144	-9.45874e-011	5.68434e-014	-2.13163e-014	-5.68434e-014	0	0	-1
0	840	2	4.0047	1.53706	0.000329147	6.91704	0.128613	11.6335	0.921244	6.70064	0.543313	0.189836	12.7059	-9.45874e-011	-5.68434e-014	-2.13163e-014	-5.68434e-014	0	0	-1
0	841	2	4.03494	1.58935	0.000329164	6.91704	0.131364	11.521	0.921244	6.70064	0.552347	0.1916	12.0145	-9.45874e-011	5.68434e-014	-2.13163e-014	-5.68434e-014	0	0	-1
0	842	2	4.06832	1.6495	0.00032917	6.91704	0.134467	11.4075	0.921244	6.70064	0.561916	0.193539	11.3643	-1.01863e-010	5.68434e-014	-2.84217e-014	-5.68434e-014	0	0	-1
0	843	2	4.1052	1.71922	0.00032916	6.91704	0.138032	11.292	0.921244	6.70064	0.572127	0.195698	10.7531	-1.09139e-010	0	-3.55271e-014	-4.9738e-014	0	0	-1
0	844	2	4.1052	1.71922	0.00032916	6.91704	0.138032	11.292	0.921244	6.70064	0.572127	0.195698	10.7531	-1.09139e-010	0	-3.55271e-014	-4.9738e-014	0	0	-1
0	845	2	4.13658	1.78147	0.000329139	6.91704	0.141299	11.1979	0.921244	6.70064	0.580774	0.197614	10.2956	-9.45874e-011	-5.68434e-014	-2.84217e-014	-4.26326e-014	0	0	-1
0	846	2	4.16904	1.84901	0.000329104	6.91704	0.144725	11.1096	0.921244	6.70064	0.589142	0.199561	9.90121	-9.45874e-011	-5.68434e-014	-2.84217e-014	-3.55271e-014	0	0	-1
0	847	2	4.20428	1.92627	0.000329053	6.91704	0.148588	11.0208	0.921244	6.70064	0.597746	0.201684	9.54295	-9.45874e-011	0	-2.13163e-014	-4.9738e-014	0	0	-1
0	848	2	4.24055	2.01062	0.000328986	6.91704	0.15279	10.9353	0.921244	6.70064	0.606147	0.203911	9.23879	-9.45874e-011	-1.13687e-013	-2.84217e-014	-4.26326e-014	0	0	-1
0	849	2	4.27414	2.09361	0.000328909	6.91704	0.156942	10.8606	0.921244	6.70064	0.613503	0.206033	9.0112	-1.01863e-010	-5.68434e-014	-2.84217e-014	-4.26326e-014	0	0	-1
0	850	2	4.27146	2.24038	0.000328801	6.91704	0.162326	10.7758	0.921244	6.70064	0.621717	0.208678	8.80638	-1.01863e-010	-1.13687e-013	-2.13163e-014	-4.9738e-014	0	0	-1
0	851	2	4.2696	2.36664	0.0003287	6.91704	0.166658	10.7165	0.921244	6.70064	0.627409	0.210716	8.70571	-1.01863e-010	-5.68434e-014	-2.84217e-014	-4.9738e-014	0	0	-1
0	852	2	4.28864	2.42565	0.000328632	6.91704	0.169473	10.6816	0.921244	6.70064	0.63062	0.212002	8.66915	-9.45874e-011	-1.13687e-013	-3.55271e-014	-5.68434e-014	0	0	-1
0	853	2	4.33481	2.57955	0.000328444	6.91704	0.176117	10.61	0.921244	6.70064	0.636633	0.214939	8.66396	-9.45874e-011	-5.68434e-014	-2.84217e-014	-5.68434e-014	0	0	-1
0	854	2	4.3744	2.72588	0.000328253	6.91704	0.18298	10.5494	0.921244	6.70064	0.640689	0.217841	8.7664	-8.73115e-011	-1.13687e-013	-2.84217e-014	-4.9738e-014	0	0	-1
0	855	2	4.3744	2.72588	0.000328253	6.91704	0.18298	10.5494	0.921244	6.70064	0.640689	0.217841	8.7664	-8.73115e-011	-1.13687e-013	-2.84217e-014	-4.9738e-014	0	0	-1
0	856	2	4.42557	2.9403	0.000327957	6.91704	0.193082	10.4833	0.921244	6.70064	0.642832	0.221909	9.11583	-9.45874e-011	-1.7053e-013	-2.84217e-014	-5.68434e-014	0	0	-1
0	857	2	4.45539	3.08216	0.00032775	6.91704	0.199504	10.4551	0.921244	6.70064	0.641879	0.224392	9.46953	-9.45874e-011	-1.13687e-013	-2.84217e-014	-5.68434e-014	0	0	-1
0	858	2	4.45539	3.08216	0.00032775	6.91704	0.199504	10.4551	0.921244	6.70064	0.641879	0.224392	9.46953	-9.45874e-011	-1.13687e-013	-2.84217e-014	-5.68434e-014	0	0	-1
0	859	2	4.4965	3.30514	0.000327407	6.91704	0.210092	10.4329	0.921244	6.70064	0.636401	0.228351	10.3143	-8.73115e-011	-1.13687e-013	-2.13163e-014	-4.9738e-014	0	0	-1
0	860	2	4.51835	3.44053	0.000327185	6.91704	0.216465	10.4354	0.921244	6.70064	0.630734	0.230674	11.0122	-9.45874e-011	-1.13687e-013	-2.13163e-014	-5.68434e-014	0	0	-1
0	861	2	4.53598	3.56098	0.000326974	6.91704	0.222513	10.4504	0.921244	6.70064	0.623667	0.232849	11.8379	-8.73115e-011	-1.13687e-013	-2.13163e-014	-6.39488e-014	0	0	-1
0	862	2	4.55198	3.68108	0.000326748	6.91704	0.228739	10.4803	0.921244	6.70064	0.614628	0.235068	12.8898	-9.45874e-011	-5.68434e-014	-2.13163e-014	-4.26326e-014	0	0	-1
0	863	2	4.56553	3.79304	0.000326513	6.91704	0.235008	10.5278	0.921244	6.70064	0.603653	0.237292	14.2031	-9.45874e-011	-1.13687e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	864	2	4.5762	3.89006	0.000326281	6.91704	0.241038	10.5928	0.921244	6.70064	0.591255	0.239426	15.7637	-9.45874e-011	-5.68434e-014	-1.42109e-014	-4.9738e-014	0	0	-1
0	865	2	4.58435	3.97206	0.00032605	6.91704	0.246829	10.6761	0.921244	6.70064	0.57758	0.241477	17.6009	-9.45874e-011	-1.13687e-013	-2.13163e-014	-4.9738e-014	0	0	-1
0	866	2	4.59047	4.04221	0.000325806	6.91704	0.252652	10.7841	0.921244	6.70064	0.562021	0.243542	19.8575	-9.45874e-011	-1.13687e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	867	2	4.59451	4.10045	0.00032554	6.91704	0.25869	10.9263	0.921244	6.70064	0.543905	0.245683	22.7291	-1.01863e-010	-1.13687e-013	-1.42109e-014	-3.55271e-014	0	0	-1
0	868	2	4.59603	4.14328	0.00032526	6.91704	0.264718	11.1036	0.921244	6.70064	0.523752	0.247816	26.2576	-9.45874e-011	-1.7053e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	869	2	4.59508	4.17006	0.000324987	6.91704	0.270277	11.3024	0.921244	6.70064	0.503348	0.249767	30.2185	-1.01863e-010	-1.7053e-013	-7.10543e-015	-4.26326e-014	0	0	-1
0	870	2	4.59214	4.18505	0.000324727	6.91704	0.275235	11.508	0.921244	6.70064	0.48383	0.251484	34.4024	-1.01863e-010	-1.7053e-013	0	-4.26326e-014	0	0	-1
0	871	2	4.58727	4.19275	0.000324462	6.91704	0.279909	11.7259	0.921244	6.70064	0.464423	0.25307	38.9804	-1.09139e-010	-1.13687e-013	0	-4.26326e-014	0	0	-1
0	872	2	4.57984	4.19539	0.000324166	6.91704	0.284658	11.9695	0.921244	6.70064	0.443869	0.254632	44.3274	-1.09139e-010	-1.13687e-013	0	-4.9738e-014	0	0	-1
0	873	2	4.56946	4.1944	0.000323841	6.91704	0.289421	12.2315	0.921244	6.70064	0.422657	0.256127	50.4373	-1.01863e-010	-1.13687e-013	-7.10543e-015	-4.26326e-014	0	0	-1
0	874	2	4.55875	4.19249	0.000323558	6.91704	0.293303	12.4521	0.921244	6.70064	0.405151	0.257272	55.9751	-9.45874e-011	-1.7053e-013	0	-3.55271e-014	0	0	-1
0	875	2	4.54607	4.1911	0.000323263	6.91704	0.29691	12.6549	0.921244	6.70064	0.38893	0.258256	61.536	-1.01863e-010	-1.7053e-013	7.10543e-015	-3.55271e-014	0	0	-1
0	876	2	4.53032	4.19175	0.000322934	6.91704	0.300528	12.8456	0.921244	6.70064	0.37296	0.259147	67.4323	-9.45874e-011	-2.27374e-013	7.10543e-015	-4.9738e-014	0	0	-1
0	877	2	4.51175	4.19625	0.000322581	6.91704	0.30404	13.0033	0.921244	6.70064	0.358065	0.259897	73.3063	-1.01863e-010	-1.7053e-013	0	-4.9738e-014	0	0	-1
0	878	2	4.49458	4.20385	0.000322278	6.91704	0.30686	13.096	0.921244	6.70064	0.346828	0.260404	77.9504	-9.45874e-011	-1.7053e-013	0	-4.9738e-014	0	0	-1
0	879	2	4.47572	4.21564	0.000321964	6.91704	0.30948	13.1409	0.921244	6.70064	0.337235	0.260794	82.0106	-9.45874e-011	-2.27374e-013	7.10543e-015	-4.9738e-014	0	0	-1
0	880	2	4.45316	4.23375	0.000321607	6.91704	0.312191	13.1297	0.921244	6.70064	0.328477	0.261116	85.7041	-9.45874e-011	-1.7053e-013	0	-4.26326e-014	0	0	-1
0	881	2	4.42722	4.25886	0.000321216	6.91704	0.314949	13.0423	0.921244	6.70064	0.32114	0.261375	88.6284	-1.01863e-010	-1.7053e-013	-7.10543e-015	-4.9738e-014	0	0	-1
0	882	2	4.40514	4.28284	0.000320895	6.91704	0.317159	12.9112	0.921244	6.70064	0.316602	0.261556	90.183	-9.45874e-011	-2.27374e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	883	2	4.35287	4.34411	0.000320169	6.91704	0.321685	12.5052	0.921244	6.70064	0.310996	0.261964	91.0959	-9.45874e-011	-2.84217e-013	-7.10543e-015	-5.68434e-014	0	0	-1
0	884	2	4.32087	4.38136	0.000319741	6.91704	0.324248	12.243	0.921244	6.70064	0.309463	0.262283	90.6472	-8.73115e-011	-2.84217e-013	-1.42109e-014	-4.9738e-014	0	0	-1
0	885	2	4.32087	4.38136	0.000319741	6.91704	0.324248	12.243	0.921244	6.70064	0.309463	0.262283	90.6472	-8.73115e-011	-2.84217e-013	-1.42109e-014	-4.9738e-014	0	0	-1
0	886	2	4.26884	4.43582	0.000319064	6.91704	0.328331	11.8663	0.921244	6.70064	0.308101	0.26299	89.5027	-8.73115e-011	-2.27374e-013	-1.42109e-014	-4.9738e-014	0	0	-1
0	887	2	4.23597	4.46411	0.000318645	6.91704	0.330734	11.6864	0.921244	6.70064	0.307469	0.263521	88.9112	-8.73115e-011	-2.27374e-013	-7.10543e-015	-4.26326e-014	0	0	-1
0	888	2	4.20304	4.48661	0.000318229	6.91704	0.333148	11.5385	0.921244	6.70064	0.30678	0.264131	88.5047	-9.45874e-011	-2.27374e-013	-2.13163e-014	-4.9738e-014	0	0	-1
0	889	2	4.16869	4.5034	0.000317799	6.91704	0.335608	11.4178	0.921244	6.70064	0.305959	0.264823	88.3205	-8.73115e-011	-2.84217e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	890	2	4.1364	4.51285	0.000317396	6.91704	0.337913	11.3279	0.921244	6.70064	0.305059	0.265523	88.3665	-8.73115e-011	-3.41061e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	891	2	4.10663	4.5163	0.000317027	6.91704	0.340013	11.262	0.921244	6.70064	0.304123	0.266197	88.5874	-9.45874e-011	-2.84217e-013	-1.42109e-014	-4.26326e-014	0	0	-1
0	892	2	4.07619	4.51488	0.000316649	6.91704	0.342104	11.2088	0.921244	6.70064	0.303085	0.266894	88.9684	-9.45874e-011	-3.97904e-013	-1.42109e-014	-3.55271e-014	0	0	-1
