1	0	2	0.0437768	0.0315172	0.000244021	11.6569	100	12.3486	0.00928195	1.8566	2	0.00848617	1.82301	0	0	0	0	0	0	-1
1	1	2	0.0437165	0.0314116	0.000244593	11.6569	98.266	12.1343	0.00928195	1.8566	2	0.00515211	1.78775	-1.45519e-011	0	1.77636e-015	-1.77636e-015	0	0	-1
1	2	2	0.043657	0.0313079	0.000245162	11.6569	96.5725	11.8634	0.00928195	1.8566	2	0.00520253	1.75237	-7.27596e-012	-1.42109e-014	-1.77636e-015	-5.32907e-015	0	0	-1
1	3	2	0.0435982	0.0312058	0.000245729	11.6569	94.9237	11.6676	0.00928195	1.8566	2	0.00532234	1.71728	-3.63798e-011	-2.84217e-014	-8.88178e-015	-1.06581e-014	0	0	-1
1	4	2	0.0435408	0.0311064	0.000246286	11.6569	93.3339	11.5319	0.00928195	1.8566	2	0.00544691	1.68299	-3.63798e-011	-4.26326e-014	-1.06581e-014	-8.88178e-015	0	0	-1
1	5	2	0.0434826	0.0310062	0.000246854	11.6569	91.7476	11.4383	0.00928195	1.8566	2	0.00557801	1.64844	-4.36557e-011	-9.9476e-014	-8.88178e-015	-7.10543e-015	0	0	-1
1	6	2	0.0434249	0.0309073	0.00024742	11.6569	90.2003	11.3794	0.00928195	1.8566	2	0.00571323	1.61448	-4.36557e-011	-8.52651e-014	-1.77636e-015	-8.88178e-015	0	0	-1
1	7	2	0.043367	0.0308083	0.000247991	11.6569	88.6667	11.3463	0.00928195	1.8566	2	0.00586949	1.58061	-4.36557e-011	-7.10543e-014	-3.55271e-015	-5.32907e-015	0	0	-1
1	8	2	0.0433098	0.0307109	0.000248559	11.6569	87.1762	11.3335	0.00928195	1.8566	2	0.00618269	1.54753	-7.27596e-011	-9.9476e-014	-3.55271e-015	-8.88178e-015	0	0	-1
1	9	2	0.0432524	0.0306135	0.000249132	11.6569	85.7008	11.3358	0.00928195	1.8566	2	0.00705774	1.51464	-7.27596e-011	-8.52651e-014	-7.10543e-015	-1.77636e-014	0	0	-1
1	10	2	0.0431956	0.0305175	0.000249701	11.6569	84.2629	11.3495	0.00928195	1.8566	2	0.00814801	1.48248	-4.36557e-011	-8.52651e-014	-5.32907e-015	-1.24345e-014	0	0	-1
1	11	2	0.0431386	0.0304215	0.000250276	11.6569	82.8395	11.3719	0.00928195	1.8566	2	0.00924194	1.45057	-6.54836e-011	-1.56319e-013	-8.88178e-015	-1.06581e-014	0	0	-1
1	12	2	0.0430823	0.0303272	0.000250844	11.6569	81.4586	11.4002	0.00928195	1.8566	2	0.0102957	1.41957	-5.09317e-011	-1.13687e-013	-1.06581e-014	-1.59872e-014	0	0	-1
1	13	2	0.0430254	0.0302319	0.000251423	11.6569	80.0785	11.4336	0.00928195	1.8566	2	0.0113396	1.38856	-5.82077e-011	-1.27898e-013	-1.42109e-014	-1.77636e-014	0	0	-1
1	14	2	0.0429697	0.0301391	0.00025199	11.6569	78.7507	11.4695	0.00928195	1.8566	2	0.0123348	1.35873	-5.82077e-011	-1.13687e-013	-1.77636e-014	-2.66454e-014	0	0	-1
1	15	2	0.0429133	0.0300453	0.000252568	11.6569	77.4248	11.5082	0.00928195	1.8566	2	0.0133197	1.32899	-5.82077e-011	-1.42109e-013	-1.77636e-014	-1.77636e-014	0	0	-1
1	16	2	0.0428581	0.0299538	0.000253134	11.6569	76.1474	11.5473	0.00928195	1.8566	2	0.0142599	1.30039	-2.91038e-011	-1.13687e-013	-1.95399e-014	-1.95399e-014	0	0	-1
1	17	2	0.042802	0.0298611	0.000253712	11.6569	74.8683	11.588	0.00928195	1.8566	2	0.0151927	1.27183	2.18279e-011	-1.27898e-013	-2.30926e-014	-1.77636e-014	0	0	-1
1	18	2	0.0427479	0.0297718	0.000254272	11.6569	73.6493	11.6275	0.00928195	1.8566	2	0.0160738	1.24472	3.63798e-011	-1.13687e-013	-1.59872e-014	-1.77636e-014	0	0	-1
1	19	2	0.0426924	0.0296806	0.000254846	11.6569	72.4207	11.668	0.00928195	1.8566	2	0.0169536	1.21751	7.27596e-011	-8.52651e-014	-1.95399e-014	-1.06581e-014	0	0	-1
1	20	2	0.0426361	0.0295883	0.000255431	11.6569	71.1929	11.7086	0.00928195	1.8566	2	0.0178246	1.19045	9.45874e-011	-5.68434e-014	-1.77636e-014	-1.77636e-015	0	0	-1
1	21	2	0.0425819	0.0294997	0.000255994	11.6569	70.0273	11.7471	0.00928195	1.8566	2	0.0186439	1.16492	8.73115e-011	-5.68434e-014	-2.30926e-014	1.77636e-015	0	0	-1
1	22	2	0.0425262	0.0294087	0.000256576	11.6569	68.8468	11.7859	0.00928195	1.8566	2	0.0194658	1.13923	1.09139e-010	-8.52651e-014	-2.30926e-014	-1.77636e-015	0	0	-1
1	23	2	0.0424721	0.0293205	0.000257141	11.6569	67.7179	11.8226	0.00928195	1.8566	2	0.0202446	1.11483	9.45874e-011	-1.27898e-013	-2.30926e-014	-7.10543e-015	0	0	-1
1	24	2	0.0424174	0.0292316	0.000257714	11.6569	66.593	11.8586	0.00928195	1.8566	2	0.0210132	1.09071	8.73115e-011	-1.42109e-013	-3.37508e-014	-7.10543e-015	0	0	-1
1	25	2	0.0423644	0.0291457	0.000258269	11.6569	65.5183	11.8925	0.00928195	1.8566	2	0.0217407	1.06785	7.27596e-011	-1.84741e-013	-3.55271e-014	-7.10543e-015	0	0	-1
1	26	2	0.0423105	0.0290584	0.000258835	11.6569	64.4411	11.9258	0.00928195	1.8566	2	0.0224631	1.04513	6.54836e-011	-1.98952e-013	-3.19744e-014	-1.24345e-014	0	0	-1
