Type Id Name Set0 Set1 Set2 Set3 Rel0-1 Rel0-2 Rel0-3 Dif0-1 Dif0-2 Dif0-3
State 115 _sDGrenWEpi_ 0.163672 0.0169439 0.0564796 0.0564796 0.896476 0.654922 0.654922 0 1 1
State 116 _sNGrenWEpi_ 0.014576 0.00150896 0.00502986 0.00502986 0.896476 0.654922 0.654922 0 1 1
State 117 _sPGrenWEpi_ 0.00214079 0.000221622 0.00073874 0.00073874 0.896476 0.654922 0.654922 0 1 1
State 118 _sDBlueWEpi_ 2.5482 0.263798 0.879328 0.879328 0.896476 0.654922 0.654922 0 1 1
State 119 _sNBlueWEpi_ 0.354222 0.0366703 0.122234 0.122234 0.896476 0.654922 0.654922 0 1 1
State 120 _sPBlueWEpi_ 0.0616857 0.00638592 0.0212864 0.0212864 0.896476 0.654922 0.654922 0 1 1
State 121 _sDZooEpi_ 0.259846 0.0269002 0.0896672 0.0896672 0.896476 0.654922 0.654922 0 1 1
State 122 _sNZooEpi_ 0.0181892 0.00188301 0.0062767 0.0062767 0.896476 0.654922 0.654922 0 1 1
State 123 _sPZooEpi_ 0.00259846 0.000269002 0.000896672 0.000896672 0.896476 0.654922 0.654922 0 1 1
State 124 _sDExtTotT_ 33594.1 33481.2 33486.3 33486.3 0.00335938 0.00320817 0.00320817 0 1 1
State 125 _sNExtTotT_ 444.907 376.199 380.25 380.25 0.154433 0.145327 0.145327 0 1 1
State 126 _sPExtTotT_ 66.6182 53.9476 54.6718 54.6718 0.190198 0.179327 0.179327 0 1 1
State 127 _sSiExtTotT_ 137.204 41.2001 46.6276 46.6276 0.699717 0.660159 0.660159 0 1 1
State 128 _sO2ExtTotT_ 121.289 10.1156 19.8845 19.8845 0.916599 0.836057 0.836057 0 1 1
Auxiliary 0 _sTime_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 1 _MassHyp_ 9.20422 0.6 9999 9999 0.934812 1085.35 1085.35 1 1 1
Auxiliary 2 _MassEpi_ 5.79578 0.6 2 2 0.896476 0.654922 0.654922 1 1 1
Auxiliary 3 _MassWM_ 0.5 0.5 0.5 0.5 0 0 0 0 0 0
Auxiliary 4 _oNH4WHyp_ 0.366024 0.366024 0.366024 0.366024 0 0 0 0 0 0
Auxiliary 5 _oNO3WHyp_ 4.10222 4.10222 4.10222 4.10222 0 0 0 0 0 0
Auxiliary 6 _oPO4WHyp_ 0.848485 0.848485 0.848485 0.848485 1.30848e-016 0 0 1 0 0
Auxiliary 7 _oPAIMWHyp_ 0.000690958 0.000690958 0.000690958 0.000690958 0 0 0 0 0 0
Auxiliary 8 _oSiO2WHyp_ 6.6665 6.6665 6.6665 6.6665 0 1.3323e-016 1.3323e-016 0 1 1
Auxiliary 9 _oO2WHyp_ 6.91704 6.91704 6.91704 6.91704 0 1.28404e-016 1.28404e-016 0 1 1
Auxiliary 10 _oDDetWHyp_ 6.16687 6.16687 6.16687 6.16687 0 0 0 0 0 0
Auxiliary 11 _oNDetWHyp_ 0.419992 0.419992 0.419992 0.419992 0 0 0 0 0 0
Auxiliary 12 _oPDetWHyp_ 0.0613011 0.0613011 0.0613011 0.0613011 1.13194e-016 1.13194e-016 1.13194e-016 1 1 1
Auxiliary 13 _oSiDetWHyp_ 0.336682 0.336682 0.336682 0.336682 0 0 0 0 0 0
Auxiliary 14 _oDIMWHyp_ 2.02593 2.02593 2.02593 2.02593 0 0 0 0 0 0
Auxiliary 15 _oDDiatWHyp_ 0.00618313 0.00618313 0.00618313 0.00618313 0 0 0 0 0 0
Auxiliary 16 _oNDiatWHyp_ 0.000308909 0.000308909 0.000308909 0.000308909 0 0 0 0 0 0
Auxiliary 17 _oPDiatWHyp_ 3.60854e-005 3.60854e-005 3.60854e-005 3.60854e-005 0 0 0 0 0 0
Auxiliary 18 _oDGrenWHyp_ 0.01658 0.01658 0.01658 0.01658 0 0 0 0 0 0
Auxiliary 19 _oNGrenWHyp_ 0.00164675 0.00164675 0.00164675 0.00164675 1.31678e-016 1.31678e-016 1.31678e-016 1 1 1
Auxiliary 20 _oPGrenWHyp_ 0.000246188 0.000246188 0.000246188 0.000246188 0 0 0 0 0 0
Auxiliary 21 _oDBlueWHyp_ 0.419656 0.419656 0.419656 0.419656 1.32278e-016 0 0 1 0 0
Auxiliary 22 _oNBlueWHyp_ 0.0622182 0.0622182 0.0622182 0.0622182 1.11525e-016 1.11525e-016 1.11525e-016 1 1 1
Auxiliary 23 _oPBlueWHyp_ 0.010485 0.010485 0.010485 0.010485 0 0 0 0 0 0
Auxiliary 24 _oDZooHyp_ 0.0438986 0.0438986 0.0438986 0.0438986 0 0 0 0 0 0
Auxiliary 25 _oNZooHyp_ 0.0030729 0.0030729 0.0030729 0.0030729 0 0 0 0 0 0
Auxiliary 26 _oPZooHyp_ 0.000438986 0.000438986 0.000438986 0.000438986 1.23489e-016 0 0 1 0 0
Auxiliary 27 _oNH4WM_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Auxiliary 28 _oNO3WM_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Auxiliary 29 _oPO4WM_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Auxiliary 30 _oPAIMWM_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 31 _oSiO2WM_ 3 3 3 3 0 0 0 0 0 0
Auxiliary 32 _oO2WM_ 10 10 10 10 0 0 0 0 0 0
Auxiliary 33 _oDDetWM_ 2 2 2 2 0 0 0 0 0 0
Auxiliary 34 _oNDetWM_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
Auxiliary 35 _oPDetWM_ 0.005 0.005 0.005 0.005 0 0 0 0 0 0
Auxiliary 36 _oSiDetWM_ 0.02 0.02 0.02 0.02 0 0 0 0 0 0
Auxiliary 37 _oDIMWM_ 5 5 5 5 0 0 0 0 0 0
Auxiliary 38 _oDDiatWM_ 0.5 0.5 0.5 0.5 0 0 0 0 0 0
Auxiliary 39 _oNDiatWM_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
Auxiliary 40 _oPDiatWM_ 0.005 0.005 0.005 0.005 0 0 0 0 0 0
Auxiliary 41 _oDGrenWM_ 0.5 0.5 0.5 0.5 0 0 0 0 0 0
Auxiliary 42 _oNGrenWM_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
Auxiliary 43 _oPGrenWM_ 0.005 0.005 0.005 0.005 0 0 0 0 0 0
Auxiliary 44 _oDBlueWM_ 3 3 3 3 0 0 0 0 0 0
Auxiliary 45 _oNBlueWM_ 0.3 0.3 0.3 0.3 0 0 0 0 0 0
Auxiliary 46 _oPBlueWM_ 0.03 0.03 0.03 0.03 0 0 0 0 0 0
Auxiliary 47 _oDZooM_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
Auxiliary 48 _oNZooM_ 0.0035 0.0035 0.0035 0.0035 0 0 0 0 0 0
Auxiliary 49 _oPZooM_ 0.0005 0.0005 0.0005 0.0005 0 0 0 0 0 0
Auxiliary 50 _oNH4WEpi_ 0.42609 0.42609 0.42609 0.42609 0 0 0 0 0 0
Auxiliary 51 _oNO3WEpi_ 4.10144 4.10144 4.10144 4.10144 0 0 0 0 0 0
Auxiliary 52 _oPO4WEpi_ 0.839063 0.839063 0.839063 0.839063 1.32317e-016 0 0 1 0 0
Auxiliary 53 _oPAIMWEpi_ 0.000257388 0.000257388 0.000257388 0.000257388 0 0 0 0 0 0
Auxiliary 54 _oSiO2WEpi_ 6.54808 6.54808 6.54808 6.54808 1.3564e-016 1.3564e-016 1.3564e-016 1 1 1
Auxiliary 55 _oO2WEpi_ 9.94226 9.94226 9.94226 9.94226 0 0 0 0 0 0
Auxiliary 56 _oDDetWEpi_ 6.15446 6.15446 6.15446 6.15446 1.44315e-016 1.44315e-016 1.44315e-016 1 1 1
Auxiliary 57 _oNDetWEpi_ 0.422563 0.422563 0.422563 0.422563 1.31368e-016 0 0 1 0 0
Auxiliary 58 _oPDetWEpi_ 0.0614683 0.0614683 0.0614683 0.0614683 1.12886e-016 0 0 1 0 0
Auxiliary 59 _oSiDetWEpi_ 0.328126 0.328126 0.328126 0.328126 0 0 0 0 0 0
Auxiliary 60 _oDIMWEpi_ 0.665416 0.665416 0.665416 0.665416 0 0 0 0 0 0
Auxiliary 61 _oDDiatWEpi_ 0.0153058 0.0153058 0.0153058 0.0153058 0 0 0 0 0 0
Auxiliary 62 _oNDiatWEpi_ 0.000749939 0.000749939 0.000749939 0.000749939 0 0 0 0 0 0
Auxiliary 63 _oPDiatWEpi_ 9.11694e-005 9.11694e-005 9.11694e-005 9.11694e-005 0 0 0 0 0 0
Auxiliary 64 _oDGrenWEpi_ 0.0282398 0.0282398 0.0282398 0.0282398 0 0 0 0 0 0
Auxiliary 65 _oNGrenWEpi_ 0.00251493 0.00251493 0.00251493 0.00251493 0 0 0 0 0 0
Auxiliary 66 _oPGrenWEpi_ 0.00036937 0.00036937 0.00036937 0.00036937 0 0 0 0 0 0
Auxiliary 67 _oDBlueWEpi_ 0.439664 0.439664 0.439664 0.439664 0 0 0 0 0 0
Auxiliary 68 _oNBlueWEpi_ 0.0611171 0.0611171 0.0611171 0.0611171 2.27069e-016 1.13534e-016 1.13534e-016 1 1 1
Auxiliary 69 _oPBlueWEpi_ 0.0106432 0.0106432 0.0106432 0.0106432 0 0 0 0 0 0
Auxiliary 70 _oDZooEpi_ 0.0448336 0.0448336 0.0448336 0.0448336 0 0 0 0 0 0
Auxiliary 71 _oNZooEpi_ 0.00313835 0.00313835 0.00313835 0.00313835 0 0 0 0 0 0
Auxiliary 72 _oPZooEpi_ 0.000448336 0.000448336 0.000448336 0.000448336 1.20914e-016 0 0 1 0 0
Auxiliary 73 _TimeYears_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 74 _Day_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 75 _Years_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 76 _uDepthMix_ 5.79578 0.6 5.79578 5.79578 0.896476 0 0 1 0 0
Auxiliary 77 _aInclStrat_ 1 1 0 0 0 1 1 0 1 1
Auxiliary 78 _uDepthW_ 15 1.2 2 2 0.92 0.866667 0.866667 1 1 1
Auxiliary 79 _uVegHeight_ 5 1.2 2 2 0.76 0.6 0.6 1 1 1
Auxiliary 80 _uVegHeightHyp_ 5 0.6 0 0 0.88 1 1 1 1 1
Auxiliary 81 _uVegHeightEpi_ 0 0.6 2 2 6e+009 2e+010 2e+010 1 1 1
Auxiliary 82 _uVegHeightLight_ 1.79176 0.788457 1.09861 1.09861 0.559954 0.386853 0.386853 1 1 1
Auxiliary 83 _uVegHeightLightEpi_ 0 0.6 1.09861 1.09861 6e+009 1.09861e+010 1.09861e+010 1 1 1
Auxiliary 84 _uVegHeightLightHyp_ 1.79176 0.188457 0 0 0.89482 1 1 1 1 1
Auxiliary 85 _uDVegHyp_ 0.0469937 0.0234969 0 0 0.5 1 1 1 1 1
Auxiliary 86 _uDVegEpi_ 0 0.0234969 0.0469937 0.0469937 2.34969e+008 4.69937e+008 4.69937e+008 1 1 1
Auxiliary 87 _uVegShade_ 0 0.2 0.4 0.6 2e+009 4e+009 6e+009 1 1 1
Auxiliary 88 _aExtPhytHyp_ 0.15257 0.15257 0.15257 0.15257 1.8192e-016 0 0 1 0 0
Auxiliary 89 _aExtDetHyp_ 0.92503 0.92503 0.92503 0.92503 0 0 0 0 0 0
Auxiliary 90 _aExtIMHyp_ 0.101297 0.101297 0.101297 0.101297 0 0 0 0 0 0
Auxiliary 91 _aExtCoefOpenHyp_ 1.6789 1.6789 1.6789 1.6789 0 0 0 0 0 0
Auxiliary 92 _aExtPhytEpi_ 0.164769 0.164769 0.164769 0.164769 0 0 0 0 0 0
Auxiliary 93 _aExtDetEpi_ 0.923169 0.923169 0.923169 0.923169 1.20262e-016 1.20262e-016 1.20262e-016 1 1 1
Auxiliary 94 _aExtIMEpi_ 0.0332708 0.0332708 0.0332708 0.0332708 0 0 0 0 0 0
Auxiliary 95 _aExtCoefOpenEpi_ 1.62121 1.62121 1.62121 1.62121 1.36962e-016 1.36962e-016 1.36962e-016 1 1 1
Auxiliary 96 _aTmEpi_ 12.3041 3.30411 3.30411 3.30411 0.731463 0.731463 0.731463 1 1 1
Auxiliary 97 _aTmHyp_ -4.56548 3.26082 3.26082 3.26082 1.71423 1.71423 1.71423 1 1 1
Auxiliary 98 _uTmEpi_ 12.3041 3.30411 3.30411 3.30411 0.731463 0.731463 0.731463 1 1 1
Auxiliary 99 _uTmHyp_ 0 3.26082 3.26082 3.26082 3.26082e+010 3.26082e+010 3.26082e+010 1 1 1
Auxiliary 100 _uTmBot_ 0 3.26082 3.30411 3.30411 3.26082e+010 3.30411e+010 3.30411e+010 1 1 1
Auxiliary 101 _uLAT_ 0.907571 0.907571 0.907571 0.907571 0 0 0 0 0 0
Auxiliary 102 _uSolDecAng_ -0.403543 -0.403543 -0.403543 -0.403543 0 0 0 0 0 0
Auxiliary 103 _uSunRise_ 8.2085 8.2085 8.2085 8.2085 0 0 0 0 0 0
Auxiliary 104 _uSunSet_ 15.7915 15.7915 15.7915 15.7915 0 0 0 0 0 0
Auxiliary 105 _uSunPath_ 1.27598 1.27598 1.27598 1.27598 0 0 0 0 0 0
Auxiliary 106 _uTrans_ 0.41 0.41 0.41 0.41 0 0 0 0 0 0
Auxiliary 107 _ufDay_ 0.315958 0.315958 0.315958 0.315958 0 0 0 0 0 0
Auxiliary 108 _uLDay_ 2.57642e+006 2.57642e+006 2.57642e+006 2.57642e+006 0 0 0 0 0 0
Auxiliary 109 _uLOut_ 94.3786 94.3786 94.3786 94.3786 0 0 0 0 0 0
Auxiliary 110 _uLPARSurf_ 36.2414 36.2414 36.2414 36.2414 0 0 0 0 0 0
Auxiliary 111 _aDepth2VegHyp_ 9.20422 0.6 0 0 0.934812 1 1 1 1 1
Auxiliary 112 _aDepth1VegHyp_ 4.20422 0 0 0 1 1 1 1 1 1
Auxiliary 113 _aDepth1VegEpi_ 5.79578 0 0 0 1 1 1 1 1 1
Auxiliary 114 _aDepth2VegEpi_ 5.79578 0.6 2 2 0.896476 0.654922 0.654922 1 1 1
Auxiliary 115 _aDayInitVeg_ 367 367 367 367 0 0 0 0 0 0
Auxiliary 116 _aLPARBotEpiOpen_ 0.00300952 13.7011 1.41593 1.41593 4551.59 469.483 469.483 1 1 1
Auxiliary 117 _aLPARBotHypOpen_ 1.78889e-007 5.0035 0.0492912 0.0492912 2.79543e+007 275386 275386 1 1 1
Auxiliary 118 _aLPAR1VegEpi_ 0.00300952 28.9931 21.7448 14.4966 9632.8 7224.35 4815.9 1 1 1
Auxiliary 119 _aLPAR1VegHyp_ 2.58853e-006 28.9931 21.7448 14.4966 1.12002e+007 8.40013e+006 5.60009e+006 1 1 1
Auxiliary 120 _aLPARVegLight_ 2.58853e-006 4.0028 0.579169 0.386113 1.5463e+006 223735 149156 1 1 1
Auxiliary 121 _uTmVegAve_ 0 3.28246 3.30411 3.30411 3.28246e+010 3.30411e+010 3.30411e+010 1 1 1
Auxiliary 122 _uFunTmVeg_ 0.606531 0.70515 0.705787 0.705787 0.162595 0.163647 0.163647 1 1 1
Auxiliary 123 _uFunTmProdVeg_ 0.606531 0.70515 0.705787 0.705787 0.162595 0.163647 0.163647 1 1 1
Auxiliary 124 _uhLVeg_ 7.8849 9.16695 9.17524 9.17524 0.162595 0.163647 0.163647 1 1 1
Auxiliary 125 _aLPIVeg_ 0 19.8093 13.7544 7.53036 1.98093e+011 1.37544e+011 7.53036e+010 1 1 1
Auxiliary 126 _uDayWinVeg_ 367 367 367 367 0 0 0 0 0 0
Auxiliary 127 _bfRootVeg_ 0.6 0.6 0.6 0.6 0 0 0 0 0 0
Auxiliary 128 _bfShootVeg_ 0.4 0.4 0.4 0.4 0 0 0 0 0 0
Auxiliary 129 _aDShootVeg_ 0.0187975 0.0187975 0.0187975 0.0187975 0 0 0 0 0 0
Auxiliary 130 _aDEmergVeg_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 131 _aDFloatVeg_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 132 _bfSubVeg_ 1 1 1 1 0 0 0 0 0 0
Auxiliary 133 _aDSubVeg_ 0.0187975 0.0187975 0.0187975 0.0187975 0 0 0 0 0 0
Auxiliary 134 _aExtVegHyp_ 6.80756e-006 0.000156646 0 0 22.0102 0.999985 0.999985 1 1 1
Auxiliary 135 _aExtCoefHyp_ 1.6789 1.67905 1.6789 1.6789 8.92476e-005 4.05477e-006 4.05477e-006 1 1 1
Auxiliary 136 _aExtVegEpi_ 0 0.000156646 9.39874e-005 9.39874e-005 1.56646e+006 939874 939874 1 1 1
Auxiliary 137 _aExtCoefEpi_ 1.62121 1.62137 1.6213 1.6213 9.66228e-005 5.79737e-005 5.79737e-005 1 1 1
Auxiliary 138 _aLPARBotEpi_ 0.00300952 13.6998 1.41566 1.41566 4551.16 469.394 469.394 1 1 1
Auxiliary 139 _uLPARSurfHyp_ 0.00300952 13.6998 0 0 4551.16 1 1 1 1 1
Auxiliary 140 _aLPAR2VegEpi_ 0.00300952 10.9599 0.849397 0.566265 3640.73 281.237 187.158 1 1 1
Auxiliary 141 _aLPAR2VegHyp_ 5.85274e-010 10.587 21.7448 14.4966 1.54493e+010 3.17316e+010 2.11544e+010 1 1 1
Auxiliary 142 _uVWind_ 5 5 5 5 0 0 0 0 0 0
Auxiliary 143 _aStrat_ 1 0 0 0 1 1 1 1 1 1
Auxiliary 144 _uQInSeason_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 145 _uQEvSinus_ 0.369534 0.369534 0.369534 0.369534 0 0 0 0 0 0
Auxiliary 146 _aQEv_ 0.510221 0.0367931 0.0367931 0.0367931 0.927888 0.927888 0.927888 1 1 1
Auxiliary 147 _uQEv_ 0.369534 0.369534 0.369534 0.369534 0 0 0 0 0 0
Auxiliary 148 _uQInExtra_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 149 _uQIn_ 20 20 20 20 0 0 0 0 0 0
Auxiliary 150 _uQOutExtra_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 151 _uQOutEpi_ 19.6305 19.6305 19.6305 19.6305 0 0 0 0 0 0
Auxiliary 152 _uQOutHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 153 _uQDilEpi_ 19.6305 19.6305 19.6305 19.6305 0 0 0 0 0 0
Auxiliary 154 _uQDilHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 155 _ukDilEpi_ 0.00338702 0.0327174 0.00981523 0.00981523 8.65964 1.89789 1.89789 1 1 1
Auxiliary 156 _ukDilHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 157 _ukDilWatEpi_ 0.00345078 0.0333333 0.01 0.01 8.65964 1.89789 1.89789 1 1 1
Auxiliary 158 _ukDilWatHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 159 _ukOutEpi_ 0.00338702 0.0327174 0.00981523 0.00981523 8.65964 1.89789 1.89789 1 1 1
Auxiliary 160 _ukOutHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 161 _uTauWatEpi_ 289.789 30 100 100 0.896476 0.654922 0.654922 1 1 1
Auxiliary 162 _uTauWatHyp_ 1e+028 1e+028 -9999 -9999 0 1 1 0 1 1
Auxiliary 163 _uTauWat_ 750 60 100 100 0.92 0.866667 0.866667 1 1 1
Auxiliary 164 _uTauSubstHyp_ 1e+028 1e+028 1e+028 1e+028 0 0 0 0 0 0
Auxiliary 165 _uFiJvMortHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 166 _uFiJvEgesHyp_ 0.1 0.1 0 0 0 1 1 0 1 1
Auxiliary 167 _uFiJvExcrHyp_ 0.1 0.1 0 0 0 1 1 0 1 1
Auxiliary 168 _uFiAdMortHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 169 _uFiAdEgesHyp_ 0.9 0.9 0 0 0 1 1 0 1 1
Auxiliary 170 _uFiAdExcrHyp_ 0.9 0.9 0 0 0 1 1 0 1 1
Auxiliary 171 _uPiscMortHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 172 _uPiscEgesHyp_ 0.5 0.5 0 0 0 1 1 0 1 1
Auxiliary 173 _uPiscExcrHyp_ 0.5 0.5 0 0 0 1 1 0 1 1
Auxiliary 174 _vTranDepthW_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 175 _vTranHypEpiW_ 0 0 0.379578 0.379578 0 3.79578e+009 3.79578e+009 0 1 1
Auxiliary 176 _vDeltaWHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 177 _vDeltaWEpi_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 178 _afVolHypEpi_ 1.58809 1 0 0 0.370312 1 1 1 1 1
Auxiliary 179 _uExchMaxW_ 8.86108e-005 1.728 0 0 19500 0.999999 0.999999 1 1 1
Auxiliary 180 _akExchWHyp_ 9.6272e-006 2.88 0 0 299148 0.99999 0.99999 1 1 1
Auxiliary 181 _akExchWEpi_ 1.52888e-005 2.88 0 0 188370 0.999993 0.999993 1 1 1
Auxiliary 182 _wDExchIMWHyp_ 1.30979e-005 3.91828 0 0 299149 0.999992 0.999992 1 1 1
Auxiliary 183 _wPExchPO4WHyp_ 9.07075e-008 0.0271354 0 0 298822 0.998899 0.998899 1 1 1
Auxiliary 184 _wPExchAIMWHyp_ 4.17407e-009 0.00124868 0 0 292152 0.976603 0.976603 1 1 1
Auxiliary 185 _wNExchNH4WHyp_ -5.78268e-007 -0.17299 0 0 299203 1.00017 1.00017 1 1 1
Auxiliary 186 _wNExchNO3WHyp_ 7.50922e-009 0.0022464 0 0 295220 0.986858 0.986858 1 1 1
Auxiliary 187 _wSiExchSiO2WHyp_ 1.14005e-006 0.34105 0 0 299125 0.999912 0.999912 1 1 1
Auxiliary 188 _wO2ExchWHyp_ -2.91244e-005 -8.71263 0 0 299152 1 1 1 1 1
Auxiliary 189 _wDExchDetWHyp_ 1.19474e-007 0.0357408 0 0 298901 0.999164 0.999164 1 1 1
Auxiliary 190 _wPExchDetWHyp_ -1.60967e-009 -0.000481536 0 0 318967 1.06624 1.06624 1 1 1
Auxiliary 191 _wNExchDetWHyp_ -2.47515e-008 -0.00740448 0 0 300365 1.00406 1.00406 1 1 1
Auxiliary 192 _wSiExchDetWHyp_ 8.23703e-008 0.0246413 0 0 298789 0.998787 0.998787 1 1 1
Auxiliary 193 _wDExchDiatWHyp_ -8.78258e-008 -0.0262733 0 0 299492 1.00114 1.00114 1 1 1
Auxiliary 194 _wPExchDiatWHyp_ -5.30305e-010 -0.000158642 0 0 368672 1.23239 1.23239 1 1 1
Auxiliary 195 _wNExchDiatWHyp_ -4.24589e-009 -0.00127017 0 0 306367 1.02412 1.02412 1 1 1
Auxiliary 196 _wSiExchDiatWHyp_ -1.31739e-008 -0.00394099 0 0 301439 1.00765 1.00765 1 1 1
Auxiliary 197 _wDExchGrenWHyp_ -1.12251e-007 -0.0335802 0 0 299418 1.00089 1.00089 1 1 1
Auxiliary 198 _wPExchGrenWHyp_ -1.1859e-009 -0.000354764 0 0 326700 1.09209 1.09209 1 1 1
Auxiliary 199 _wNExchGrenWHyp_ -8.35814e-009 -0.00250036 0 0 302774 1.01211 1.01211 1 1 1
Auxiliary 200 _wDExchBlueWHyp_ -1.92621e-007 -0.057623 0 0 299307 1.00052 1.00052 1 1 1
Auxiliary 201 _wPExchBlueWHyp_ -1.52302e-009 -0.000455616 0 0 320174 1.07027 1.07027 1 1 1
Auxiliary 202 _wNExchBlueWHyp_ 1.06005e-008 0.00317117 0 0 296356 0.990655 0.990655 1 1 1
Auxiliary 203 _wDExchZooWHyp_ -9.00143e-009 -0.0026928 0 0 302512 1.01123 1.01123 1 1 1
Auxiliary 204 _wPExchZooWHyp_ -9.00143e-011 -2.6928e-005 0 0 2.69666e+006 9.01436 9.01436 1 1 1
Auxiliary 205 _wNExchZooWHyp_ -6.301e-010 -0.000188496 0 0 355584 1.18864 1.18864 1 1 1
Auxiliary 206 _wDExchIMWEpi_ 2.08007e-005 3.91828 0 0 188371 0.999995 0.999995 1 1 1
Auxiliary 207 _wPExchPO4WEpi_ 1.44051e-007 0.0271354 0 0 188241 0.999306 0.999306 1 1 1
Auxiliary 208 _wPExchAIMWEpi_ 6.62878e-009 0.00124868 0 0 185572 0.985138 0.985138 1 1 1
Auxiliary 209 _wNExchNH4WEpi_ -9.1834e-007 -0.17299 0 0 188392 1.00011 1.00011 1 1 1
Auxiliary 210 _wNExchNO3WEpi_ 1.19253e-008 0.0022464 0 0 186805 0.991684 0.991684 1 1 1
Auxiliary 211 _wSiExchSiO2WEpi_ 1.8105e-006 0.34105 0 0 188361 0.999945 0.999945 1 1 1
Auxiliary 212 _wO2ExchWEpi_ -4.62521e-005 -8.71263 0 0 188372 1 1 1 1 1
Auxiliary 213 _wDExchDetWEpi_ 1.89735e-007 0.0357408 0 0 188272 0.999473 0.999473 1 1 1
Auxiliary 214 _wPExchDetWEpi_ -2.55629e-009 -0.000481536 0 0 196041 1.04071 1.04071 1 1 1
Auxiliary 215 _wNExchDetWEpi_ -3.93076e-008 -0.00740448 0 0 188852 1.00255 1.00255 1 1 1
Auxiliary 216 _wSiExchDetWEpi_ 1.30811e-007 0.0246413 0 0 188228 0.999236 0.999236 1 1 1
Auxiliary 217 _wDExchDiatWEpi_ -1.39475e-007 -0.0262733 0 0 188507 1.00072 1.00072 1 1 1
Auxiliary 218 _wPExchDiatWEpi_ -8.42171e-010 -0.000158642 0 0 213753 1.13474 1.13474 1 1 1
Auxiliary 219 _wNExchDiatWEpi_ -6.74284e-009 -0.00127017 0 0 191207 1.01505 1.01505 1 1 1
Auxiliary 220 _wSiExchDiatWEpi_ -2.09213e-008 -0.00394099 0 0 189276 1.0048 1.0048 1 1 1
Auxiliary 221 _wDExchGrenWEpi_ -1.78265e-007 -0.0335802 0 0 188477 1.00056 1.00056 1 1 1
Auxiliary 222 _wPExchGrenWEpi_ -1.88331e-009 -0.000354764 0 0 198935 1.05608 1.05608 1 1 1
Auxiliary 223 _wNExchGrenWEpi_ -1.32735e-008 -0.00250036 0 0 189802 1.00759 1.00759 1 1 1
Auxiliary 224 _wDExchBlueWEpi_ -3.05899e-007 -0.057623 0 0 188433 1.00033 1.00033 1 1 1
Auxiliary 225 _wPExchBlueWEpi_ -2.41869e-009 -0.000455616 0 0 196496 1.04313 1.04313 1 1 1
Auxiliary 226 _wNExchBlueWEpi_ 1.68345e-008 0.00317117 0 0 187259 0.994095 0.994095 1 1 1
Auxiliary 227 _wDExchZooWEpi_ -1.42951e-008 -0.0026928 0 0 189699 1.00704 1.00704 1 1 1
Auxiliary 228 _wPExchZooWEpi_ -1.42951e-010 -2.6928e-005 0 0 626948 3.32825 3.32825 1 1 1
Auxiliary 229 _wNExchZooWEpi_ -1.00065e-009 -0.000188496 0 0 209287 1.11103 1.11103 1 1 1
Auxiliary 230 _akExchMHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 231 _akExchLHyp_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 232 _oDPhytWHyp_ 0.442419 0.442419 0.442419 0.442419 1.25472e-016 0 0 1 0 0
Auxiliary 233 _oPPhytWHyp_ 0.0107673 0.0107673 0.0107673 0.0107673 0 0 0 0 0 0
Auxiliary 234 _oNPhytWHyp_ 0.0641739 0.0641739 0.0641739 0.0641739 0 2.16253e-016 2.16253e-016 0 1 1
Auxiliary 235 _aDPhytS_ 0.0623075 0.0623075 0.0623075 0.0623075 0 0 0 0 0 0
Auxiliary 236 _aPPhytS_ 0.00127967 0.00127967 0.00127967 0.00127967 0 0 0 0 0 0
Auxiliary 237 _aNPhytS_ 0.00782178 0.00782178 0.00782178 0.00782178 0 0 0 0 0 0
